(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(91878, -100, 4);[8, 10, 300, 40];משיח;23273;(8, 10, 2, 9, 23273);רחל;2;(8, 10, 2, 35, 91878);בלכתך היום מעמדי ומצאת שני אנשים עם קברת רחל בגבול בנימן בצלצח ואמרו אליך נמצאו האתנות אשר הלכת לבקש והנה נטש אביך את דברי האתנות ודאג לכם לאמר מה אעשה לבני
(93305, -100, 4);[8, 10, 300, 40];משיח;23632;(8, 10, 24, 8, 23632);בחר;2;(8, 10, 24, 28, 93305);ויאמר שמואל אל כל העם הראיתם אשר בחר בו יהוה כי אין כמהו בכל העם וירעו כל העם ויאמרו יחי המלך
(216705, -100, 4);[8, 10, 300, 40];משיח;55777;(10, 20, 27, 12, 55777);חשפי;1;(10, 20, 27, 54, 216705);ובני ישראל התפקדו וכלכלו וילכו לקראתם ויחנו בני ישראל נגדם כשני חשפי עזים וארם מלאו את הארץ
(489535, -100, 4);[8, 10, 300, 40];משיח;125277;(14, 44, 17, 5, 125277);החצר;2;(14, 44, 17, 17, 489535);והיה בבואם אל שערי החצר הפנימית בגדי פשתים ילבשו ולא יעלה עליהם צמר בשרתם בשערי החצר הפנימית וביתה
(31926, -99, 4);[8, 10, 300, 40];משיח;8066;(6, 21, 11, 9, 8066);חברון;1;(6, 21, 11, 30, 31926);ויתנו להם את קרית ארבע אבי הענוק היא חברון בהר יהודה ואת מגרשה סביבתיה
(60068, -99, 4);[8, 10, 300, 40];משיח;15220;(7, 11, 11, 13, 15220);יפתח;4;(7, 11, 11, 55, 60068);וילך יפתח עם זקני גלעד וישימו העם אותו עליהם לראש ולקצין וידבר יפתח את כל דבריו לפני יהוה במצפה
(184036, -99, 4);[8, 10, 300, 40];משיח;47319;(10, 6, 20, 16, 47319);מזבח;4;(10, 6, 20, 68, 184036);ולפני הדביר עשרים אמה ארך ועשרים אמה רחב ועשרים אמה קומתו ויצפהו זהב סגור ויצף מזבח ארז
(324217, -99, 4);[8, 10, 300, 40];משיח;83236;(12, 52, 9, 4, 83236);חרבות;1;(12, 52, 9, 13, 324217);פצחו רננו יחדו חרבות ירושלם כי נחם יהוה עמו גאל ירושלם
(363018, -99, 4);[8, 10, 300, 40];משיח;93125;(13, 18, 4, 12, 93125);אחר;2;(13, 18, 4, 44, 363018);ונשחת הכלי אשר הוא עשה בחמר ביד היוצר ושב ויעשהו כלי אחר כאשר ישר בעיני היוצר לעשות
(384170, -99, 4);[8, 10, 300, 40];משיח;98584;(13, 31, 31, 14, 98584);חדשה;1;(13, 31, 31, 49, 384170);הנה ימים באים נאם יהוה וכרתי את בית ישראל ואת בית יהודה ברית חדשה
