(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(49811, 2, 4);[40, 300, 10, 8];משיח;12934;(4, 28, 21, 7, 12934);הכבשים;6;(4, 28, 21, 33, 49811);עשרון עשרון תעשה לכבש האחד לשבעת הכבשים
(51810, 2, 4);[40, 300, 10, 8];משיח;13398;(4, 29, 33, 7, 13398);כמשפטם;6;(4, 29, 33, 41, 51810);ומנחתם ונסכהם לפרים לאילם ולכבשים במספרם כמשפטם
(60535, 2, 4);[40, 300, 10, 8];משיח;15620;(4, 34, 17, 3, 15620);האנשים;6;(4, 34, 17, 13, 60535);אלה שמות האנשים אשר ינחלו לכם את הארץ אלעזר הכהן ויהושע בן נון
(28972, 6, 4);[40, 300, 10, 8];משיח;7492;(4, 16, 2, 3, 7492);משה;1;(4, 16, 2, 10, 28972);ויקמו לפני משה ואנשים מבני ישראל חמשים ומאתים נשיאי עדה קראי מועד אנשי שם
(51800, 7, 4);[40, 300, 10, 8];משיח;13397;(4, 29, 33, 6, 13397);במספרם;2;(4, 29, 33, 31, 51800);ומנחתם ונסכהם לפרים לאילם ולכבשים במספרם כמשפטם
(41165, 8, 4);[40, 300, 10, 8];משיח;10753;(4, 22, 40, 6, 10753);לבלעם;5;(4, 22, 40, 25, 41165);ויזבח בלק בקר וצאן וישלח לבלעם ולשרים אשר אתו
(69, 9, 4);[40, 300, 10, 8];משיח;17;(4, 1, 1, 17, 17);לאמר;3;(4, 1, 1, 69, 69);וידבר יהוה אל משה במדבר סיני באהל מועד באחד לחדש השני בשנה השנית לצאתם מארץ מצרים לאמר
(35059, 9, 4);[40, 300, 10, 8];משיח;9106;(4, 19, 15, 9, 9106);טמא;2;(4, 19, 15, 30, 35059);וכל כלי פתוח אשר אין צמיד פתיל עליו טמא הוא
(46372, 9, 4);[40, 300, 10, 8];משיח;12074;(4, 26, 38, 12, 12074);האחירמי;6;(4, 26, 38, 62, 46372);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(11267, 13, 4);[40, 300, 10, 8];משיח;2845;(4, 6, 14, 8, 2845);תמים;2;(4, 6, 14, 29, 11267);והקריב את קרבנו ליהוה כבש בן שנתו תמים אחד לעלה וכבשה אחת בת שנתה תמימה לחטאת ואיל אחד תמים לשלמים
(19460, 14, 4);[40, 300, 10, 8];משיח;4971;(4, 10, 17, 2, 4971);המשכן;2;(4, 10, 17, 7, 19460);והורד המשכן ונסעו בני גרשון ובני מררי נשאי המשכן
(968, 15, 4);[40, 300, 10, 8];משיח;232;(4, 1, 25, 4, 232);חמשה;2;(4, 1, 25, 14, 968);פקדיהם למטה גד חמשה וארבעים אלף ושש מאות וחמשים
(7936, 15, 4);[40, 300, 10, 8];משיח;1968;(4, 4, 31, 5, 1968);עבדתם;5;(4, 4, 31, 21, 7936);וזאת משמרת משאם לכל עבדתם באהל מועד קרשי המשכן ובריחיו ועמודיו ואדניו
(57867, 15, 4);[40, 300, 10, 8];משיח;14975;(4, 33, 2, 11, 14975);למוצאיהם;8;(4, 33, 2, 50, 57867);ויכתב משה את מוצאיהם למסעיהם על פי יהוה ואלה מסעיהם למוצאיהם
(6610, 17, 4);[40, 300, 10, 8];משיח;1613;(4, 4, 7, 18, 1613);ולחם;4;(4, 4, 7, 71, 6610);ועל שלחן הפנים יפרשו בגד תכלת ונתנו עליו את הקערת ואת הכפת ואת המנקית ואת קשות הנסך ולחם התמיד עליו יהיה
(47133, 19, 4);[40, 300, 10, 8];משיח;12244;(4, 26, 58, 2, 12244);משפחת;1;(4, 26, 58, 4, 47133);אלה משפחת לוי משפחת הלבני משפחת החברני משפחת המחלי משפחת המושי משפחת הקרחי וקהת הולד את עמרם
(59012, 19, 4);[40, 300, 10, 8];משיח;15238;(4, 33, 40, 1, 15238);וישמע;4;(4, 33, 40, 4, 59012);וישמע הכנעני מלך ערד והוא ישב בנגב בארץ כנען בבא בני ישראל
(1502, 21, 4);[40, 300, 10, 8];משיח;355;(4, 1, 36, 3, 355);תולדתם;6;(4, 1, 36, 15, 1502);לבני בנימן תולדתם למשפחתם לבית אבתם במספר שמת מבן עשרים שנה ומעלה כל יצא צבא
(45881, 21, 4);[40, 300, 10, 8];משיח;11967;(4, 26, 28, 3, 11967);למשפחתם;2;(4, 26, 28, 9, 45881);בני יוסף למשפחתם מנשה ואפרים
(10609, 26, 4);[40, 300, 10, 8];משיח;2663;(4, 6, 1, 5, 2663);לאמר;3;(4, 6, 1, 17, 10609);וידבר יהוה אל משה לאמר
(54780, 26, 4);[40, 300, 10, 8];משיח;14184;(4, 31, 36, 15, 14184);וחמש;3;(4, 31, 36, 62, 54780);ותהי המחצה חלק היצאים בצבא מספר הצאן שלש מאות אלף ושלשים אלף ושבעת אלפים וחמש מאות
(27293, 27, 4);[40, 300, 10, 8];משיח;7054;(4, 15, 8, 11, 7054);שלמים;5;(4, 15, 8, 34, 27293);וכי תעשה בן בקר עלה או זבח לפלא נדר או שלמים ליהוה
(40530, 27, 4);[40, 300, 10, 8];משיח;10581;(4, 22, 30, 11, 10581);מעודך;1;(4, 22, 30, 39, 40530);ותאמר האתון אל בלעם הלוא אנכי אתנך אשר רכבת עלי מעודך עד היום הזה ההסכן הסכנתי לעשות לך כה ויאמר לא
(50750, 27, 4);[40, 300, 10, 8];משיח;13162;(4, 29, 11, 7, 13162);הכפרים;6;(4, 29, 11, 29, 50750);שעיר עזים אחד חטאת מלבד חטאת הכפרים ועלת התמיד ומנחתה ונסכיהם
(53152, 30, 4);[40, 300, 10, 8];משיח;13757;(4, 31, 4, 6, 13757);מטות;1;(4, 31, 4, 18, 53152);אלף למטה אלף למטה לכל מטות ישראל תשלחו לצבא
(46564, 31, 4);[40, 300, 10, 8];משיח;12115;(4, 26, 43, 4, 12115);לפקדיהם;7;(4, 26, 43, 20, 46564);כל משפחת השוחמי לפקדיהם ארבעה וששים אלף וארבע מאות
(51723, 31, 4);[40, 300, 10, 8];משיח;13380;(4, 29, 32, 1, 13380);וביום;5;(4, 29, 32, 5, 51723);וביום השביעי פרים שבעה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(42471, 34, 4);[40, 300, 10, 8];משיח;11115;(4, 23, 27, 9, 11115);מקום;1;(4, 23, 27, 26, 42471);ויאמר בלק אל בלעם לכה נא אקחך אל מקום אחר אולי יישר בעיני האלהים וקבתו לי משם
(6987, 35, 4);[40, 300, 10, 8];משיח;1717;(4, 4, 14, 13, 1717);המזלגת;2;(4, 4, 14, 43, 6987);ונתנו עליו את כל כליו אשר ישרתו עליו בהם את המחתת את המזלגת ואת היעים ואת המזרקת כל כלי המזבח ופרשו עליו כסוי עור תחש ושמו בדיו
(10787, 35, 4);[40, 300, 10, 8];משיח;2713;(4, 6, 5, 2, 2713);ימי;2;(4, 6, 5, 4, 10787);כל ימי נדר נזרו תער לא יעבר על ראשו עד מלאת הימם אשר יזיר ליהוה קדש יהיה גדל פרע שער ראשו
(47569, 38, 4);[40, 300, 10, 8];משיח;12357;(4, 26, 65, 6, 12357);ימתו;2;(4, 26, 65, 17, 47569);כי אמר יהוה להם מות ימתו במדבר ולא נותר מהם איש כי אם כלב בן יפנה ויהושע בן נון
(58115, 38, 4);[40, 300, 10, 8];משיח;15036;(4, 33, 8, 2, 15036);מפני;1;(4, 33, 8, 6, 58115);ויסעו מפני החירת ויעברו בתוך הים המדברה וילכו דרך שלשת ימים במדבר אתם ויחנו במרה
(63140, 39, 4);[40, 300, 10, 8];משיח;16311;(4, 36, 6, 14, 16311);למשפחת;2;(4, 36, 6, 56, 63140);זה הדבר אשר צוה יהוה לבנות צלפחד לאמר לטוב בעיניהם תהיינה לנשים אך למשפחת מטה אביהם תהיינה לנשים
(37308, 42, 4);[40, 300, 10, 8];משיח;9710;(4, 21, 5, 5, 9710);למה;2;(4, 21, 5, 21, 37308);וידבר העם באלהים ובמשה למה העליתנו ממצרים למות במדבר כי אין לחם ואין מים ונפשנו קצה בלחם הקלקל
(36232, 44, 4);[40, 300, 10, 8];משיח;9423;(4, 20, 14, 4, 9423);מקדש;1;(4, 20, 14, 15, 36232);וישלח משה מלאכים מקדש אל מלך אדום כה אמר אחיך ישראל אתה ידעת את כל התלאה אשר מצאתנו
(51641, 44, 4);[40, 300, 10, 8];משיח;13364;(4, 29, 29, 12, 13364);תמימם;4;(4, 29, 29, 48, 51641);וביום הששי פרים שמנה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(54484, 48, 4);[40, 300, 10, 8];משיח;14107;(4, 31, 30, 10, 14107);האדם;4;(4, 31, 30, 37, 54484);וממחצת בני ישראל תקח אחד אחז מן החמשים מן האדם מן הבקר מן החמרים ומן הצאן מכל הבהמה ונתתה אתם ללוים שמרי משמרת משכן יהוה
(56319, 50, 4);[40, 300, 10, 8];משיח;14580;(4, 32, 14, 2, 14580);קמתם;2;(4, 32, 14, 6, 56319);והנה קמתם תחת אבתיכם תרבות אנשים חטאים לספות עוד על חרון אף יהוה אל ישראל
(5245, 52, 4);[40, 300, 10, 8];משיח;1269;(4, 3, 31, 10, 1269);בהם;3;(4, 3, 31, 49, 5245);ומשמרתם הארן והשלחן והמנרה והמזבחת וכלי הקדש אשר ישרתו בהם והמסך וכל עבדתו
