(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(25251, 1, 4);[40, 300, 10, 8];משיח;6100;(38, 16, 22, 3, 6100);במשיחי;2;(38, 16, 22, 8, 25251);אל תגעו במשיחי ובנביאי אל תרעו
(38900, 3, 4);[40, 300, 10, 8];משיח;9419;(38, 26, 29, 8, 9419);לשטרים;6;(38, 26, 29, 43, 38900);ליצהרי כנניהו ובניו למלאכה החיצונה על ישראל לשטרים ולשפטים
(30270, 4, 4);[40, 300, 10, 8];משיח;7365;(38, 20, 3, 21, 7365);העם;3;(38, 20, 3, 82, 30270);ואת העם אשר בה הוציא וישר במגרה ובחריצי הברזל ובמגרות וכן יעשה דויד לכל ערי בני עמון וישב דויד וכל העם ירושלם
(4888, 9, 4);[40, 300, 10, 8];משיח;1214;(38, 4, 6, 9, 1214);תימני;3;(38, 4, 6, 28, 4888);ותלד לו נערה את אחזם ואת חפר ואת תימני ואת האחשתרי אלה בני נערה
(30186, 10, 4);[40, 300, 10, 8];משיח;7344;(38, 20, 2, 23, 7344);מאד;1;(38, 20, 2, 82, 30186);ויקח דויד את עטרת מלכם מעל ראשו וימצאה משקל ככר זהב ובה אבן יקרה ותהי על ראש דויד ושלל העיר הוציא הרבה מאד
(23110, 11, 4);[40, 300, 10, 8];משיח;5627;(38, 15, 7, 7, 5627);ושלשים;6;(38, 15, 7, 30, 23110);לבני גרשום יואל השר ואחיו מאה ושלשים
(2756, 13, 4);[40, 300, 10, 8];משיח;696;(38, 2, 28, 7, 696);שמי;2;(38, 2, 28, 25, 2756);ויהיו בני אונם שמי וידע ובני שמי נדב ואבישור
(2524, 14, 4);[40, 300, 10, 8];משיח;635;(38, 2, 23, 7, 635);מאתם;4;(38, 2, 23, 25, 2524);ויקח גשור וארם את חות יאיר מאתם את קנת ואת בנתיה ששים עיר כל אלה בני מכיר אבי גלעד
(13183, 14, 4);[40, 300, 10, 8];משיח;3234;(38, 8, 13, 3, 3234);המה;2;(38, 8, 13, 11, 13183);וברעה ושמע המה ראשי האבות ליושבי אילון המה הבריחו את יושבי גת
(37468, 16, 4);[40, 300, 10, 8];משיח;9103;(38, 25, 29, 2, 9103);ועשרים;6;(38, 25, 29, 11, 37468);לשנים ועשרים לגדלתי בניו ואחיו שנים עשר
(18663, 17, 4);[40, 300, 10, 8];משיח;4560;(38, 11, 33, 1, 4560);עזמות;3;(38, 11, 33, 3, 18663);עזמות הבחרומי אליחבא השעלבני
(7088, 19, 4);[40, 300, 10, 8];משיח;1752;(38, 5, 13, 1, 1752);ואחיהם;6;(38, 5, 13, 6, 7088);ואחיהם לבית אבותיהם מיכאל ומשלם ושבע ויורי ויעכן וזיע ועבר שבעה
(29054, 23, 4);[40, 300, 10, 8];משיח;7061;(38, 19, 5, 12, 7061);מאד;1;(38, 19, 5, 53, 29054);וילכו ויגידו לדויד על האנשים וישלח לקראתם כי היו האנשים נכלמים מאד ויאמר המלך שבו בירחו עד אשר יצמח זקנכם ושבתם
(23080, 26, 4);[40, 300, 10, 8];משיח;5620;(38, 15, 6, 7, 5620);ועשרים;6;(38, 15, 6, 31, 23080);לבני מררי עשיה השר ואחיו מאתים ועשרים
(14828, 29, 4);[40, 300, 10, 8];משיח;3624;(38, 9, 17, 4, 3624);וטלמן;4;(38, 9, 17, 20, 14828);והשערים שלום ועקוב וטלמן ואחימן ואחיהם שלום הראש
(29321, 29, 4);[40, 300, 10, 8];משיח;7128;(38, 19, 9, 3, 7128);עמון;2;(38, 19, 9, 10, 29321);ויצאו בני עמון ויערכו מלחמה פתח העיר והמלכים אשר באו לבדם בשדה
(37576, 30, 4);[40, 300, 10, 8];משיח;9125;(38, 26, 1, 2, 9125);לשערים;6;(38, 26, 1, 13, 37576);למחלקות לשערים לקרחים משלמיהו בן קרא מן בני אסף
(24227, 33, 4);[40, 300, 10, 8];משיח;5863;(38, 15, 27, 6, 5863);הלוים;5;(38, 15, 27, 26, 24227);ודויד מכרבל במעיל בוץ וכל הלוים הנשאים את הארון והמשררים וכנניה השר המשא המשררים ועל דויד אפוד בד
(587, 34, 4);[40, 300, 10, 8];משיח;149;(38, 1, 21, 2, 149);הדורם;5;(38, 1, 21, 8, 587);ואת הדורם ואת אוזל ואת דקלה
(13148, 39, 4);[40, 300, 10, 8];משיח;3224;(38, 8, 12, 5, 3224);ושמד;3;(38, 8, 12, 20, 13148);ובני אלפעל עבר ומשעם ושמד הוא בנה את אונו ואת לד ובנתיה
(35986, 39, 4);[40, 300, 10, 8];משיח;8767;(38, 24, 23, 7, 8767);יקמעם;5;(38, 24, 23, 36, 35986);ובני יריהו אמריהו השני יחזיאל השלישי יקמעם הרביעי
(31318, 41, 4);[40, 300, 10, 8];משיח;7648;(38, 21, 13, 14, 7648);רחמיו;3;(38, 21, 13, 42, 31318);ויאמר דויד אל גד צר לי מאד אפלה נא ביד יהוה כי רבים רחמיו מאד וביד אדם אל אפל
(37605, 42, 4);[40, 300, 10, 8];משיח;9133;(38, 26, 2, 1, 9133);ולמשלמיהו;3;(38, 26, 2, 3, 37605);ולמשלמיהו בנים זכריהו הבכור ידיעאל השני זבדיהו השלישי יתניאל הרביעי
(27, 47, 4);[40, 300, 10, 8];משיח;8;(38, 1, 3, 2, 8);מתושלח;1;(38, 1, 3, 5, 27);חנוך מתושלח למך
(5710, 50, 4);[40, 300, 10, 8];משיח;1422;(38, 4, 23, 4, 1422);נטעים;5;(38, 4, 23, 20, 5710);המה היוצרים וישבי נטעים וגדרה עם המלך במלאכתו ישבו שם
(20604, 51, 4);[40, 300, 10, 8];משיח;5010;(38, 12, 32, 11, 5010);להמליך;3;(38, 12, 32, 42, 20604);ומחצי מטה מנשה שמונה עשר אלף אשר נקבו בשמות לבוא להמליך את דויד
