(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(14961, -100, 4);[8, 10, 300, 40];משיח;4005;(1, 12, 16, 10, 4005);ושפחת;4;(1, 12, 16, 46, 14961);ולאברם היטיב בעבורה ויהי לו צאן ובקר וחמרים ועבדים ושפחת ואתנת וגמלים
(22060, -100, 4);[8, 10, 300, 40];משיח;5886;(1, 18, 31, 14, 5886);אשחית;3;(1, 18, 31, 53, 22060);ויאמר הנה נא הואלתי לדבר אל אדני אולי ימצאון שם עשרים ויאמר לא אשחית בעבור העשרים
(119032, -100, 4);[8, 10, 300, 40];משיח;31405;(2, 28, 15, 5, 31405);חשב;1;(2, 28, 15, 17, 119032);ועשית חשן משפט מעשה חשב כמעשה אפד תעשנו זהב תכלת וארגמן ותולעת שני ושש משזר תעשה אתו
(151507, -100, 4);[8, 10, 300, 40];משיח;39971;(3, 8, 15, 1, 39971);וישחט;4;(3, 8, 15, 4, 151507);וישחט ויקח משה את הדם ויתן על קרנות המזבח סביב באצבעו ויחטא את המזבח ואת הדם יצק אל יסוד המזבח ויקדשהו לכפר עליו
(183038, -100, 4);[8, 10, 300, 40];משיח;48416;(3, 26, 16, 12, 48416);הקדחת;4;(3, 26, 16, 45, 183038);אף אני אעשה זאת לכם והפקדתי עליכם בהלה את השחפת ואת הקדחת מכלות עינים ומדיבת נפש וזרעתם לריק זרעכם ואכלהו איביכם
(20038, -99, 4);[8, 10, 300, 40];משיח;5366;(1, 17, 19, 12, 5366);יצחק;3;(1, 17, 19, 41, 20038);ויאמר אלהים אבל שרה אשתך ילדת לך בן וקראת את שמו יצחק והקמתי את בריתי אתו לברית עולם לזרעו אחריו
(38485, -99, 4);[8, 10, 300, 40];משיח;10231;(1, 27, 45, 6, 10231);ושכח;4;(1, 27, 45, 18, 38485);עד שוב אף אחיך ממך ושכח את אשר עשית לו ושלחתי ולקחתיך משם למה אשכל גם שניכם יום אחד
(89899, -99, 4);[8, 10, 300, 40];משיח;23684;(2, 9, 7, 1, 23684);וישלח;5;(2, 9, 7, 5, 89899);וישלח פרעה והנה לא מת ממקנה ישראל עד אחד ויכבד לב פרעה ולא שלח את העם
(217494, -99, 4);[8, 10, 300, 40];משיח;57323;(4, 17, 6, 6, 57323);ממחרת;3;(4, 17, 6, 21, 217494);וילנו כל עדת בני ישראל ממחרת על משה ועל אהרן לאמר אתם המתם את עם יהוה
(27119, -98, 4);[8, 10, 300, 40];משיח;7238;(1, 22, 3, 4, 7238);ויחבש;3;(1, 22, 3, 17, 27119);וישכם אברהם בבקר ויחבש את חמרו ויקח את שני נעריו אתו ואת יצחק בנו ויבקע עצי עלה ויקם וילך אל המקום אשר אמר לו האלהים
(108329, -98, 4);[8, 10, 300, 40];משיח;28623;(2, 21, 5, 14, 28623);חפשי;1;(2, 21, 5, 43, 108329);ואם אמר יאמר העבד אהבתי את אדני את אשתי ואת בני לא אצא חפשי
(128114, -98, 4);[8, 10, 300, 40];משיח;33799;(2, 33, 7, 11, 33799);המחנה;3;(2, 33, 7, 37, 128114);ומשה יקח את האהל ונטה לו מחוץ למחנה הרחק מן המחנה וקרא לו אהל מועד והיה כל מבקש יהוה יצא אל אהל מועד אשר מחוץ למחנה
(120631, -97, 4);[8, 10, 300, 40];משיח;31823;(2, 29, 2, 3, 31823);וחלת;2;(2, 29, 2, 10, 120631);ולחם מצות וחלת מצת בלולת בשמן ורקיקי מצות משחים בשמן סלת חטים תעשה אתם
(145679, -97, 4);[8, 10, 300, 40];משיח;38416;(3, 4, 26, 6, 38416);כחלב;2;(3, 4, 26, 22, 145679);ואת כל חלבו יקטיר המזבחה כחלב זבח השלמים וכפר עליו הכהן מחטאתו ונסלח לו
(16411, -96, 4);[8, 10, 300, 40];משיח;4401;(1, 14, 7, 17, 4401);בחצצן;2;(1, 14, 7, 58, 16411);וישבו ויבאו אל עין משפט הוא קדש ויכו את כל שדה העמלקי וגם את האמרי הישב בחצצן תמר
(186939, -96, 4);[8, 10, 300, 40];משיח;49410;(4, 1, 18, 5, 49410);באחד;3;(4, 1, 18, 18, 186939);ואת כל העדה הקהילו באחד לחדש השני ויתילדו על משפחתם לבית אבתם במספר שמות מבן עשרים שנה ומעלה לגלגלתם
(241529, -96, 4);[8, 10, 300, 40];משיח;63551;(4, 31, 47, 10, 63551);החמשים;2;(4, 31, 47, 33, 241529);ויקח משה ממחצת בני ישראל את האחז אחד מן החמשים מן האדם ומן הבהמה ויתן אתם ללוים שמרי משמרת משכן יהוה כאשר צוה יהוה את משה
(286194, -96, 4);[8, 10, 300, 40];משיח;75151;(5, 23, 15, 6, 75151);מחנך;2;(5, 23, 15, 22, 286194);כי יהוה אלהיך מתהלך בקרב מחנך להצילך ולתת איביך לפניך והיה מחניך קדוש ולא יראה בך ערות דבר ושב מאחריך
(48321, -95, 4);[8, 10, 300, 40];משיח;12876;(1, 33, 2, 15, 12876);אחרנים;2;(1, 33, 2, 59, 48321);וישם את השפחות ואת ילדיהן ראשנה ואת לאה וילדיה אחרנים ואת רחל ואת יוסף אחרנים
