(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(25376, -99, 4);[8, 10, 300, 40];משיח;6535;(13, 18, 4, 12, 6535);אחר;2;(13, 18, 4, 44, 25376);ונשחת הכלי אשר הוא עשה בחמר ביד היוצר ושב ויעשהו כלי אחר כאשר ישר בעיני היוצר לעשות
(59407, -96, 4);[8, 10, 300, 40];משיח;15302;(13, 38, 11, 18, 15302);מלחים;3;(13, 38, 11, 68, 59407);ויקח עבד מלך את האנשים בידו ויבא בית המלך אל תחת האוצר ויקח משם בלוי הסחבות ובלוי מלחים וישלחם אל ירמיהו אל הבור בחבלים
(56484, -94, 4);[8, 10, 300, 40];משיח;14556;(13, 36, 24, 2, 14556);פחדו;2;(13, 36, 24, 5, 56484);ולא פחדו ולא קרעו את בגדיהם המלך וכל עבדיו השמעים את כל הדברים האלה
(66888, -94, 4);[8, 10, 300, 40];משיח;17221;(13, 43, 9, 12, 17221);בתחפנחס;3;(13, 43, 9, 48, 66888);קח בידך אבנים גדלות וטמנתם במלט במלבן אשר בפתח בית פרעה בתחפנחס לעיני אנשים יהודים
(79358, -91, 4);[8, 10, 300, 40];משיח;20425;(13, 51, 4, 6, 20425);בחוצותיה;2;(13, 51, 4, 28, 79358);ונפלו חללים בארץ כשדים ומדקרים בחוצותיה
(7929, -88, 4);[8, 10, 300, 40];משיח;2040;(13, 5, 31, 13, 2040);לאחריתה;3;(13, 5, 31, 52, 7929);הנבאים נבאו בשקר והכהנים ירדו על ידיהם ועמי אהבו כן ומה תעשו לאחריתה
(26750, -88, 4);[8, 10, 300, 40];משיח;6880;(13, 19, 4, 11, 6880);אחרים;2;(13, 19, 4, 43, 26750);יען אשר עזבני וינכרו את המקום הזה ויקטרו בו לאלהים אחרים אשר לא ידעום המה ואבותיהם ומלכי יהודה ומלאו את המקום הזה דם נקים
(8249, -84, 4);[8, 10, 300, 40];משיח;2120;(13, 6, 7, 7, 2120);חמס;1;(13, 6, 7, 24, 8249);כהקיר בור מימיה כן הקרה רעתה חמס ושד ישמע בה על פני תמיד חלי ומכה
(24497, -84, 4);[8, 10, 300, 40];משיח;6318;(13, 17, 18, 9, 6318);אחתה;2;(13, 17, 18, 30, 24497);יבשו רדפי ואל אבשה אני יחתו המה ואל אחתה אני הביא עליהם יום רעה ומשנה שברון שברם
(65951, -82, 4);[8, 10, 300, 40];משיח;16982;(13, 42, 18, 17, 16982);חמתי;1;(13, 42, 18, 58, 65951);כי כה אמר יהוה צבאות אלהי ישראל כאשר נתך אפי וחמתי על ישבי ירושלם כן תתך חמתי עליכם בבאכם מצרים והייתם לאלה ולשמה ולקללה ולחרפה ולא תראו עוד את המקום הזה
