(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(11129, 8, 4);[8, 10, 300, 40];משיח;2804;(34, 9, 22, 12, 2804);לשמחה;4;(34, 9, 22, 53, 11129);כימים אשר נחו בהם היהודים מאויביהם והחדש אשר נהפך להם מיגון לשמחה ומאבל ליום טוב לעשות אותם ימי משתה ושמחה ומשלוח מנות איש לרעהו ומתנות לאביונים
(11108, 29, 4);[8, 10, 300, 40];משיח;2799;(34, 9, 22, 7, 2799);והחדש;3;(34, 9, 22, 32, 11108);כימים אשר נחו בהם היהודים מאויביהם והחדש אשר נהפך להם מיגון לשמחה ומאבל ליום טוב לעשות אותם ימי משתה ושמחה ומשלוח מנות איש לרעהו ומתנות לאביונים
(576, 33, 4);[8, 10, 300, 40];משיח;142;(34, 1, 10, 10, 142);חרבונא;1;(34, 1, 10, 38, 576);ביום השביעי כטוב לב המלך ביין אמר למהומן בזתא חרבונא בגתא ואבגתא זתר וכרכס שבעת הסריסים המשרתים את פני המלך אחשורוש
(7764, 41, 4);[8, 10, 300, 40];משיח;1983;(34, 7, 4, 12, 1983);החרשתי;2;(34, 7, 4, 56, 7764);כי נמכרנו אני ועמי להשמיד להרוג ולאבד ואלו לעבדים ולשפחות נמכרנו החרשתי כי אין הצר שוה בנזק המלך
(7429, 44, 4);[8, 10, 300, 40];משיח;1901;(34, 6, 13, 21, 1901);החלות;2;(34, 6, 13, 80, 7429);ויספר המן לזרש אשתו ולכל אהביו את כל אשר קרהו ויאמרו לו חכמיו וזרש אשתו אם מזרע היהודים מרדכי אשר החלות לנפל לפניו לא תוכל לו כי נפול תפול לפניו
(2566, 84, 4);[8, 10, 300, 40];משיח;650;(34, 2, 14, 25, 650);חפץ;1;(34, 2, 14, 82, 2566);בערב היא באה ובבקר היא שבה אל בית הנשים שני אל יד שעשגז סריס המלך שמר הפילגשים לא תבוא עוד אל המלך כי אם חפץ בה המלך ונקראה בשם
(10578, 91, 4);[8, 10, 300, 40];משיח;2670;(34, 9, 15, 9, 2670);לחדש;2;(34, 9, 15, 38, 10578);ויקהלו היהודיים אשר בשושן גם ביום ארבעה עשר לחדש אדר ויהרגו בשושן שלש מאות איש ובבזה לא שלחו את ידם
(8790, 96, 4);[8, 10, 300, 40];משיח;2250;(34, 8, 7, 19, 2250);שלח;3;(34, 8, 7, 76, 8790);ויאמר המלך אחשורש לאסתר המלכה ולמרדכי היהודי הנה בית המן נתתי לאסתר ואתו תלו על העץ על אשר שלח ידו ביהודיים
(9122, 96, 4);[8, 10, 300, 40];משיח;2325;(34, 8, 10, 8, 2325);וישלח;5;(34, 8, 10, 37, 9122);ויכתב בשם המלך אחשורש ויחתם בטבעת המלך וישלח ספרים ביד הרצים בסוסים רכבי הרכש האחשתרנים בני הרמכים
(7429, 44, 6);[8, 10, 300, 40, 400, 1];את משיח;1901;(34, 6, 13, 21, 1901);החלות;2;(34, 6, 13, 80, 7429);ויספר המן לזרש אשתו ולכל אהביו את כל אשר קרהו ויאמרו לו חכמיו וזרש אשתו אם מזרע היהודים מרדכי אשר החלות לנפל לפניו לא תוכל לו כי נפול תפול לפניו
(11129, 8, 5);[8, 10, 300, 40, 40];ממשיח;2804;(34, 9, 22, 12, 2804);לשמחה;4;(34, 9, 22, 53, 11129);כימים אשר נחו בהם היהודים מאויביהם והחדש אשר נהפך להם מיגון לשמחה ומאבל ליום טוב לעשות אותם ימי משתה ושמחה ומשלוח מנות איש לרעהו ומתנות לאביונים
(576, 33, 5);[8, 10, 300, 40, 5];המשיח;142;(34, 1, 10, 10, 142);חרבונא;1;(34, 1, 10, 38, 576);ביום השביעי כטוב לב המלך ביין אמר למהומן בזתא חרבונא בגתא ואבגתא זתר וכרכס שבעת הסריסים המשרתים את פני המלך אחשורוש
(7764, 41, 5);[8, 10, 300, 40, 5];המשיח;1983;(34, 7, 4, 12, 1983);החרשתי;2;(34, 7, 4, 56, 7764);כי נמכרנו אני ועמי להשמיד להרוג ולאבד ואלו לעבדים ולשפחות נמכרנו החרשתי כי אין הצר שוה בנזק המלך
(8790, 96, 5);[8, 10, 300, 40, 5];המשיח;2250;(34, 8, 7, 19, 2250);שלח;3;(34, 8, 7, 76, 8790);ויאמר המלך אחשורש לאסתר המלכה ולמרדכי היהודי הנה בית המן נתתי לאסתר ואתו תלו על העץ על אשר שלח ידו ביהודיים
(576, 33, 6);[8, 10, 300, 40, 5, 40];מהמשיח;142;(34, 1, 10, 10, 142);חרבונא;1;(34, 1, 10, 38, 576);ביום השביעי כטוב לב המלך ביין אמר למהומן בזתא חרבונא בגתא ואבגתא זתר וכרכס שבעת הסריסים המשרתים את פני המלך אחשורוש
(8790, 96, 7);[8, 10, 300, 40, 5, 10, 40];מי המשיח;2250;(34, 8, 7, 19, 2250);שלח;3;(34, 8, 7, 76, 8790);ויאמר המלך אחשורש לאסתר המלכה ולמרדכי היהודי הנה בית המן נתתי לאסתר ואתו תלו על העץ על אשר שלח ידו ביהודיים
(7723, 41, 5);[10, 8, 10, 300, 40];משיחי;1975;(34, 7, 4, 4, 1975);ועמי;4;(34, 7, 4, 15, 7723);כי נמכרנו אני ועמי להשמיד להרוג ולאבד ואלו לעבדים ולשפחות נמכרנו החרשתי כי אין הצר שוה בנזק המלך
(10487, 91, 5);[10, 8, 10, 300, 40];משיחי;2647;(34, 9, 13, 20, 2647);יתלו;1;(34, 9, 13, 70, 10487);ותאמר אסתר אם על המלך טוב ינתן גם מחר ליהודים אשר בשושן לעשות כדת היום ואת עשרת בני המן יתלו על העץ
(9026, 96, 5);[10, 8, 10, 300, 40];משיחי;2305;(34, 8, 9, 31, 2305);ועשרים;5;(34, 8, 9, 134, 9026);ויקראו ספרי המלך בעת ההיא בחדש השלישי הוא חדש סיון בשלושה ועשרים בו ויכתב ככל אשר צוה מרדכי אל היהודים ואל האחשדרפנים והפחות ושרי המדינות אשר מהדו ועד כוש שבע ועשרים ומאה מדינה מדינה ומדינה ככתבה ועם ועם כלשנו ואל היהודים ככתבם וכלשונם
(7385, 44, 5);[6, 8, 10, 300, 40];משיחו;1890;(34, 6, 13, 10, 1890);קרהו;4;(34, 6, 13, 36, 7385);ויספר המן לזרש אשתו ולכל אהביו את כל אשר קרהו ויאמרו לו חכמיו וזרש אשתו אם מזרע היהודים מרדכי אשר החלות לנפל לפניו לא תוכל לו כי נפול תפול לפניו
(7385, 44, 7);[6, 8, 10, 300, 40, 400, 1];את משיחו;1890;(34, 6, 13, 10, 1890);קרהו;4;(34, 6, 13, 36, 7385);ויספר המן לזרש אשתו ולכל אהביו את כל אשר קרהו ויאמרו לו חכמיו וזרש אשתו אם מזרע היהודים מרדכי אשר החלות לנפל לפניו לא תוכל לו כי נפול תפול לפניו
(543, 33, 5);[5, 8, 10, 300, 40];משיחה;134;(34, 1, 10, 2, 134);השביעי;1;(34, 1, 10, 5, 543);ביום השביעי כטוב לב המלך ביין אמר למהומן בזתא חרבונא בגתא ואבגתא זתר וכרכס שבעת הסריסים המשרתים את פני המלך אחשורוש
