Hebrew Letter;Number Of Instances;Length Of Text;Percentage Of Text as Decimal;Percentage of Text as %
א;4055;44790;0.09053360125027908;9.053360125027908
ב;2408;44790;0.05376200044652824;5.376200044652824
ג;387;44790;0.008640321500334896;0.8640321500334897
ד;916;44790;0.020450993525340477;2.0450993525340477
ה;4666;44790;0.10417503907122125;10.417503907122125
ו;4508;44790;0.10064746595222147;10.064746595222147
ז;424;44790;0.00946639874972092;0.946639874972092
ח;1120;44790;0.02500558160303639;2.500558160303639
ט;492;44790;0.010984594775619558;1.0984594775619558
י;4015;44790;0.08964054476445635;8.964054476445634
כ;1572;44790;0.03509711989283322;3.509711989283322
ך;238;44790;0.005313686090645233;0.5313686090645233
כ/ך;1810;44790;0.04041080598347845;4.041080598347845
ל;3087;44790;0.06892163429336906;6.892163429336906
מ;2034;44790;0.045411922304085736;4.541192230408574
ם;1416;44790;0.03161419959812458;3.161419959812458
מ/ם;3450;44790;0.07702612190221031;7.702612190221031
נ;1313;44790;0.029314579147131058;2.9314579147131057
ן;657;44790;0.014668452779638312;1.4668452779638312
נ/ן;1970;44790;0.04398303192676937;4.398303192676937
ס;238;44790;0.005313686090645233;0.5313686090645233
ע;1569;44790;0.035030140656396515;3.5030140656396513
פ;603;44790;0.01346282652377763;1.346282652377763
ף;86;44790;0.001920071444518866;0.1920071444518866
פ/ף;689;44790;0.015382897968296495;1.5382897968296494
צ;314;44790;0.007010493413708417;0.7010493413708417
ץ;164;44790;0.003661531591873186;0.3661531591873186
צ/ץ;478;44790;0.010672025005581603;1.0672025005581602
ק;803;44790;0.01792810895289127;1.792810895289127
ר;2526;44790;0.05639651707970529;5.639651707970529
ש;2280;44790;0.050904219691895514;5.090421969189551
ת;2899;44790;0.06472426881000223;6.4724268810002235
