(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(7484, -98, 4);[40, 300, 10, 8];משיח;1846;(38, 5, 20, 9, 1846);לאלהים;6;(38, 5, 20, 45, 7484);ויעזרו עליהם וינתנו בידם ההגריאים וכל שעמהם כי לאלהים זעקו במלחמה ונעתור להם כי בטחו בו
(21441, -98, 4);[40, 300, 10, 8];משיח;5208;(38, 13, 5, 15, 5208);האלהים;6;(38, 13, 5, 57, 21441);ויקהל דויד את כל ישראל מן שיחור מצרים ועד לבוא חמת להביא את ארון האלהים מקרית יערים
(12493, -97, 4);[40, 300, 10, 8];משיח;3065;(38, 7, 32, 8, 3065);חותם;4;(38, 7, 32, 29, 12493);וחבר הוליד את יפלט ואת שומר ואת חותם ואת שועא אחותם
(13103, -96, 4);[40, 300, 10, 8];משיח;3213;(38, 8, 11, 1, 3213);ומחשים;6;(38, 8, 11, 6, 13103);ומחשים הוליד את אביטוב ואת אלפעל
(14965, -94, 4);[40, 300, 10, 8];משיח;3656;(38, 9, 19, 20, 3656);מחנה;1;(38, 9, 19, 78, 14965);ושלום בן קורא בן אביסף בן קרח ואחיו לבית אביו הקרחים על מלאכת העבודה שמרי הספים לאהל ואבתיהם על מחנה יהוה שמרי המבוא
(13540, -93, 4);[40, 300, 10, 8];משיח;3307;(38, 8, 29, 5, 3307);ושם;3;(38, 8, 29, 22, 13540);ובגבעון ישבו אבי גבעון ושם אשתו מעכה
(7605, -91, 4);[40, 300, 10, 8];משיח;1875;(38, 5, 22, 7, 1875);המלחמה;2;(38, 5, 22, 26, 7605);כי חללים רבים נפלו כי מהאלהים המלחמה וישבו תחתיהם עד הגלה
(17062, -89, 4);[40, 300, 10, 8];משיח;4163;(38, 11, 2, 28, 4163);עמי;2;(38, 11, 2, 100, 17062);גם תמול גם שלשום גם בהיות שאול מלך אתה המוציא והמביא את ישראל ויאמר יהוה אלהיך לך אתה תרעה את עמי את ישראל ואתה תהיה נגיד על עמי ישראל
(10007, -88, 4);[40, 300, 10, 8];משיח;2478;(38, 6, 47, 4, 2478);ממטה;2;(38, 6, 47, 20, 10007);ולבני גרשום למשפחותם ממטה יששכר וממטה אשר וממטה נפתלי וממטה מנשה בבשן ערים שלש עשרה
(38100, -86, 4);[40, 300, 10, 8];משיח;9239;(38, 26, 12, 2, 9239);מחלקות;1;(38, 26, 12, 5, 38100);לאלה מחלקות השערים לראשי הגברים משמרות לעמת אחיהם לשרת בבית יהוה
(11436, -85, 4);[40, 300, 10, 8];משיח;2808;(38, 7, 8, 11, 2808);ועלמת;4;(38, 7, 8, 59, 11436);ובני בכר זמירה ויועש ואליעזר ואליועיני ועמרי וירמות ואביה וענתות ועלמת כל אלה בני בכר
(13004, -85, 4);[40, 300, 10, 8];משיח;3186;(38, 8, 8, 7, 3186);אתם;3;(38, 8, 8, 28, 13004);ושחרים הוליד בשדה מואב מן שלחו אתם חושים ואת בערא נשיו
(37212, -85, 4);[40, 300, 10, 8];משיח;9041;(38, 25, 20, 6, 9041);שנים;4;(38, 25, 20, 26, 37212);לשלשה עשר שובאל בניו ואחיו שנים עשר
(4050, -82, 4);[40, 300, 10, 8];משיח;1021;(38, 3, 6, 2, 1021);ואלישמע;6;(38, 3, 6, 11, 4050);ויבחר ואלישמע ואליפלט
(11170, -82, 4);[40, 300, 10, 8];משיח;2752;(38, 7, 4, 4, 2752);אבותם;5;(38, 7, 4, 22, 11170);ועליהם לתלדותם לבית אבותם גדודי צבא מלחמה שלשים וששה אלף כי הרבו נשים ובנים
(15108, -81, 4);[40, 300, 10, 8];משיח;3689;(38, 9, 22, 14, 3689);ושמואל;3;(38, 9, 22, 63, 15108);כלם הברורים לשערים בספים מאתים ושנים עשר המה בחצריהם התיחשם המה יסד דויד ושמואל הראה באמונתם
(21823, -80, 4);[40, 300, 10, 8];משיח;5301;(38, 13, 11, 14, 5301);היום;4;(38, 13, 11, 51, 21823);ויחר לדויד כי פרץ יהוה פרץ בעזא ויקרא למקום ההוא פרץ עזא עד היום הזה
(8965, -75, 4);[40, 300, 10, 8];משיח;2201;(38, 6, 17, 14, 2201);בירושלם;7;(38, 6, 17, 56, 8965);ויהיו משרתים לפני משכן אהל מועד בשיר עד בנות שלמה את בית יהוה בירושלם ויעמדו כמשפטם על עבודתם
(11812, -75, 4);[40, 300, 10, 8];משיח;2897;(38, 7, 16, 7, 2897);שמו;2;(38, 7, 16, 24, 11812);ותלד מעכה אשת מכיר בן ותקרא שמו פרש ושם אחיו שרש ובניו אולם ורקם
(39285, -74, 4);[40, 300, 10, 8];משיח;9499;(38, 27, 1, 25, 9499);עשרים;5;(38, 27, 1, 116, 39285);ובני ישראל למספרם ראשי האבות ושרי האלפים והמאות ושטריהם המשרתים את המלך לכל דבר המחלקות הבאה והיצאת חדש בחדש לכל חדשי השנה המחלקת האחת עשרים וארבעה אלף
(38197, -73, 4);[40, 300, 10, 8];משיח;9259;(38, 26, 14, 3, 9259);מזרחה;1;(38, 26, 14, 10, 38197);ויפל הגורל מזרחה לשלמיהו וזכריהו בנו יועץ בשכל הפילו גורלות ויצא גורלו צפונה
(4020, -72, 4);[40, 300, 10, 8];משיח;1014;(38, 3, 5, 8, 1014);ושלמה;4;(38, 3, 5, 36, 4020);ואלה נולדו לו בירושלים שמעא ושובב ונתן ושלמה ארבעה לבת שוע בת עמיאל
(25748, -71, 4);[40, 300, 10, 8];משיח;6220;(38, 16, 36, 6, 6220);העולם;5;(38, 16, 36, 24, 25748);ברוך יהוה אלהי ישראל מן העולם ועד העלם ויאמרו כל העם אמן והלל ליהוה
(3913, -70, 4);[40, 300, 10, 8];משיח;989;(38, 3, 3, 5, 989);יתרעם;5;(38, 3, 3, 26, 3913);החמישי שפטיה לאביטל הששי יתרעם לעגלה אשתו
(20513, -70, 4);[40, 300, 10, 8];משיח;4984;(38, 12, 31, 3, 4984);אפרים;5;(38, 12, 31, 11, 20513);ומן בני אפרים עשרים אלף ושמונה מאות גבורי חיל אנשי שמות לבית אבותם
(37110, -70, 4);[40, 300, 10, 8];משיח;9017;(38, 25, 17, 2, 9017);שמעי;2;(38, 25, 17, 8, 37110);העשירי שמעי בניו ואחיו שנים עשר
(35674, -68, 4);[40, 300, 10, 8];משיח;8697;(38, 24, 14, 4, 8697);לאמר;3;(38, 24, 14, 15, 35674);לבלגה חמשה עשר לאמר ששה עשר
(39610, -66, 4);[40, 300, 10, 8];משיח;9572;(38, 27, 7, 11, 9572);מחלקתו;1;(38, 27, 7, 46, 39610);הרביעי לחדש הרביעי עשהאל אחי יואב וזבדיה בנו אחריו ועל מחלקתו עשרים וארבעה אלף
(34514, -63, 4);[40, 300, 10, 8];משיח;8435;(38, 23, 22, 13, 8435);אחיהם;5;(38, 23, 22, 46, 34514);וימת אלעזר ולא היו לו בנים כי אם בנות וישאום בני קיש אחיהם
(18987, -62, 4);[40, 300, 10, 8];משיח;4633;(38, 11, 46, 2, 4633);המחוים;6;(38, 11, 46, 11, 18987);אליאל המחוים ויריבי ויושויה בני אלנעם ויתמה המואבי
(37911, -60, 4);[40, 300, 10, 8];משיח;9193;(38, 26, 8, 5, 9193);אדם;3;(38, 26, 8, 15, 37911);כל אלה מבני עבד אדם המה ובניהם ואחיהם איש חיל בכח לעבדה ששים ושנים לעבד אדם
(2742, -59, 4);[40, 300, 10, 8];משיח;691;(38, 2, 28, 3, 691);אונם;4;(38, 2, 28, 12, 2742);ויהיו בני אונם שמי וידע ובני שמי נדב ואבישור
(34217, -57, 4);[40, 300, 10, 8];משיח;8364;(38, 23, 13, 21, 8364);עולם;4;(38, 23, 13, 87, 34217);בני עמרם אהרן ומשה ויבדל אהרן להקדישו קדש קדשים הוא ובניו עד עולם להקטיר לפני יהוה לשרתו ולברך בשמו עד עולם
(37377, -57, 4);[40, 300, 10, 8];משיח;9080;(38, 25, 26, 3, 9080);למלותי;2;(38, 25, 26, 10, 37377);לתשעה עשר למלותי בניו ואחיו שנים עשר
(17981, -55, 4);[40, 300, 10, 8];משיח;4387;(38, 11, 18, 19, 4387);לשתותם;6;(38, 11, 18, 80, 17981);ויבקעו השלשה במחנה פלשתים וישאבו מים מבור בית לחם אשר בשער וישאו ויבאו אל דויד ולא אבה דויד לשתותם וינסך אתם ליהוה
(18165, -55, 4);[40, 300, 10, 8];משיח;4432;(38, 11, 21, 3, 4432);בשנים;5;(38, 11, 21, 13, 18165);מן השלושה בשנים נכבד ויהי להם לשר ועד השלושה לא בא
(32047, -55, 4);[40, 300, 10, 8];משיח;7830;(38, 21, 23, 19, 7830);למנחה;2;(38, 21, 23, 78, 32047);ויאמר ארנן אל דויד קח לך ויעש אדני המלך הטוב בעיניו ראה נתתי הבקר לעלות והמורגים לעצים והחטים למנחה הכל נתתי
(24185, -54, 4);[40, 300, 10, 8];משיח;5850;(38, 15, 26, 12, 5850);פרים;4;(38, 15, 26, 51, 24185);ויהי בעזר האלהים את הלוים נשאי ארון ברית יהוה ויזבחו שבעה פרים ושבעה אילים
(21020, -53, 4);[40, 300, 10, 8];משיח;5109;(38, 12, 40, 8, 5109);ושותים;6;(38, 12, 40, 33, 21020);ויהיו שם עם דויד ימים שלושה אכלים ושותים כי הכינו להם אחיהם
(28479, -53, 4);[40, 300, 10, 8];משיח;6914;(38, 18, 13, 1, 6914);וישם;4;(38, 18, 13, 4, 28479);וישם באדום נציבים ויהיו כל אדום עבדים לדויד ויושע יהוה את דויד בכל אשר הלך
(39550, -52, 4);[40, 300, 10, 8];משיח;9559;(38, 27, 6, 7, 9559);ומחלקתו;2;(38, 27, 6, 29, 39550);הוא בניהו גבור השלשים ועל השלשים ומחלקתו עמיזבד בנו
(22363, -50, 4);[40, 300, 10, 8];משיח;5435;(38, 14, 9, 5, 5435);רפאים;5;(38, 14, 9, 25, 22363);ופלשתים באו ויפשטו בעמק רפאים
(37243, -50, 4);[40, 300, 10, 8];משיח;9048;(38, 25, 21, 6, 9048);שנים;4;(38, 25, 21, 28, 37243);לארבעה עשר מתתיהו בניו ואחיו שנים עשר
(6467, -49, 4);[40, 300, 10, 8];משיח;1599;(38, 4, 41, 26, 1599);שם;2;(38, 4, 41, 112, 6467);ויבאו אלה הכתובים בשמות בימי יחזקיהו מלך יהודה ויכו את אהליהם ואת המעינים אשר נמצאו שמה ויחרימם עד היום הזה וישבו תחתיהם כי מרעה לצאנם שם
(7295, -49, 4);[40, 300, 10, 8];משיח;1803;(38, 5, 17, 8, 1803);ירבעם;5;(38, 5, 17, 35, 7295);כלם התיחשו בימי יותם מלך יהודה ובימי ירבעם מלך ישראל
(13138, -46, 4);[40, 300, 10, 8];משיח;3222;(38, 8, 12, 4, 3222);ומשעם;2;(38, 8, 12, 14, 13138);ובני אלפעל עבר ומשעם ושמד הוא בנה את אונו ואת לד ובנתיה
