(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(13175, 1, 4);[8, 10, 300, 40];משיח;3535;(1, 11, 11, 1, 3535);ויחי;3;(1, 11, 11, 3, 13175);ויחי שם אחרי הולידו את ארפכשד חמש מאות שנה ויולד בנים ובנות
(67760, 3, 4);[8, 10, 300, 40];משיח;17928;(1, 44, 15, 13, 17928);ינחש;3;(1, 44, 15, 47, 67760);ויאמר להם יוסף מה המעשה הזה אשר עשיתם הלוא ידעתם כי נחש ינחש איש אשר כמני
(69968, 3, 4);[8, 10, 300, 40];משיח;18515;(1, 45, 23, 5, 18515);חמרים;1;(1, 45, 23, 18, 69968);ולאביו שלח כזאת עשרה חמרים נשאים מטוב מצרים ועשר אתנת נשאת בר ולחם ומזון לאביו לדרך
(172310, 3, 4);[8, 10, 300, 40];משיח;45594;(3, 20, 8, 3, 45594);חקתי;1;(3, 20, 8, 9, 172310);ושמרתם את חקתי ועשיתם אתם אני יהוה מקדשכם
(198363, 3, 4);[8, 10, 300, 40];משיח;52312;(4, 7, 1, 20, 52312);וימשחם;5;(4, 7, 1, 74, 198363);ויהי ביום כלות משה להקים את המשכן וימשח אתו ויקדש אתו ואת כל כליו ואת המזבח ואת כל כליו וימשחם ויקדש אתם
(90081, 5, 4);[8, 10, 300, 40];משיח;23734;(2, 9, 10, 1, 23734);ויקחו;4;(2, 9, 10, 4, 90081);ויקחו את פיח הכבשן ויעמדו לפני פרעה ויזרק אתו משה השמימה ויהי שחין אבעבעת פרח באדם ובבהמה
(95551, 5, 4);[8, 10, 300, 40];משיח;25210;(2, 12, 27, 7, 25210);פסח;3;(2, 12, 27, 26, 95551);ואמרתם זבח פסח הוא ליהוה אשר פסח על בתי בני ישראל במצרים בנגפו את מצרים ואת בתינו הציל ויקד העם וישתחוו
(118041, 5, 4);[8, 10, 300, 40];משיח;31151;(2, 27, 18, 5, 31151);ורחב;3;(2, 27, 18, 17, 118041);ארך החצר מאה באמה ורחב חמשים בחמשים וקמה חמש אמות שש משזר ואדניהם נחשת
(191523, 5, 4);[8, 10, 300, 40];משיח;50521;(4, 3, 29, 4, 50521);יחנו;2;(4, 3, 29, 13, 191523);משפחת בני קהת יחנו על ירך המשכן תימנה
(207767, 5, 4);[8, 10, 300, 40];משיח;54753;(4, 11, 20, 2, 54753);חדש;1;(4, 11, 20, 3, 207767);עד חדש ימים עד אשר יצא מאפכם והיה לכם לזרא יען כי מאסתם את יהוה אשר בקרבכם ותבכו לפניו לאמר למה זה יצאנו ממצרים
