(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(13129, -100, 4);[8, 10, 300, 40];משיח;3336;(8, 10, 2, 9, 3336);רחל;2;(8, 10, 2, 35, 13129);בלכתך היום מעמדי ומצאת שני אנשים עם קברת רחל בגבול בנימן בצלצח ואמרו אליך נמצאו האתנות אשר הלכת לבקש והנה נטש אביך את דברי האתנות ודאג לכם לאמר מה אעשה לבני
(14554, -100, 4);[8, 10, 300, 40];משיח;3695;(8, 10, 24, 8, 3695);בחר;2;(8, 10, 24, 28, 14554);ויאמר שמואל אל כל העם הראיתם אשר בחר בו יהוה כי אין כמהו בכל העם וירעו כל העם ויאמרו יחי המלך
(18724, -93, 4);[8, 10, 300, 40];משיח;4758;(8, 13, 21, 4, 4758);למחרשת;3;(8, 13, 21, 17, 18724);והיתה הפצירה פים למחרשת ולאתים ולשלש קלשון ולהקרדמים ולהציב הדרבן
(23710, -85, 4);[8, 10, 300, 40];משיח;6045;(8, 15, 27, 4, 6045);ויחזק;3;(8, 15, 27, 16, 23710);ויסב שמואל ללכת ויחזק בכנף מעילו ויקרע
(31413, -85, 4);[8, 10, 300, 40];משיח;8009;(8, 19, 8, 2, 8009);המלחמה;4;(8, 19, 8, 9, 31413);ותוסף המלחמה להיות ויצא דוד וילחם בפלשתים ויך בהם מכה גדולה וינסו מפניו
(23911, -77, 4);[8, 10, 300, 40];משיח;6094;(8, 15, 31, 5, 6094);וישתחו;5;(8, 15, 31, 22, 23911);וישב שמואל אחרי שאול וישתחו שאול ליהוה
(36085, -70, 4);[8, 10, 300, 40];משיח;9270;(8, 22, 1, 9, 9270);אחיו;2;(8, 22, 1, 33, 36085);וילך דוד משם וימלט אל מערת עדלם וישמעו אחיו וכל בית אביו וירדו אליו שמה
(44876, -70, 4);[8, 10, 300, 40];משיח;11591;(8, 26, 19, 14, 11591);מנחה;3;(8, 26, 19, 47, 44876);ועתה ישמע נא אדני המלך את דברי עבדו אם יהוה הסיתך בי ירח מנחה ואם בני האדם ארורים הם לפני יהוה כי גרשוני היום מהסתפח בנחלת יהוה לאמר לך עבד אלהים אחרים
(24428, -68, 4);[8, 10, 300, 40];משיח;6232;(8, 16, 4, 10, 6232);ויחרדו;3;(8, 16, 4, 34, 24428);ויעש שמואל את אשר דבר יהוה ויבא בית לחם ויחרדו זקני העיר לקראתו ויאמר שלם בואך
(27339, -65, 4);[8, 10, 300, 40];משיח;6967;(8, 17, 28, 33, 6967);המלחמה;4;(8, 17, 28, 123, 27339);וישמע אליאב אחיו הגדול בדברו אל האנשים ויחר אף אליאב בדוד ויאמר למה זה ירדת ועל מי נטשת מעט הצאן ההנה במדבר אני ידעתי את זדנך ואת רע לבבך כי למען ראות המלחמה ירדת
(7328, -60, 4);[8, 10, 300, 40];משיח;1885;(8, 6, 3, 3, 1885);משלחים;4;(8, 6, 3, 12, 7328);ויאמרו אם משלחים את ארון אלהי ישראל אל תשלחו אתו ריקם כי השב תשיבו לו אשם אז תרפאו ונודע לכם למה לא תסור ידו מכם
(22432, -57, 4);[8, 10, 300, 40];משיח;5714;(8, 15, 5, 7, 5714);בנחל;3;(8, 15, 5, 24, 22432);ויבא שאול עד עיר עמלק וירב בנחל
