(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(29973, 3, 4);[40, 300, 10, 8];משיח;7781;(10, 13, 18, 18, 7781);לחם;3;(10, 13, 18, 65, 29973);ויאמר לו גם אני נביא כמוך ומלאך דבר אלי בדבר יהוה לאמר השבהו אתך אל ביתך ויאכל לחם וישת מים כחש לו
(28701, 4, 4);[40, 300, 10, 8];משיח;7435;(10, 12, 33, 10, 7435);יום;3;(10, 12, 33, 34, 28701);ויעל על המזבח אשר עשה בבית אל בחמשה עשר יום בחדש השמיני בחדש אשר בדא מלבד ויעש חג לבני ישראל ויעל על המזבח להקטיר
(49882, 5, 4);[40, 300, 10, 8];משיח;12955;(10, 22, 39, 22, 12955);למלכי;2;(10, 22, 39, 76, 49882);ויתר דברי אחאב וכל אשר עשה ובית השן אשר בנה וכל הערים אשר בנה הלוא הם כתובים על ספר דברי הימים למלכי ישראל
(9969, 9, 4);[40, 300, 10, 8];משיח;2638;(10, 5, 22, 6, 2638);שמעתי;2;(10, 5, 22, 21, 9969);וישלח חירם אל שלמה לאמר שמעתי את אשר שלחת אלי אני אעשה את כל חפצך בעצי ארזים ובעצי ברושים
(28584, 9, 4);[40, 300, 10, 8];משיח;7402;(10, 12, 32, 8, 7402);יום;3;(10, 12, 32, 32, 28584);ויעש ירבעם חג בחדש השמיני בחמשה עשר יום לחדש כחג אשר ביהודה ויעל על המזבח כן עשה בבית אל לזבח לעגלים אשר עשה והעמיד בבית אל את כהני הבמות אשר עשה
(32313, 11, 4);[40, 300, 10, 8];משיח;8389;(10, 14, 20, 5, 8389);עשרים;5;(10, 14, 20, 22, 32313);והימים אשר מלך ירבעם עשרים ושתים שנה וישכב עם אבתיו וימלך נדב בנו תחתיו
(24187, 12, 4);[40, 300, 10, 8];משיח;6256;(10, 11, 5, 8, 6256);מלכם;4;(10, 11, 5, 35, 24187);וילך שלמה אחרי עשתרת אלהי צדנים ואחרי מלכם שקץ עמנים
(44190, 12, 4);[40, 300, 10, 8];משיח;11480;(10, 20, 23, 20, 11480);מהם;3;(10, 20, 23, 74, 44190);ועבדי מלך ארם אמרו אליו אלהי הרים אלהיהם על כן חזקו ממנו ואולם נלחם אתם במישור אם לא נחזק מהם
(16799, 15, 4);[40, 300, 10, 8];משיח;4324;(10, 8, 16, 9, 4324);ממצרים;6;(10, 8, 16, 33, 16799);מן היום אשר הוצאתי את עמי את ישראל ממצרים לא בחרתי בעיר מכל שבטי ישראל לבנות בית להיות שמי שם ואבחר בדוד להיות על עמי ישראל
(10180, 18, 4);[40, 300, 10, 8];משיח;2693;(10, 5, 25, 7, 2693);חטים;4;(10, 5, 25, 27, 10180);ושלמה נתן לחירם עשרים אלף כר חטים מכלת לביתו ועשרים כר שמן כתית כה יתן שלמה לחירם שנה בשנה
(15141, 18, 4);[40, 300, 10, 8];משיח;3900;(10, 7, 39, 19, 3900);הימנית;3;(10, 7, 39, 68, 15141);ויתן את המכנות חמש על כתף הבית מימין וחמש על כתף הבית משמאלו ואת הים נתן מכתף הבית הימנית קדמה ממול נגב
(46974, 18, 4);[40, 300, 10, 8];משיח;12200;(10, 21, 20, 7, 12200);ויאמר;4;(10, 21, 20, 31, 46974);ויאמר אחאב אל אליהו המצאתני איבי ויאמר מצאתי יען התמכרך לעשות הרע בעיני יהוה
(20088, 20, 4);[40, 300, 10, 8];משיח;5189;(10, 8, 64, 33, 5189);המנחה;2;(10, 8, 64, 113, 20088);ביום ההוא קדש המלך את תוך החצר אשר לפני בית יהוה כי עשה שם את העלה ואת המנחה ואת חלבי השלמים כי מזבח הנחשת אשר לפני יהוה קטן מהכיל את העלה ואת המנחה ואת חלבי השלמים
(43877, 20, 4);[40, 300, 10, 8];משיח;11397;(10, 20, 18, 6, 11397);חיים;4;(10, 20, 18, 25, 43877);ויאמר אם לשלום יצאו תפשום חיים ואם למלחמה יצאו חיים תפשום
(35244, 21, 4);[40, 300, 10, 8];משיח;9155;(10, 16, 5, 9, 9155);כתובים;6;(10, 16, 5, 37, 35244);ויתר דברי בעשא ואשר עשה וגבורתו הלא הם כתובים על ספר דברי הימים למלכי ישראל
(12673, 22, 4);[40, 300, 10, 8];משיח;3304;(10, 6, 38, 17, 3304);שנים;4;(10, 6, 38, 70, 12673);ובשנה האחת עשרה בירח בול הוא החדש השמיני כלה הבית לכל דבריו ולכל משפטו ויבנהו שבע שנים
(25411, 23, 4);[40, 300, 10, 8];משיח;6581;(10, 11, 26, 16, 6581);במלך;2;(10, 11, 26, 58, 25411);וירבעם בן נבט אפרתי מן הצרדה ושם אמו צרועה אשה אלמנה עבד לשלמה וירם יד במלך
