(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(2042, 1, 4);[40, 300, 10, 8];משיח;531;(8, 2, 10, 16, 531);משיחו;1;(8, 2, 10, 59, 2042);יהוה יחתו מריבו עלו בשמים ירעם יהוה ידין אפסי ארץ ויתן עז למלכו וירם קרן משיחו
(3601, 1, 4);[40, 300, 10, 8];משיח;949;(8, 2, 35, 15, 949);משיחי;1;(8, 2, 35, 61, 3601);והקימתי לי כהן נאמן כאשר בלבבי ובנפשי יעשה ובניתי לו בית נאמן והתהלך לפני משיחי כל הימים
(15958, 1, 4);[40, 300, 10, 8];משיח;4050;(8, 12, 3, 7, 4050);משיחו;1;(8, 12, 3, 21, 15958);הנני ענו בי נגד יהוה ונגד משיחו את שור מי לקחתי וחמור מי לקחתי ואת מי עשקתי את מי רצותי ומיד מי לקחתי כפר ואעלים עיני בו ואשיב לכם
(16103, 1, 4);[40, 300, 10, 8];משיח;4089;(8, 12, 5, 7, 4089);משיחו;1;(8, 12, 5, 23, 16103);ויאמר אליהם עד יהוה בכם ועד משיחו היום הזה כי לא מצאתם בידי מאומה ויאמר עד
(24559, 1, 4);[40, 300, 10, 8];משיח;6267;(8, 16, 6, 10, 6267);משיחו;1;(8, 16, 6, 35, 24559);ויהי בבואם וירא את אליאב ויאמר אך נגד יהוה משיחו
(39735, 1, 4);[40, 300, 10, 8];משיח;10230;(8, 24, 7, 12, 10230);למשיח;2;(8, 24, 7, 45, 39735);ויאמר לאנשיו חלילה לי מיהוה אם אעשה את הדבר הזה לאדני למשיח יהוה לשלח ידי בו כי משיח יהוה הוא
(39754, 1, 4);[40, 300, 10, 8];משיח;10236;(8, 24, 7, 18, 10236);משיח;1;(8, 24, 7, 64, 39754);ויאמר לאנשיו חלילה לי מיהוה אם אעשה את הדבר הזה לאדני למשיח יהוה לשלח ידי בו כי משיח יהוה הוא
(40035, 1, 4);[40, 300, 10, 8];משיח;10310;(8, 24, 11, 23, 10310);משיח;1;(8, 24, 11, 82, 40035);הנה היום הזה ראו עיניך את אשר נתנך יהוה היום בידי במערה ואמר להרגך ותחס עליך ואמר לא אשלח ידי באדני כי משיח יהוה הוא
(44200, 1, 4);[40, 300, 10, 8];משיח;11404;(8, 26, 9, 11, 11404);במשיח;2;(8, 26, 9, 36, 44200);ויאמר דוד אל אבישי אל תשחיתהו כי מי שלח ידו במשיח יהוה ונקה
(44288, 1, 4);[40, 300, 10, 8];משיח;11428;(8, 26, 11, 6, 11428);במשיח;2;(8, 26, 11, 21, 44288);חלילה לי מיהוה משלח ידי במשיח יהוה ועתה קח נא את החנית אשר מראשתו ואת צפחת המים ונלכה לנו
