(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(12018, 5, 4);[8, 10, 300, 40];משיח;3122;(2, 9, 10, 1, 3122);ויקחו;4;(2, 9, 10, 4, 12018);ויקחו את פיח הכבשן ויעמדו לפני פרעה ויזרק אתו משה השמימה ויהי שחין אבעבעת פרח באדם ובבהמה
(17488, 5, 4);[8, 10, 300, 40];משיח;4598;(2, 12, 27, 7, 4598);פסח;3;(2, 12, 27, 26, 17488);ואמרתם זבח פסח הוא ליהוה אשר פסח על בתי בני ישראל במצרים בנגפו את מצרים ואת בתינו הציל ויקד העם וישתחוו
(39979, 5, 4);[8, 10, 300, 40];משיח;10539;(2, 27, 18, 5, 10539);ורחב;3;(2, 27, 18, 17, 39979);ארך החצר מאה באמה ורחב חמשים בחמשים וקמה חמש אמות שש משזר ואדניהם נחשת
(38529, 6, 4);[8, 10, 300, 40];משיח;10192;(2, 26, 27, 1, 10192);וחמשה;2;(2, 26, 27, 2, 38529);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(38557, 6, 4);[8, 10, 300, 40];משיח;10198;(2, 26, 27, 7, 10198);וחמשה;2;(2, 26, 27, 30, 38557);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(56319, 6, 4);[8, 10, 300, 40];משיח;14839;(2, 36, 32, 1, 14839);וחמשה;2;(2, 36, 32, 2, 56319);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי המשכן לירכתים ימה
(58262, 7, 4);[8, 10, 300, 40];משיח;15335;(2, 38, 3, 15, 15335);המחתת;3;(2, 38, 3, 54, 58262);ויעש את כל כלי המזבח את הסירת ואת היעים ואת המזרקת את המזלגת ואת המחתת כל כליו עשה נחשת
(31681, 8, 4);[8, 10, 300, 40];משיח;8414;(2, 22, 2, 2, 8414);זרחה;3;(2, 22, 2, 5, 31681);אם זרחה השמש עליו דמים לו שלם ישלם אם אין לו ונמכר בגנבתו
(39154, 8, 4);[8, 10, 300, 40];משיח;10345;(2, 27, 1, 11, 10345);רחב;2;(2, 27, 1, 39, 39154);ועשית את המזבח עצי שטים חמש אמות ארך וחמש אמות רחב רבוע יהיה המזבח ושלש אמות קמתו
(1750, 13, 4);[8, 10, 300, 40];משיח;453;(2, 2, 15, 10, 453);ויברח;5;(2, 2, 15, 37, 1750);וישמע פרעה את הדבר הזה ויבקש להרג את משה ויברח משה מפני פרעה וישב בארץ מדין וישב על הבאר
(56279, 16, 4);[8, 10, 300, 40];משיח;14829;(2, 36, 30, 15, 14829);האחד;3;(2, 36, 30, 60, 56279);והיו שמנה קרשים ואדניהם כסף ששה עשר אדנים שני אדנים שני אדנים תחת הקרש האחד
(62932, 17, 4);[8, 10, 300, 40];משיח;16550;(2, 40, 24, 7, 16550);השלחן;4;(2, 40, 24, 26, 62932);וישם את המנרה באהל מועד נכח השלחן על ירך המשכן נגבה
(33885, 19, 4);[8, 10, 300, 40];משיח;9031;(2, 23, 23, 8, 9031);והחתי;3;(2, 23, 23, 31, 33885);כי ילך מלאכי לפניך והביאך אל האמרי והחתי והפרזי והכנעני החוי והיבוסי והכחדתיו
(58639, 19, 4);[8, 10, 300, 40];משיח;15428;(2, 38, 11, 12, 15428);וחשקיהם;2;(2, 38, 11, 56, 58639);ולפאת צפון מאה באמה עמודיהם עשרים ואדניהם עשרים נחשת ווי העמודים וחשקיהם כסף
(52507, 21, 4);[8, 10, 300, 40];משיח;13857;(2, 34, 28, 17, 13857);הלחת;3;(2, 34, 28, 59, 52507);ויהי שם עם יהוה ארבעים יום וארבעים לילה לחם לא אכל ומים לא שתה ויכתב על הלחת את דברי הברית עשרת הדברים
(55593, 23, 4);[8, 10, 300, 40];משיח;14662;(2, 36, 16, 1, 14662);ויחבר;3;(2, 36, 16, 3, 55593);ויחבר את חמש היריעת לבד ואת שש היריעת לבד
(26849, 26, 4);[8, 10, 300, 40];משיח;7071;(2, 18, 15, 3, 7071);לחתנו;2;(2, 18, 15, 10, 26849);ויאמר משה לחתנו כי יבא אלי העם לדרש אלהים
(41632, 28, 4);[8, 10, 300, 40];משיח;10964;(2, 28, 28, 16, 10964);החשן;2;(2, 28, 28, 61, 41632);וירכסו את החשן מטבעתו אל טבעת האפוד בפתיל תכלת להיות על חשב האפוד ולא יזח החשן מעל האפוד
