(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1607, -98, 4);[40, 300, 10, 8];משיח;415;(9, 2, 4, 5, 415);שם;2;(9, 2, 4, 22, 1607);ויבאו אנשי יהודה וימשחו שם את דוד למלך על בית יהודה ויגדו לדוד לאמר אנשי יביש גלעד אשר קברו את שאול
(37427, -93, 4);[40, 300, 10, 8];משיח;9802;(9, 22, 6, 4, 9802);קדמני;3;(9, 22, 6, 15, 37427);חבלי שאול סבני קדמני מקשי מות
(28027, -91, 4);[40, 300, 10, 8];משיח;7326;(9, 17, 20, 16, 7326);המים;2;(9, 17, 20, 70, 28027);ויבאו עבדי אבשלום אל האשה הביתה ויאמרו איה אחימעץ ויהונתן ותאמר להם האשה עברו מיכל המים ויבקשו ולא מצאו וישבו ירושלם
(32184, -89, 4);[40, 300, 10, 8];משיח;8420;(9, 19, 19, 10, 8420);ושמעי;3;(9, 19, 19, 42, 32184);ועברה העברה לעביר את בית המלך ולעשות הטוב בעינו ושמעי בן גרא נפל לפני המלך בעברו בירדן
(6876, -87, 4);[40, 300, 10, 8];משיח;1788;(9, 5, 2, 1, 1788);גם;2;(9, 5, 2, 2, 6876);גם אתמול גם שלשום בהיות שאול מלך עלינו אתה הייתה מוציא והמבי את ישראל ויאמר יהוה לך אתה תרעה את עמי את ישראל ואתה תהיה לנגיד על ישראל
(2607, -75, 4);[40, 300, 10, 8];משיח;668;(9, 2, 20, 4, 668);ויאמר;4;(9, 2, 20, 17, 2607);ויפן אבנר אחריו ויאמר האתה זה עשהאל ויאמר אנכי
(38977, -75, 4);[40, 300, 10, 8];משיח;10193;(9, 23, 5, 10, 10193);שם;2;(9, 23, 5, 26, 38977);כי לא כן ביתי עם אל כי ברית עולם שם לי ערוכה בכל ושמרה כי כל ישעי וכל חפץ כי לא יצמיח
(38597, -74, 4);[40, 300, 10, 8];משיח;10095;(9, 22, 46, 5, 10095);ממסגרותם;2;(9, 22, 46, 18, 38597);בני נכר יבלו ויחגרו ממסגרותם
(22292, -71, 4);[40, 300, 10, 8];משיח;5831;(9, 14, 26, 7, 5831);לימים;5;(9, 14, 26, 28, 22292);ובגלחו את ראשו והיה מקץ ימים לימים אשר יגלח כי כבד עליו וגלחו ושקל את שער ראשו מאתים שקלים באבן המלך
(39809, -70, 4);[40, 300, 10, 8];משיח;10406;(9, 23, 18, 18, 10406);שם;2;(9, 23, 18, 63, 39809);ואבישי אחי יואב בן צרויה הוא ראש השלשי והוא עורר את חניתו על שלש מאות חלל ולו שם בשלשה
(1205, -66, 4);[40, 300, 10, 8];משיח;318;(9, 1, 23, 5, 318);בחייהם;6;(9, 1, 23, 31, 1205);שאול ויהונתן הנאהבים והנעימם בחייהם ובמותם לא נפרדו מנשרים קלו מאריות גברו
