(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1573, -100, 4);[40, 300, 10, 8];משיח;372;(4, 1, 37, 5, 372);ושלשים;6;(4, 1, 37, 25, 1573);פקדיהם למטה בנימן חמשה ושלשים אלף וארבע מאות
(47258, -97, 4);[40, 300, 10, 8];משיח;12273;(4, 26, 59, 19, 12273);מרים;1;(4, 26, 59, 65, 47258);ושם אשת עמרם יוכבד בת לוי אשר ילדה אתה ללוי במצרים ותלד לעמרם את אהרן ואת משה ואת מרים אחתם
(11352, -92, 4);[40, 300, 10, 8];משיח;2865;(4, 6, 15, 9, 2865);משחים;5;(4, 6, 15, 37, 11352);וסל מצות סלת חלת בלולת בשמן ורקיקי מצות משחים בשמן ומנחתם ונסכיהם
(22324, -92, 4);[40, 300, 10, 8];משיח;5725;(4, 11, 35, 1, 5725);מקברות;1;(4, 11, 35, 1, 22324);מקברות התאוה נסעו העם חצרות ויהיו בחצרות
(51462, -92, 4);[40, 300, 10, 8];משיח;13322;(4, 29, 26, 2, 13322);החמישי;3;(4, 29, 26, 8, 51462);וביום החמישי פרים תשעה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(37942, -90, 4);[40, 300, 10, 8];משיח;9875;(4, 21, 18, 3, 9875);שרים;4;(4, 21, 18, 12, 37942);באר חפרוה שרים כרוה נדיבי העם במחקק במשענתם וממדבר מתנה
(7876, -87, 4);[40, 300, 10, 8];משיח;1952;(4, 4, 30, 7, 1952);חמשים;2;(4, 4, 30, 23, 7876);מבן שלשים שנה ומעלה ועד בן חמשים שנה תפקדם כל הבא לצבא לעבד את עבדת אהל מועד
(49636, -87, 4);[40, 300, 10, 8];משיח;12891;(4, 28, 18, 6, 12891);מלאכת;1;(4, 28, 18, 20, 49636);ביום הראשון מקרא קדש כל מלאכת עבדה לא תעשו
(14998, -86, 4);[40, 300, 10, 8];משיח;3819;(4, 7, 71, 2, 3819);השלמים;6;(4, 7, 71, 11, 14998);ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני שנה חמשה זה קרבן אחיעזר בן עמישדי
(50458, -86, 4);[40, 300, 10, 8];משיח;13091;(4, 29, 6, 4, 13091);ומנחתה;2;(4, 29, 6, 13, 50458);מלבד עלת החדש ומנחתה ועלת התמיד ומנחתה ונסכיהם כמשפטם לריח ניחח אשה ליהוה
(17726, -85, 4);[40, 300, 10, 8];משיח;4532;(4, 9, 6, 19, 4532);ביום;4;(4, 9, 6, 76, 17726);ויהי אנשים אשר היו טמאים לנפש אדם ולא יכלו לעשת הפסח ביום ההוא ויקרבו לפני משה ולפני אהרן ביום ההוא
(27624, -85, 4);[40, 300, 10, 8];משיח;7138;(4, 15, 16, 6, 7138);לכם;3;(4, 15, 16, 22, 27624);תורה אחת ומשפט אחד יהיה לכם ולגר הגר אתכם
