(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(7486, -98, 4);[40, 300, 10, 8];משיח;1847;(38, 5, 20, 9, 1847);לאלהים;6;(38, 5, 20, 45, 7486);ויעזרו עליהם וינתנו בידם ההגריאים וכל שעמהם כי לאלהים זעקו במלחמה ונעתור להם כי בטחו בו
(21447, -98, 4);[40, 300, 10, 8];משיח;5213;(38, 13, 5, 15, 5213);האלהים;6;(38, 13, 5, 57, 21447);ויקהל דויד את כל ישראל מן שיחור מצרים ועד לבוא חמת להביא את ארון האלהים מקרית יערים
(12497, -97, 4);[40, 300, 10, 8];משיח;3066;(38, 7, 32, 8, 3066);חותם;4;(38, 7, 32, 29, 12497);וחבר הוליד את יפלט ואת שומר ואת חותם ואת שועא אחותם
(13107, -96, 4);[40, 300, 10, 8];משיח;3214;(38, 8, 11, 1, 3214);ומחשים;6;(38, 8, 11, 6, 13107);ומחשים הוליד את אביטוב ואת אלפעל
(14967, -94, 4);[40, 300, 10, 8];משיח;3658;(38, 9, 19, 20, 3658);מחנה;1;(38, 9, 19, 78, 14967);ושלום בן קורא בן אביסף בן קרח ואחיו לבית אביו הקרחים על מלאכת העבודה שמרי הספים לאהל ואבתיהם על מחנה יהוה שמרי המבוא
(7607, -91, 4);[40, 300, 10, 8];משיח;1876;(38, 5, 22, 7, 1876);המלחמה;2;(38, 5, 22, 26, 7607);כי חללים רבים נפלו כי מהאלהים המלחמה וישבו תחתיהם עד הגלה
(17065, -89, 4);[40, 300, 10, 8];משיח;4167;(38, 11, 2, 28, 4167);עמי;2;(38, 11, 2, 100, 17065);גם תמול גם שלשום גם בהיות שאול מלך אתה המוציא והמביא את ישראל ויאמר יהוה אלהיך לך אתה תרעה את עמי את ישראל ואתה תהיה נגיד על עמי ישראל
(10011, -88, 4);[40, 300, 10, 8];משיח;2479;(38, 6, 47, 4, 2479);ממטה;2;(38, 6, 47, 20, 10011);ולבני גרשום למשפחותם ממטה יששכר וממטה אשר וממטה נפתלי וממטה מנשה בבשן ערים שלש עשרה
(38100, -86, 4);[40, 300, 10, 8];משיח;9243;(38, 26, 12, 2, 9243);מחלקות;1;(38, 26, 12, 5, 38100);לאלה מחלקות השערים לראשי הגברים משמרות לעמת אחיהם לשרת בבית יהוה
(11440, -85, 4);[40, 300, 10, 8];משיח;2809;(38, 7, 8, 11, 2809);ועלמת;4;(38, 7, 8, 59, 11440);ובני בכר זמירה ויועש ואליעזר ואליועיני ועמרי וירמות ואביה וענתות ועלמת כל אלה בני בכר
(13008, -85, 4);[40, 300, 10, 8];משיח;3187;(38, 8, 8, 7, 3187);אתם;3;(38, 8, 8, 28, 13008);ושחרים הוליד בשדה מואב מן שלחו אתם חושים ואת בערא נשיו
(37212, -85, 4);[40, 300, 10, 8];משיח;9045;(38, 25, 20, 6, 9045);שנים;4;(38, 25, 20, 26, 37212);לשלשה עשר שובאל בניו ואחיו שנים עשר
(4051, -82, 4);[40, 300, 10, 8];משיח;1022;(38, 3, 6, 2, 1022);ואלישמע;6;(38, 3, 6, 11, 4051);ויבחר ואלישמע ואליפלט
(11174, -82, 4);[40, 300, 10, 8];משיח;2753;(38, 7, 4, 4, 2753);אבותם;5;(38, 7, 4, 22, 11174);ועליהם לתלדותם לבית אבותם גדודי צבא מלחמה שלשים וששה אלף כי הרבו נשים ובנים
(15110, -81, 4);[40, 300, 10, 8];משיח;3691;(38, 9, 22, 14, 3691);ושמואל;3;(38, 9, 22, 63, 15110);כלם הברורים לשערים בספים מאתים ושנים עשר המה בחצריהם התיחשם המה יסד דויד ושמואל הראה באמונתם
(21829, -80, 4);[40, 300, 10, 8];משיח;5306;(38, 13, 11, 14, 5306);היום;4;(38, 13, 11, 51, 21829);ויחר לדויד כי פרץ יהוה פרץ בעזא ויקרא למקום ההוא פרץ עזא עד היום הזה
(8969, -75, 4);[40, 300, 10, 8];משיח;2202;(38, 6, 17, 14, 2202);בירושלם;7;(38, 6, 17, 56, 8969);ויהיו משרתים לפני משכן אהל מועד בשיר עד בנות שלמה את בית יהוה בירושלם ויעמדו כמשפטם על עבודתם
(11816, -75, 4);[40, 300, 10, 8];משיח;2898;(38, 7, 16, 7, 2898);שמו;2;(38, 7, 16, 24, 11816);ותלד מעכה אשת מכיר בן ותקרא שמו פרש ושם אחיו שרש ובניו אולם ורקם
(39285, -74, 4);[40, 300, 10, 8];משיח;9503;(38, 27, 1, 25, 9503);עשרים;5;(38, 27, 1, 116, 39285);ובני ישראל למספרם ראשי האבות ושרי האלפים והמאות ושטריהם המשרתים את המלך לכל דבר המחלקות הבאה והיצאת חדש בחדש לכל חדשי השנה המחלקת האחת עשרים וארבעה אלף
(38197, -73, 4);[40, 300, 10, 8];משיח;9263;(38, 26, 14, 3, 9263);מזרחה;1;(38, 26, 14, 10, 38197);ויפל הגורל מזרחה לשלמיהו וזכריהו בנו יועץ בשכל הפילו גורלות ויצא גורלו צפונה
(4021, -72, 4);[40, 300, 10, 8];משיח;1015;(38, 3, 5, 8, 1015);ושלמה;4;(38, 3, 5, 36, 4021);ואלה נולדו לו בירושלים שמעא ושובב ונתן ושלמה ארבעה לבת שוע בת עמיאל
(25754, -71, 4);[40, 300, 10, 8];משיח;6225;(38, 16, 36, 6, 6225);העולם;5;(38, 16, 36, 24, 25754);ברוך יהוה אלהי ישראל מן העולם ועד העלם ויאמרו כל העם אמן והלל ליהוה
(3914, -70, 4);[40, 300, 10, 8];משיח;990;(38, 3, 3, 5, 990);יתרעם;5;(38, 3, 3, 26, 3914);החמישי שפטיה לאביטל הששי יתרעם לעגלה אשתו
