(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(14961, -100, 4);[8, 10, 300, 40];משיח;4005;(1, 12, 16, 10, 4005);ושפחת;4;(1, 12, 16, 46, 14961);ולאברם היטיב בעבורה ויהי לו צאן ובקר וחמרים ועבדים ושפחת ואתנת וגמלים
(22060, -100, 4);[8, 10, 300, 40];משיח;5886;(1, 18, 31, 14, 5886);אשחית;3;(1, 18, 31, 53, 22060);ויאמר הנה נא הואלתי לדבר אל אדני אולי ימצאון שם עשרים ויאמר לא אשחית בעבור העשרים
(119032, -100, 4);[8, 10, 300, 40];משיח;31405;(2, 28, 15, 5, 31405);חשב;1;(2, 28, 15, 17, 119032);ועשית חשן משפט מעשה חשב כמעשה אפד תעשנו זהב תכלת וארגמן ותולעת שני ושש משזר תעשה אתו
(151507, -100, 4);[8, 10, 300, 40];משיח;39971;(3, 8, 15, 1, 39971);וישחט;4;(3, 8, 15, 4, 151507);וישחט ויקח משה את הדם ויתן על קרנות המזבח סביב באצבעו ויחטא את המזבח ואת הדם יצק אל יסוד המזבח ויקדשהו לכפר עליו
(183038, -100, 4);[8, 10, 300, 40];משיח;48416;(3, 26, 16, 12, 48416);הקדחת;4;(3, 26, 16, 45, 183038);אף אני אעשה זאת לכם והפקדתי עליכם בהלה את השחפת ואת הקדחת מכלות עינים ומדיבת נפש וזרעתם לריק זרעכם ואכלהו איביכם
(396612, -100, 4);[8, 10, 300, 40];משיח;103229;(8, 10, 2, 9, 103229);רחל;2;(8, 10, 2, 35, 396612);בלכתך היום מעמדי ומצאת שני אנשים עם קברת רחל בגבול בנימן בצלצח ואמרו אליך נמצאו האתנות אשר הלכת לבקש והנה נטש אביך את דברי האתנות ודאג לכם לאמר מה אעשה לבני
(398037, -100, 4);[8, 10, 300, 40];משיח;103588;(8, 10, 24, 8, 103588);בחר;2;(8, 10, 24, 28, 398037);ויאמר שמואל אל כל העם הראיתם אשר בחר בו יהוה כי אין כמהו בכל העם וירעו כל העם ויאמרו יחי המלך
(521446, -100, 4);[8, 10, 300, 40];משיח;135725;(10, 20, 27, 12, 135725);חשפי;1;(10, 20, 27, 54, 521446);ובני ישראל התפקדו וכלכלו וילכו לקראתם ויחנו בני ישראל נגדם כשני חשפי עזים וארם מלאו את הארץ
(617350, -100, 4);[8, 10, 300, 40];משיח;160259;(12, 42, 5, 15, 160259);ורוח;4;(12, 42, 5, 60, 617350);כה אמר האל יהוה בורא השמים ונוטיהם רקע הארץ וצאצאיה נתן נשמה לעם עליה ורוח להלכים בה
(794241, -100, 4);[8, 10, 300, 40];משיח;205208;(14, 44, 17, 5, 205208);החצר;2;(14, 44, 17, 17, 794241);והיה בבואם אל שערי החצר הפנימית בגדי פשתים ילבשו ולא יעלה עליהם צמר בשרתם בשערי החצר הפנימית וביתה
(930655, -100, 4);[8, 10, 300, 40];משיח;239370;(27, 135, 18, 6, 239370);בטח;3;(27, 135, 18, 22, 930655);כמוהם יהיו עשיהם כל אשר בטח בהם
(981492, -100, 4);[8, 10, 300, 40];משיח;252542;(29, 24, 16, 2, 252542);בחשך;2;(29, 24, 16, 5, 981492);חתר בחשך בתים יומם חתמו למו לא ידעו אור
(1015939, -100, 4);[8, 10, 300, 40];משיח;261507;(33, 5, 3, 6, 261507);תאחר;3;(33, 5, 3, 21, 1015939);כאשר תדר נדר לאלהים אל תאחר לשלמו כי אין חפץ בכסילים את אשר תדר שלם
(1078667, -100, 4);[8, 10, 300, 40];משיח;277021;(37, 3, 25, 14, 277021);אחריו;2;(37, 3, 25, 58, 1078667);פלל בן אוזי מנגד המקצוע והמגדל היוצא מבית המלך העליון אשר לחצר המטרה אחריו פדיה בן פרעש
(1092537, -100, 4);[8, 10, 300, 40];משיח;280311;(37, 11, 19, 4, 280311);ואחיהם;3;(37, 11, 19, 20, 1092537);והשוערים עקוב טלמון ואחיהם השמרים בשערים מאה שבעים ושנים
(1148994, -100, 4);[8, 10, 300, 40];משיח;293867;(39, 6, 21, 3, 293867);תחנוני;2;(39, 6, 21, 9, 1148994);ושמעת אל תחנוני עבדך ועמך ישראל אשר יתפללו אל המקום הזה ואתה תשמע ממקום שבתך מן השמים ושמעת וסלחת
(20038, -99, 4);[8, 10, 300, 40];משיח;5366;(1, 17, 19, 12, 5366);יצחק;3;(1, 17, 19, 41, 20038);ויאמר אלהים אבל שרה אשתך ילדת לך בן וקראת את שמו יצחק והקמתי את בריתי אתו לברית עולם לזרעו אחריו
(38485, -99, 4);[8, 10, 300, 40];משיח;10231;(1, 27, 45, 6, 10231);ושכח;4;(1, 27, 45, 18, 38485);עד שוב אף אחיך ממך ושכח את אשר עשית לו ושלחתי ולקחתיך משם למה אשכל גם שניכם יום אחד
(89899, -99, 4);[8, 10, 300, 40];משיח;23684;(2, 9, 7, 1, 23684);וישלח;5;(2, 9, 7, 5, 89899);וישלח פרעה והנה לא מת ממקנה ישראל עד אחד ויכבד לב פרעה ולא שלח את העם
