(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(144368, 1, 4);[40, 300, 10, 8];משיח;38052;(3, 4, 3, 3, 38052);המשיח;2;(3, 4, 3, 8, 144368);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(144497, 1, 4);[40, 300, 10, 8];משיח;38089;(3, 4, 5, 3, 38089);המשיח;2;(3, 4, 5, 10, 144497);ולקח הכהן המשיח מדם הפר והביא אתו אל אהל מועד
(145148, 1, 4);[40, 300, 10, 8];משיח;38270;(3, 4, 16, 3, 38270);המשיח;2;(3, 4, 16, 11, 145148);והביא הכהן המשיח מדם הפר אל אהל מועד
(148587, 1, 4);[40, 300, 10, 8];משיח;39199;(3, 6, 15, 2, 39199);המשיח;2;(3, 6, 15, 7, 148587);והכהן המשיח תחתיו מבניו יעשה אתה חק עולם ליהוה כליל תקטר
(46866, 2, 4);[40, 300, 10, 8];משיח;12491;(1, 32, 8, 15, 12491);והגמלים;7;(1, 32, 8, 54, 46866);ויירא יעקב מאד ויצר לו ויחץ את העם אשר אתו ואת הצאן ואת הבקר והגמלים לשני מחנות
(102777, 2, 4);[40, 300, 10, 8];משיח;27107;(2, 16, 29, 12, 27107);ביום;4;(2, 16, 29, 36, 102777);ראו כי יהוה נתן לכם השבת על כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל יצא איש ממקמו ביום השביעי
(145565, 2, 4);[40, 300, 10, 8];משיח;38385;(3, 4, 24, 8, 38385);במקום;5;(3, 4, 24, 29, 145565);וסמך ידו על ראש השעיר ושחט אתו במקום אשר ישחט את העלה לפני יהוה חטאת הוא
(146087, 2, 4);[40, 300, 10, 8];משיח;38521;(3, 4, 33, 10, 38521);במקום;5;(3, 4, 33, 36, 146087);וסמך את ידו על ראש החטאת ושחט אתה לחטאת במקום אשר ישחט את העלה
(148993, 2, 4);[40, 300, 10, 8];משיח;39308;(3, 7, 2, 1, 39308);במקום;5;(3, 7, 2, 5, 148993);במקום אשר ישחטו את העלה ישחטו את האשם ואת דמו יזרק על המזבח סביב
(161956, 2, 4);[40, 300, 10, 8];משיח;42788;(3, 14, 13, 4, 42788);במקום;5;(3, 14, 13, 15, 161956);ושחט את הכבש במקום אשר ישחט את החטאת ואת העלה במקום הקדש כי כחטאת האשם הוא לכהן קדש קדשים הוא
(236179, 2, 4);[40, 300, 10, 8];משיח;62204;(4, 28, 21, 7, 62204);הכבשים;6;(4, 28, 21, 33, 236179);עשרון עשרון תעשה לכבש האחד לשבעת הכבשים
(238178, 2, 4);[40, 300, 10, 8];משיח;62668;(4, 29, 33, 7, 62668);כמשפטם;6;(4, 29, 33, 41, 238178);ומנחתם ונסכהם לפרים לאילם ולכבשים במספרם כמשפטם
(246900, 2, 4);[40, 300, 10, 8];משיח;64890;(4, 34, 17, 3, 64890);האנשים;6;(4, 34, 17, 13, 246900);אלה שמות האנשים אשר ינחלו לכם את הארץ אלעזר הכהן ויהושע בן נון
(270806, 2, 4);[40, 300, 10, 8];משיח;71041;(5, 12, 5, 4, 71041);המקום;5;(5, 12, 5, 11, 270806);כי אם אל המקום אשר יבחר יהוה אלהיכם מכל שבטיכם לשום את שמו שם לשכנו תדרשו ובאת שמה
(271174, 2, 4);[40, 300, 10, 8];משיח;71129;(5, 12, 11, 2, 71129);המקום;5;(5, 12, 11, 9, 271174);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(271410, 2, 4);[40, 300, 10, 8];משיח;71186;(5, 12, 14, 3, 71186);במקום;5;(5, 12, 14, 9, 271410);כי אם במקום אשר יבחר יהוה באחד שבטיך שם תעלה עלתיך ושם תעשה כל אשר אנכי מצוך
(271676, 2, 4);[40, 300, 10, 8];משיח;71253;(5, 12, 18, 7, 71253);במקום;5;(5, 12, 18, 28, 271676);כי אם לפני יהוה אלהיך תאכלנו במקום אשר יבחר יהוה אלהיך בו אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך ושמחת לפני יהוה אלהיך בכל משלח ידך
(271879, 2, 4);[40, 300, 10, 8];משיח;71309;(5, 12, 21, 4, 71309);המקום;5;(5, 12, 21, 14, 271879);כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם וזבחת מבקרך ומצאנך אשר נתן יהוה לך כאשר צויתך ואכלת בשעריך בכל אות נפשך
(272166, 2, 4);[40, 300, 10, 8];משיח;71385;(5, 12, 26, 10, 71385);המקום;5;(5, 12, 26, 36, 272166);רק קדשיך אשר יהיו לך ונדריך תשא ובאת אל המקום אשר יבחר יהוה
(274695, 2, 4);[40, 300, 10, 8];משיח;72043;(5, 14, 23, 5, 72043);במקום;5;(5, 14, 23, 23, 274695);ואכלת לפני יהוה אלהיך במקום אשר יבחר לשכן שמו שם מעשר דגנך תירשך ויצהרך ובכרת בקרך וצאנך למען תלמד ליראה את יהוה אלהיך כל הימים
(274815, 2, 4);[40, 300, 10, 8];משיח;72075;(5, 14, 24, 12, 72075);המקום;5;(5, 14, 24, 40, 274815);וכי ירבה ממך הדרך כי לא תוכל שאתו כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם כי יברכך יהוה אלהיך
(274889, 2, 4);[40, 300, 10, 8];משיח;72094;(5, 14, 25, 8, 72094);המקום;5;(5, 14, 25, 33, 274889);ונתתה בכסף וצרת הכסף בידך והלכת אל המקום אשר יבחר יהוה אלהיך בו
(276349, 2, 4);[40, 300, 10, 8];משיח;72487;(5, 15, 20, 7, 72487);במקום;5;(5, 15, 20, 31, 276349);לפני יהוה אלהיך תאכלנו שנה בשנה במקום אשר יבחר יהוה אתה וביתך
(276575, 2, 4);[40, 300, 10, 8];משיח;72545;(5, 16, 2, 7, 72545);במקום;5;(5, 16, 2, 30, 276575);וזבחת פסח ליהוה אלהיך צאן ובקר במקום אשר יבחר יהוה לשכן שמו שם
(276808, 2, 4);[40, 300, 10, 8];משיח;72611;(5, 16, 6, 4, 72611);המקום;5;(5, 16, 6, 11, 276808);כי אם אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים
(276884, 2, 4);[40, 300, 10, 8];משיח;72630;(5, 16, 7, 3, 72630);במקום;5;(5, 16, 7, 15, 276884);ובשלת ואכלת במקום אשר יבחר יהוה אלהיך בו ופנית בבקר והלכת לאהליך
(277154, 2, 4);[40, 300, 10, 8];משיח;72694;(5, 16, 11, 18, 72694);במקום;5;(5, 16, 11, 83, 277154);ושמחת לפני יהוה אלהיך אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך והגר והיתום והאלמנה אשר בקרבך במקום אשר יבחר יהוה אלהיך לשכן שמו שם
(277343, 2, 4);[40, 300, 10, 8];משיח;72739;(5, 16, 15, 6, 72739);במקום;5;(5, 16, 15, 26, 277343);שבעת ימים תחג ליהוה אלהיך במקום אשר יבחר יהוה כי יברכך יהוה אלהיך בכל תבואתך ובכל מעשה ידיך והיית אך שמח
