(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1267, 3, 4);[8, 10, 300, 40];משיח;305;(36, 2, 16, 3, 305);ליחזקיה;3;(36, 2, 16, 9, 1267);בני אטר ליחזקיה תשעים ושמנה
(1562, 3, 4);[8, 10, 300, 40];משיח;377;(36, 2, 29, 3, 377);חמשים;1;(36, 2, 29, 7, 1562);בני נבו חמשים ושנים
(1773, 3, 4);[8, 10, 300, 40];משיח;429;(36, 2, 37, 4, 429);חמשים;1;(36, 2, 37, 10, 1773);בני אמר אלף חמשים ושנים
(2438, 3, 4);[8, 10, 300, 40];משיח;604;(36, 2, 60, 9, 604);חמשים;1;(36, 2, 60, 30, 2438);בני דליה בני טוביה בני נקודא שש מאות חמשים ושנים
(23765, 3, 4);[8, 10, 300, 40];משיח;5695;(37, 6, 15, 6, 5695);לחמשים;2;(37, 6, 15, 28, 23765);ותשלם החומה בעשרים וחמשה לאלול לחמשים ושנים יום
(24621, 3, 4);[8, 10, 300, 40];משיח;5897;(37, 7, 10, 5, 5897);חמשים;1;(37, 7, 10, 13, 24621);בני ארח שש מאות חמשים ושנים
(24895, 3, 4);[8, 10, 300, 40];משיח;5965;(37, 7, 21, 3, 5965);לחזקיה;2;(37, 7, 21, 8, 24895);בני אטר לחזקיה תשעים ושמנה
(25192, 3, 4);[8, 10, 300, 40];משיח;6037;(37, 7, 33, 4, 6037);חמשים;1;(37, 7, 33, 11, 25192);אנשי נבו אחר חמשים ושנים
(25382, 3, 4);[8, 10, 300, 40];משיח;6084;(37, 7, 40, 4, 6084);חמשים;1;(37, 7, 40, 10, 25382);בני אמר אלף חמשים ושנים
(33714, 3, 4);[8, 10, 300, 40];משיח;8056;(37, 11, 25, 2, 8056);החצרים;2;(37, 11, 25, 5, 33714);ואל החצרים בשדתם מבני יהודה ישבו בקרית הארבע ובנתיה ובדיבן ובנתיה וביקבצאל וחצריה
(5376, 6, 4);[8, 10, 300, 40];משיח;1282;(36, 4, 18, 3, 1282);שלחתון;3;(36, 4, 18, 11, 5376);נשתונא די שלחתון עלינא מפרש קרי קדמי
(25537, 7, 4);[8, 10, 300, 40];משיח;6121;(37, 7, 45, 11, 6121);חטיטא;1;(37, 7, 45, 36, 25537);השערים בני שלם בני אטר בני טלמן בני עקוב בני חטיטא בני שבי מאה שלשים ושמנה
(34914, 8, 4);[8, 10, 300, 40];משיח;8313;(37, 12, 27, 1, 8313);ובחנכת;3;(37, 12, 27, 3, 34914);ובחנכת חומת ירושלם בקשו את הלוים מכל מקומתם להביאם לירושלם לעשת חנכה ושמחה ובתודות ובשיר מצלתים נבלים ובכנרות
(1788, 9, 4);[8, 10, 300, 40];משיח;432;(36, 2, 38, 2, 432);פשחור;3;(36, 2, 38, 6, 1788);בני פשחור אלף מאתים ארבעים ושבעה
(25397, 9, 4);[8, 10, 300, 40];משיח;6087;(37, 7, 41, 2, 6087);פשחור;3;(37, 7, 41, 6, 25397);בני פשחור אלף מאתים ארבעים ושבעה
(25537, 10, 4);[8, 10, 300, 40];משיח;6121;(37, 7, 45, 11, 6121);חטיטא;1;(37, 7, 45, 36, 25537);השערים בני שלם בני אטר בני טלמן בני עקוב בני חטיטא בני שבי מאה שלשים ושמנה
(20971, 11, 4);[8, 10, 300, 40];משיח;5028;(37, 4, 10, 10, 5028);מחזיקים;2;(37, 4, 10, 38, 20971);ויהי מן היום ההוא חצי נערי עשים במלאכה וחצים מחזיקים והרמחים המגנים והקשתות והשרינים והשרים אחרי כל בית יהודה
(37072, 12, 4);[8, 10, 300, 40];משיח;8789;(37, 13, 14, 7, 8789);תמח;3;(37, 13, 14, 21, 37072);זכרה לי אלהי על זאת ואל תמח חסדי אשר עשיתי בבית אלהי ובמשמריו
(28696, 13, 4);[8, 10, 300, 40];משיח;6885;(37, 9, 8, 13, 6885);החתי;2;(37, 9, 8, 49, 28696);ומצאת את לבבו נאמן לפניך וכרות עמו הברית לתת את ארץ הכנעני החתי האמרי והפרזי והיבוסי והגרגשי לתת לזרעו ותקם את דבריך כי צדיק אתה
