(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(2885, -100, 4);[40, 300, 10, 8];משיח;737;(11, 2, 22, 4, 737);היום;4;(11, 2, 22, 15, 2885);וירפו המים עד היום הזה כדבר אלישע אשר דבר
(12004, -100, 4);[40, 300, 10, 8];משיח;3093;(11, 7, 9, 11, 3093);יום;3;(11, 7, 9, 38, 12004);ויאמרו איש אל רעהו לא כן אנחנו עשים היום הזה יום בשרה הוא ואנחנו מחשים וחכינו עד אור הבקר ומצאנו עוון ועתה לכו ונבאה ונגידה בית המלך
(1898, -99, 4);[40, 300, 10, 8];משיח;487;(11, 2, 7, 6, 487);ויעמדו;4;(11, 2, 7, 28, 1898);וחמשים איש מבני הנביאים הלכו ויעמדו מנגד מרחוק ושניהם עמדו על הירדן
(22541, -99, 4);[40, 300, 10, 8];משיח;5794;(11, 13, 1, 8, 5794);מלך;1;(11, 13, 1, 30, 22541);בשנת עשרים ושלש שנה ליואש בן אחזיהו מלך יהודה מלך יהואחז בן יהוא על ישראל בשמרון שבע עשרה שנה
(22905, -99, 4);[40, 300, 10, 8];משיח;5893;(11, 13, 7, 7, 5893);אם;2;(11, 13, 7, 22, 22905);כי לא השאיר ליהואחז עם כי אם חמשים פרשים ועשרה רכב ועשרת אלפים רגלי כי אבדם מלך ארם וישמם כעפר לדש
(1788, -98, 4);[40, 300, 10, 8];משיח;459;(11, 2, 5, 20, 459);גם;2;(11, 2, 5, 80, 1788);ויגשו בני הנביאים אשר ביריחו אל אלישע ויאמרו אליו הידעת כי היום יהוה לקח את אדניך מעל ראשך ויאמר גם אני ידעתי החשו
(25747, -98, 4);[40, 300, 10, 8];משיח;6623;(11, 14, 26, 8, 6623);מאד;1;(11, 14, 26, 23, 25747);כי ראה יהוה את עני ישראל מרה מאד ואפס עצור ואפס עזוב ואין עזר לישראל
(42084, -98, 4);[40, 300, 10, 8];משיח;10804;(11, 23, 5, 19, 10804);ולמזלות;3;(11, 23, 5, 86, 42084);והשבית את הכמרים אשר נתנו מלכי יהודה ויקטר בבמות בערי יהודה ומסבי ירושלם ואת המקטרים לבעל לשמש ולירח ולמזלות ולכל צבא השמים
(27655, -96, 4);[40, 300, 10, 8];משיח;7117;(11, 15, 29, 8, 7117);מלך;1;(11, 15, 29, 27, 27655);בימי פקח מלך ישראל בא תגלת פלאסר מלך אשור ויקח את עיון ואת אבל בית מעכה ואת ינוח ואת קדש ואת חצור ואת הגלעד ואת הגלילה כל ארץ נפתלי ויגלם אשורה
(2720, -94, 4);[40, 300, 10, 8];משיח;694;(11, 2, 19, 8, 694);מושב;1;(11, 2, 19, 27, 2720);ויאמרו אנשי העיר אל אלישע הנה נא מושב העיר טוב כאשר אדני ראה והמים רעים והארץ משכלת
