(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1576, -97, 4);[8, 10, 300, 40];משיח;387;(17, 2, 13, 4, 387);תחתיכם;2;(17, 2, 13, 13, 1576);הנה אנכי מעיק תחתיכם כאשר תעיק העגלה המלאה לה עמיר
(4645, -89, 4);[8, 10, 300, 40];משיח;1173;(17, 6, 1, 4, 1173);והבטחים;5;(17, 6, 1, 20, 4645);הוי השאננים בציון והבטחים בהר שמרון נקבי ראשית הגוים ובאו להם בית ישראל
(7225, -84, 4);[8, 10, 300, 40];משיח;1844;(17, 9, 3, 17, 1844);הנחש;3;(17, 9, 3, 67, 7225);ואם יחבאו בראש הכרמל משם אחפש ולקחתים ואם יסתרו מנגד עיני בקרקע הים משם אצוה את הנחש ונשכם
(3157, -79, 4);[8, 10, 300, 40];משיח;784;(17, 4, 10, 8, 784);בחוריכם;2;(17, 4, 10, 31, 3157);שלחתי בכם דבר בדרך מצרים הרגתי בחרב בחוריכם עם שבי סוסיכם ואעלה באש מחניכם ובאפכם ולא שבתם עדי נאם יהוה
(5049, -77, 4);[8, 10, 300, 40];משיח;1272;(17, 6, 9, 7, 1272);אחד;2;(17, 6, 9, 26, 5049);והיה אם יותרו עשרה אנשים בבית אחד ומתו
(2484, -74, 4);[8, 10, 300, 40];משיח;622;(17, 3, 15, 3, 622);החרף;2;(17, 3, 15, 11, 2484);והכיתי בית החרף על בית הקיץ ואבדו בתי השן וספו בתים רבים נאם יהוה
(4902, -49, 4);[8, 10, 300, 40];משיח;1236;(17, 6, 6, 8, 1236);נחלו;2;(17, 6, 6, 35, 4902);השתים במזרקי יין וראשית שמנים ימשחו ולא נחלו על שבר יוסף
(5126, -77, 5);[10, 8, 10, 300, 40];משיחי;1291;(17, 6, 10, 18, 1291);כי;2;(17, 6, 10, 72, 5126);ונשאו דודו ומסרפו להוציא עצמים מן הבית ואמר לאשר בירכתי הבית העוד עמך ואמר אפס ואמר הס כי לא להזכיר בשם יהוה
(4734, -89, 5);[20, 8, 10, 300, 40];משיחך;1195;(17, 6, 2, 13, 1195);הממלכות;5;(17, 6, 2, 50, 4734);עברו כלנה וראו ולכו משם חמת רבה ורדו גת פלשתים הטובים מן הממלכות האלה אם רב גבולם מגבלכם
(1673, -97, 5);[6, 8, 10, 300, 40];משיחו;413;(17, 2, 15, 9, 413);ורכב;1;(17, 2, 15, 30, 1673);ותפש הקשת לא יעמד וקל ברגליו לא ימלט ורכב הסוס לא ימלט נפשו
