(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(11983, 3, 4);[8, 10, 300, 40];משיח;3037;(4, 7, 1, 20, 3037);וימשחם;5;(4, 7, 1, 74, 11983);ויהי ביום כלות משה להקים את המשכן וימשח אתו ויקדש אתו ואת כל כליו ואת המזבח ואת כל כליו וימשחם ויקדש אתם
(5143, 5, 4);[8, 10, 300, 40];משיח;1246;(4, 3, 29, 4, 1246);יחנו;2;(4, 3, 29, 13, 5143);משפחת בני קהת יחנו על ירך המשכן תימנה
(21387, 5, 4);[8, 10, 300, 40];משיח;5478;(4, 11, 20, 2, 5478);חדש;1;(4, 11, 20, 3, 21387);עד חדש ימים עד אשר יצא מאפכם והיה לכם לזרא יען כי מאסתם את יהוה אשר בקרבכם ותבכו לפניו לאמר למה זה יצאנו ממצרים
(46353, 5, 4);[8, 10, 300, 40];משיח;12068;(4, 26, 38, 11, 12068);משפחת;4;(4, 26, 38, 55, 46353);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(21355, 6, 4);[8, 10, 300, 40];משיח;5469;(4, 11, 19, 8, 5469);חמשה;1;(4, 11, 19, 26, 21355);לא יום אחד תאכלון ולא יומים ולא חמשה ימים ולא עשרה ימים ולא עשרים יום
(50751, 7, 4);[8, 10, 300, 40];משיח;13160;(4, 29, 11, 10, 13160);ומנחתה;4;(4, 29, 11, 42, 50751);שעיר עזים אחד חטאת מלבד חטאת הכפרים ועלת התמיד ומנחתה ונסכיהם
(46353, 8, 4);[8, 10, 300, 40];משיח;12068;(4, 26, 38, 11, 12068);משפחת;4;(4, 26, 38, 55, 46353);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(44964, 10, 4);[8, 10, 300, 40];משיח;11762;(4, 26, 7, 2, 11762);משפחת;4;(4, 26, 7, 7, 44964);אלה משפחת הראובני ויהיו פקדיהם שלשה וארבעים אלף ושבע מאות ושלשים
(46115, 10, 4);[8, 10, 300, 40];משיח;12017;(4, 26, 34, 2, 12017);משפחת;4;(4, 26, 34, 7, 46115);אלה משפחת מנשה ופקדיהם שנים וחמשים אלף ושבע מאות
(46986, 11, 4);[8, 10, 300, 40];משיח;12207;(4, 26, 54, 11, 12207);נחלתו;2;(4, 26, 54, 43, 46986);לרב תרבה נחלתו ולמעט תמעיט נחלתו איש לפי פקדיו יתן נחלתו
(2270, 12, 4);[8, 10, 300, 40];משיח;550;(4, 1, 52, 1, 550);וחנו;2;(4, 1, 52, 2, 2270);וחנו בני ישראל איש על מחנהו ואיש על דגלו לצבאתם
(49147, 12, 4);[8, 10, 300, 40];משיח;12771;(4, 28, 8, 12, 12771);ריח;3;(4, 28, 8, 49, 49147);ואת הכבש השני תעשה בין הערבים כמנחת הבקר וכנסכו תעשה אשה ריח ניחח ליהוה
(45601, 13, 4);[8, 10, 300, 40];משיח;11906;(4, 26, 21, 9, 11906);החמולי;2;(4, 26, 21, 39, 45601);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(45830, 13, 4);[8, 10, 300, 40];משיח;11953;(4, 26, 27, 2, 11953);משפחת;4;(4, 26, 27, 7, 45830);אלה משפחת הזבולני לפקדיהם ששים אלף וחמש מאות
(62359, 13, 4);[8, 10, 300, 40];משיח;16103;(4, 35, 28, 14, 16103);הרצח;4;(4, 35, 28, 51, 62359);כי בעיר מקלטו ישב עד מות הכהן הגדל ואחרי מות הכהן הגדל ישוב הרצח אל ארץ אחזתו
(21355, 17, 4);[8, 10, 300, 40];משיח;5469;(4, 11, 19, 8, 5469);חמשה;1;(4, 11, 19, 26, 21355);לא יום אחד תאכלון ולא יומים ולא חמשה ימים ולא עשרה ימים ולא עשרים יום
(51461, 19, 4);[8, 10, 300, 40];משיח;13322;(4, 29, 26, 2, 13322);החמישי;2;(4, 29, 26, 7, 51461);וביום החמישי פרים תשעה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(1273, 21, 4);[8, 10, 300, 40];משיח;303;(4, 1, 31, 5, 303);וחמשים;2;(4, 1, 31, 21, 1273);פקדיהם למטה זבולן שבעה וחמשים אלף וארבע מאות
