(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(54893, 5, 4);[8, 10, 300, 40];משיח;13933;(12, 54, 9, 3, 13933);נח;2;(12, 54, 9, 6, 54893);כי מי נח זאת לי אשר נשבעתי מעבר מי נח עוד על הארץ כן נשבעתי מקצף עליך ומגער בך
(45108, 7, 4);[8, 10, 300, 40];משיח;11453;(12, 44, 18, 6, 11453);טח;2;(12, 44, 18, 18, 45108);לא ידעו ולא יבינו כי טח מראות עיניהם מהשכיל לבתם
(28290, 10, 4);[8, 10, 300, 40];משיח;7193;(12, 30, 11, 6, 7193);ארח;3;(12, 30, 11, 19, 28290);סורו מני דרך הטו מני ארח השביתו מפנינו את קדוש ישראל
(31716, 12, 4);[8, 10, 300, 40];משיח;8076;(12, 33, 17, 7, 8076);מרחקים;3;(12, 33, 17, 31, 31716);מלך ביפיו תחזינה עיניך תראינה ארץ מרחקים
(44773, 12, 4);[8, 10, 300, 40];משיח;11367;(12, 44, 13, 1, 11367);חרש;1;(12, 44, 13, 1, 44773);חרש עצים נטה קו יתארהו בשרד יעשהו במקצעות ובמחוגה יתארהו ויעשהו כתבנית איש כתפארת אדם לשבת בית
(48911, 12, 4);[8, 10, 300, 40];משיח;12418;(12, 48, 8, 10, 12418);פתחה;3;(12, 48, 8, 26, 48911);גם לא שמעת גם לא ידעת גם מאז לא פתחה אזנך כי ידעתי בגוד תבגוד ופשע מבטן קרא לך
(65860, 14, 4);[8, 10, 300, 40];משיח;16679;(12, 66, 8, 15, 16679);אחת;2;(12, 66, 8, 47, 65860);מי שמע כזאת מי ראה כאלה היוחל ארץ ביום אחד אם יולד גוי פעם אחת כי חלה גם ילדה ציון את בניה
(17176, 15, 4);[8, 10, 300, 40];משיח;4340;(12, 18, 6, 14, 4340);תחרף;2;(12, 18, 6, 55, 17176);יעזבו יחדו לעיט הרים ולבהמת הארץ וקץ עליו העיט וכל בהמת הארץ עליו תחרף
(12616, 16, 4);[8, 10, 300, 40];משיח;3174;(12, 13, 5, 9, 3174);לחבל;2;(12, 13, 5, 35, 12616);באים מארץ מרחק מקצה השמים יהוה וכלי זעמו לחבל כל הארץ
(62010, 16, 4);[8, 10, 300, 40];משיח;15703;(12, 62, 5, 3, 15703);בחור;2;(12, 62, 5, 8, 62010);כי יבעל בחור בתולה יבעלוך בניך ומשוש חתן על כלה ישיש עליך אלהיך
(38234, 19, 4);[8, 10, 300, 40];משיח;9745;(12, 38, 21, 9, 9745);ויחי;3;(12, 38, 21, 40, 38234);ויאמר ישעיהו ישאו דבלת תאנים וימרחו על השחין ויחי
(62952, 23, 4);[8, 10, 300, 40];משיח;15942;(12, 63, 10, 11, 15942);נלחם;3;(12, 63, 10, 40, 62952);והמה מרו ועצבו את רוח קדשו ויהפך להם לאויב הוא נלחם בם
(37285, 24, 4);[8, 10, 300, 40];משיח;9497;(12, 38, 2, 2, 9497);חזקיהו;1;(12, 38, 2, 5, 37285);ויסב חזקיהו פניו אל הקיר ויתפלל אל יהוה
(14765, 26, 4);[8, 10, 300, 40];משיח;3717;(12, 14, 30, 5, 3717);לבטח;4;(12, 14, 30, 25, 14765);ורעו בכורי דלים ואביונים לבטח ירבצו והמתי ברעב שרשך ושאריתך יהרג
(64891, 26, 4);[8, 10, 300, 40];משיח;16419;(12, 65, 17, 7, 16419);חדשה;1;(12, 65, 17, 24, 64891);כי הנני בורא שמים חדשים וארץ חדשה ולא תזכרנה הראשנות ולא תעלינה על לב
(28248, 30, 4);[8, 10, 300, 40];משיח;7182;(12, 30, 10, 10, 7182);נכחות;3;(12, 30, 10, 36, 28248);אשר אמרו לראים לא תראו ולחזים לא תחזו לנו נכחות דברו לנו חלקות חזו מהתלות
(14990, 31, 4);[8, 10, 300, 40];משיח;3777;(12, 15, 2, 14, 3777);קרחה;3;(12, 15, 2, 54, 14990);עלה הבית ודיבן הבמות לבכי על נבו ועל מידבא מואב ייליל בכל ראשיו קרחה כל זקן גרועה
(27652, 31, 4);[8, 10, 300, 40];משיח;7026;(12, 29, 22, 19, 7026);יחורו;2;(12, 29, 22, 59, 27652);לכן כה אמר יהוה אל בית יעקב אשר פדה את אברהם לא עתה יבוש יעקב ולא עתה פניו יחורו
(44422, 32, 4);[8, 10, 300, 40];משיח;11279;(12, 44, 6, 12, 11279);אחרון;2;(12, 44, 6, 45, 44422);כה אמר יהוה מלך ישראל וגאלו יהוה צבאות אני ראשון ואני אחרון ומבלעדי אין אלהים
(11314, 33, 4);[8, 10, 300, 40];משיח;2851;(12, 11, 2, 5, 2851);רוח;3;(12, 11, 2, 18, 11314);ונחה עליו רוח יהוה רוח חכמה ובינה רוח עצה וגבורה רוח דעת ויראת יהוה
(18105, 33, 4);[8, 10, 300, 40];משיח;4575;(12, 19, 17, 11, 4575);יפחד;3;(12, 19, 17, 44, 18105);והיתה אדמת יהודה למצרים לחגא כל אשר יזכיר אתה אליו יפחד מפני עצת יהוה צבאות אשר הוא יועץ עליו
(2907, 37, 4);[8, 10, 300, 40];משיח;715;(12, 3, 9, 9, 715);כחדו;2;(12, 3, 9, 34, 2907);הכרת פניהם ענתה בם וחטאתם כסדם הגידו לא כחדו אוי לנפשם כי גמלו להם רעה
(14331, 37, 4);[8, 10, 300, 40];משיח;3606;(12, 14, 21, 3, 3606);מטבח;4;(12, 14, 21, 14, 14331);הכינו לבניו מטבח בעון אבותם בל יקמו וירשו ארץ ומלאו פני תבל ערים
(41439, 38, 4);[8, 10, 300, 40];משיח;10550;(12, 41, 24, 7, 10550);יבחר;3;(12, 41, 24, 27, 41439);הן אתם מאין ופעלכם מאפע תועבה יבחר בכם
(44747, 38, 4);[8, 10, 300, 40];משיח;11358;(12, 44, 12, 10, 11358);כחו;2;(12, 44, 12, 45, 44747);חרש ברזל מעצד ופעל בפחם ובמקבות יצרהו ויפעלהו בזרוע כחו גם רעב ואין כח לא שתה מים וייעף
(25746, 40, 4);[8, 10, 300, 40];משיח;6548;(12, 28, 15, 20, 6548);מחסנו;2;(12, 28, 15, 67, 25746);כי אמרתם כרתנו ברית את מות ועם שאול עשינו חזה שיט שוטף כי עבר לא יבואנו כי שמנו כזב מחסנו ובשקר נסתרנו
(39772, 40, 4);[8, 10, 300, 40];משיח;10144;(12, 40, 22, 6, 10144);כחגבים;2;(12, 40, 22, 21, 39772);הישב על חוג הארץ וישביה כחגבים הנוטה כדק שמים וימתחם כאהל לשבת
(24442, 41, 4);[8, 10, 300, 40];משיח;6208;(12, 27, 4, 1, 6208);חמה;1;(12, 27, 4, 1, 24442);חמה אין לי מי יתנני שמיר שית במלחמה אפשעה בה אציתנה יחד
(54202, 42, 4);[8, 10, 300, 40];משיח;13760;(12, 53, 8, 11, 13760);חיים;1;(12, 53, 8, 38, 54202);מעצר וממשפט לקח ואת דורו מי ישוחח כי נגזר מארץ חיים מפשע עמי נגע למו
