(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(6107, -100, 4);[40, 300, 10, 8];משיח;1504;(12, 6, 12, 4, 1504);האדם;4;(12, 6, 12, 14, 6107);ורחק יהוה את האדם ורבה העזובה בקרב הארץ
(39975, -100, 4);[40, 300, 10, 8];משיח;10197;(12, 40, 26, 16, 10197);ואמיץ;3;(12, 40, 26, 62, 39975);שאו מרום עיניכם וראו מי ברא אלה המוציא במספר צבאם לכלם בשם יקרא מרב אונים ואמיץ כח איש לא נעדר
(62333, -100, 4);[40, 300, 10, 8];משיח;15785;(12, 62, 10, 12, 15785);הרימו;4;(12, 62, 10, 46, 62333);עברו עברו בשערים פנו דרך העם סלו סלו המסלה סקלו מאבן הרימו נס על העמים
(66747, -100, 4);[40, 300, 10, 8];משיח;16895;(12, 66, 22, 12, 16895);נאם;3;(12, 66, 22, 48, 66747);כי כאשר השמים החדשים והארץ החדשה אשר אני עשה עמדים לפני נאם יהוה כן יעמד זרעכם ושמכם
(56909, -99, 4);[40, 300, 10, 8];משיח;14447;(12, 57, 4, 2, 14447);מי;1;(12, 57, 4, 3, 56909);על מי תתענגו על מי תרחיבו פה תאריכו לשון הלוא אתם ילדי פשע זרע שקר
(48410, -96, 4);[40, 300, 10, 8];משיח;12291;(12, 47, 13, 13, 12291);מאשר;1;(12, 47, 13, 60, 48410);נלאית ברב עצתיך יעמדו נא ויושיעך הברו שמים החזים בכוכבים מודיעם לחדשים מאשר יבאו עליך
(48750, -96, 4);[40, 300, 10, 8];משיח;12375;(12, 48, 5, 4, 12375);בטרם;4;(12, 48, 5, 14, 48750);ואגיד לך מאז בטרם תבוא השמעתיך פן תאמר עצבי עשם ופסלי ונסכי צום
(35386, -93, 4);[40, 300, 10, 8];משיח;9017;(12, 37, 7, 6, 9017);שמועה;2;(12, 37, 7, 19, 35386);הנני נותן בו רוח ושמע שמועה ושב אל ארצו והפלתיו בחרב בארצו
(23727, -89, 4);[40, 300, 10, 8];משיח;6019;(12, 26, 9, 10, 6019);משפטיך;1;(12, 26, 9, 38, 23727);נפשי אויתיך בלילה אף רוחי בקרבי אשחרך כי כאשר משפטיך לארץ צדק למדו ישבי תבל
(61134, -89, 4);[40, 300, 10, 8];משיח;15484;(12, 61, 1, 10, 15484);ענוים;5;(12, 61, 1, 36, 61134);רוח אדני יהוה עלי יען משח יהוה אתי לבשר ענוים שלחני לחבש לנשברי לב לקרא לשבוים דרור ולאסורים פקח קוח
