(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1661, 8, 4);[8, 10, 300, 40];משיח;436;(33, 2, 16, 4, 436);לחכם;2;(33, 2, 16, 12, 1661);כי אין זכרון לחכם עם הכסיל לעולם בשכבר הימים הבאים הכל נשכח ואיך ימות החכם עם הכסיל
(3707, 20, 4);[8, 10, 300, 40];משיח;1009;(33, 4, 10, 7, 1009);חברו;1;(33, 4, 10, 19, 3707);כי אם יפלו האחד יקים את חברו ואילו האחד שיפול ואין שני להקימו
(9092, 22, 4);[8, 10, 300, 40];משיח;2497;(33, 10, 4, 8, 2497);תנח;3;(33, 10, 4, 28, 9092);אם רוח המושל תעלה עליך מקומך אל תנח כי מרפא יניח חטאים גדולים
(9767, 26, 4);[8, 10, 300, 40];משיח;2669;(33, 11, 2, 2, 2669);חלק;1;(33, 11, 2, 3, 9767);תן חלק לשבעה וגם לשמונה כי לא תדע מה יהיה רעה על הארץ
(3202, 30, 4);[8, 10, 300, 40];משיח;862;(33, 3, 22, 11, 862);חלקו;1;(33, 3, 22, 38, 3202);וראיתי כי אין טוב מאשר ישמח האדם במעשיו כי הוא חלקו כי מי יביאנו לראות במה שיהיה אחריו
(8361, 32, 4);[8, 10, 300, 40];משיח;2305;(33, 9, 9, 9, 2305);חיי;1;(33, 9, 9, 25, 8361);ראה חיים עם אשה אשר אהבת כל ימי חיי הבלך אשר נתן לך תחת השמש כל ימי הבלך כי הוא חלקך בחיים ובעמלך אשר אתה עמל תחת השמש
(3485, 37, 4);[8, 10, 300, 40];משיח;941;(33, 4, 5, 2, 941);חבק;1;(33, 4, 5, 6, 3485);הכסיל חבק את ידיו ואכל את בשרו
(6839, 53, 4);[8, 10, 300, 40];משיח;1879;(33, 8, 1, 7, 1879);חכמת;1;(33, 8, 1, 21, 6839);מי כהחכם ומי יודע פשר דבר חכמת אדם תאיר פניו ועז פניו ישנא
(10130, 58, 4);[8, 10, 300, 40];משיח;2773;(33, 11, 9, 2, 2773);בחור;2;(33, 11, 9, 5, 10130);שמח בחור בילדותיך ויטיבך לבך בימי בחורותך והלך בדרכי לבך ובמראי עיניך ודע כי על כל אלה יביאך האלהים במשפט
(9336, 61, 4);[8, 10, 300, 40];משיח;2558;(33, 10, 11, 3, 2558);הנחש;3;(33, 10, 11, 8, 9336);אם ישך הנחש בלוא לחש ואין יתרון לבעל הלשון
