(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1580, 3, 4);[8, 10, 300, 40];משיח;398;(39, 2, 6, 18, 398);החכמים;2;(39, 2, 6, 77, 1580);ועתה שלח לי איש חכם לעשות בזהב ובכסף ובנחשת ובברזל ובארגון וכרמיל ותכלת וידע לפתח פתוחים עם החכמים אשר עמי ביהודה ובירושלם אשר הכין דויד אבי
(27452, 3, 4);[8, 10, 300, 40];משיח;6784;(39, 20, 35, 3, 6784);אתחבר;3;(39, 20, 35, 10, 27452);ואחרי כן אתחבר יהושפט מלך יהודה עם אחזיה מלך ישראל הוא הרשיע לעשות
(35486, 3, 4);[8, 10, 300, 40];משיח;8757;(39, 26, 3, 7, 8757);וחמשים;2;(39, 26, 3, 23, 35486);בן שש עשרה שנה עזיהו במלכו וחמשים ושתים שנה מלך בירושלם ושם אמו יכיליה מן ירושלם
(48625, 3, 4);[8, 10, 300, 40];משיח;11834;(39, 33, 19, 21, 11834);חוזי;1;(39, 33, 19, 90, 48625);ותפלתו והעתר לו וכל חטאתו ומעלו והמקמות אשר בנה בהם במות והעמיד האשרים והפסלים לפני הכנעו הנם כתובים על דברי חוזי
(49149, 3, 4);[8, 10, 300, 40];משיח;11956;(39, 34, 4, 6, 11956);והחמנים;3;(39, 34, 4, 28, 49149);וינתצו לפניו את מזבחות הבעלים והחמנים אשר למעלה מעליהם גדע והאשרים והפסלים והמסכות שבר והדק ויזרק על פני הקברים הזבחים להם
(9260, 5, 4);[8, 10, 300, 40];משיח;2300;(39, 7, 8, 18, 2300);נחל;2;(39, 7, 8, 61, 9260);ויעש שלמה את החג בעת ההיא שבעת ימים וכל ישראל עמו קהל גדול מאד מלבוא חמת עד נחל מצרים
(327, 6, 4);[8, 10, 300, 40];משיח;82;(39, 1, 6, 6, 82);הנחשת;3;(39, 1, 6, 19, 327);ויעל שלמה שם על מזבח הנחשת לפני יהוה אשר לאהל מועד ויעל עליו עלות אלף
(8307, 6, 4);[8, 10, 300, 40];משיח;2063;(39, 6, 37, 9, 2063);והתחננו;4;(39, 6, 37, 33, 8307);והשיבו אל לבבם בארץ אשר נשבו שם ושבו והתחננו אליך בארץ שבים לאמר חטאנו העוינו ורשענו
(6091, 9, 4);[8, 10, 300, 40];משיח;1481;(39, 6, 6, 6, 1481);ואבחר;4;(39, 6, 6, 26, 6091);ואבחר בירושלם להיות שמי שם ואבחר בדויד להיות על עמי ישראל
(15182, 10, 4);[8, 10, 300, 40];משיח;3779;(39, 11, 14, 6, 3779);ואחזתם;3;(39, 11, 14, 23, 15182);כי עזבו הלוים את מגרשיהם ואחזתם וילכו ליהודה ולירושלם כי הזניחם ירבעם ובניו מכהן ליהוה
(37732, 10, 4);[8, 10, 300, 40];משיח;9297;(39, 28, 6, 2, 9297);פקח;3;(39, 28, 6, 8, 37732);ויהרג פקח בן רמליהו ביהודה מאה ועשרים אלף ביום אחד הכל בני חיל בעזבם את יהוה אלהי אבותם
(52038, 11, 4);[8, 10, 300, 40];משיח;12647;(39, 35, 9, 4, 12647);אחיו;2;(39, 35, 9, 23, 52038);וכונניהו ושמעיהו ונתנאל אחיו וחשביהו ויעיאל ויוזבד שרי הלוים הרימו ללוים לפסחים חמשת אלפים ובקר חמש מאות
(4997, 13, 4);[8, 10, 300, 40];משיח;1217;(39, 5, 3, 7, 1217);בחג;2;(39, 5, 3, 24, 4997);ויקהלו אל המלך כל איש ישראל בחג הוא החדש השבעי
(46449, 14, 4);[8, 10, 300, 40];משיח;11318;(39, 32, 21, 4, 11318);ויכחד;4;(39, 32, 21, 17, 46449);וישלח יהוה מלאך ויכחד כל גבור חיל ונגיד ושר במחנה מלך אשור וישב בבשת פנים לארצו ויבא בית אלהיו ומיציאו מעיו שם הפילהו בחרב
(53846, 15, 4);[8, 10, 300, 40];משיח;13055;(39, 36, 8, 19, 13055);תחתיו;2;(39, 36, 8, 84, 53846);ויתר דברי יהויקים ותעבתיו אשר עשה והנמצא עליו הנם כתובים על ספר מלכי ישראל ויהודה וימלך יהויכין בנו תחתיו
(2359, 16, 4);[8, 10, 300, 40];משיח;589;(39, 2, 16, 17, 589);וחמשים;2;(39, 2, 16, 69, 2359);ויספר שלמה כל האנשים הגירים אשר בארץ ישראל אחרי הספר אשר ספרם דויד אביו וימצאו מאה וחמשים אלף ושלשת אלפים ושש מאות
(9260, 19, 4);[8, 10, 300, 40];משיח;2300;(39, 7, 8, 18, 2300);נחל;2;(39, 7, 8, 61, 9260);ויעש שלמה את החג בעת ההיא שבעת ימים וכל ישראל עמו קהל גדול מאד מלבוא חמת עד נחל מצרים
(23223, 20, 4);[8, 10, 300, 40];משיח;5741;(39, 18, 14, 17, 5741);והצליחו;6;(39, 18, 14, 66, 23223);ויבא אל המלך ויאמר המלך אליו מיכה הנלך אל רמת גלעד למלחמה אם אחדל ויאמר עלו והצליחו וינתנו בידכם
(7072, 21, 4);[8, 10, 300, 40];משיח;1742;(39, 6, 21, 3, 1742);תחנוני;2;(39, 6, 21, 9, 7072);ושמעת אל תחנוני עבדך ועמך ישראל אשר יתפללו אל המקום הזה ואתה תשמע ממקום שבתך מן השמים ושמעת וסלחת
