(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(41884, -100, 4);[8, 10, 300, 40];משיח;10659;(12, 42, 5, 15, 10659);ורוח;4;(12, 42, 5, 60, 41884);כה אמר האל יהוה בורא השמים ונוטיהם רקע הארץ וצאצאיה נתן נשמה לעם עליה ורוח להלכים בה
(53463, -99, 4);[8, 10, 300, 40];משיח;13571;(12, 52, 9, 4, 13571);חרבות;1;(12, 52, 9, 13, 53463);פצחו רננו יחדו חרבות ירושלם כי נחם יהוה עמו גאל ירושלם
(46364, -98, 4);[8, 10, 300, 40];משיח;11764;(12, 45, 13, 11, 11764);ישלח;4;(12, 45, 13, 48, 46364);אנכי העירתהו בצדק וכל דרכיו אישר הוא יבנה עירי וגלותי ישלח לא במחיר ולא בשחד אמר יהוה צבאות
(12195, -95, 4);[8, 10, 300, 40];משיח;3071;(12, 12, 1, 11, 3071);ותנחמני;4;(12, 12, 1, 39, 12195);ואמרת ביום ההוא אודך יהוה כי אנפת בי ישב אפך ותנחמני
(32357, -95, 4);[8, 10, 300, 40];משיח;8250;(12, 34, 6, 14, 8250);זבח;3;(12, 34, 6, 56, 32357);חרב ליהוה מלאה דם הדשנה מחלב מדם כרים ועתודים מחלב כליות אילים כי זבח ליהוה בבצרה וטבח גדול בארץ אדום
(35627, -93, 4);[8, 10, 300, 40];משיח;9078;(12, 37, 11, 10, 9078);להחרימם;3;(12, 37, 11, 36, 35627);הנה אתה שמעת אשר עשו מלכי אשור לכל הארצות להחרימם ואתה תנצל
(5814, -92, 4);[8, 10, 300, 40];משיח;1424;(12, 6, 6, 11, 1424);המזבח;5;(12, 6, 6, 45, 5814);ויעף אלי אחד מן השרפים ובידו רצפה במלקחים לקח מעל המזבח
(51061, -92, 4);[8, 10, 300, 40];משיח;12954;(12, 50, 1, 10, 12954);שלחתיה;3;(12, 50, 1, 32, 51061);כה אמר יהוה אי זה ספר כריתות אמכם אשר שלחתיה או מי מנושי אשר מכרתי אתכם לו הן בעונתיכם נמכרתם ובפשעיכם שלחה אמכם
(64320, -91, 4);[8, 10, 300, 40];משיח;16280;(12, 65, 8, 10, 16280);תשחיתהו;3;(12, 65, 8, 38, 64320);כה אמר יהוה כאשר ימצא התירוש באשכול ואמר אל תשחיתהו כי ברכה בו כן אעשה למען עבדי לבלתי השחית הכל
(10312, -90, 4);[8, 10, 300, 40];משיח;2597;(12, 10, 14, 4, 2597);לחיל;2;(12, 10, 14, 13, 10312);ותמצא כקן ידי לחיל העמים וכאסף ביצים עזבות כל הארץ אני אספתי ולא היה נדד כנף ופצה פה ומצפצף
