(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(28882, 3, 4);[8, 10, 300, 40];משיח;7364;(8, 17, 52, 16, 7364);חללי;1;(8, 17, 52, 67, 28882);ויקמו אנשי ישראל ויהודה וירעו וירדפו את הפלשתים עד בואך גיא ועד שערי עקרון ויפלו חללי פלשתים בדרך שערים ועד גת ועד עקרון
(70906, 4, 4);[8, 10, 300, 40];משיח;18364;(9, 13, 22, 20, 18364);אחתו;2;(9, 13, 22, 65, 70906);ולא דבר אבשלום עם אמנון למרע ועד טוב כי שנא אבשלום את אמנון על דבר אשר ענה את תמר אחתו
(88987, 5, 4);[8, 10, 300, 40];משיח;23123;(9, 22, 12, 5, 23123);חשרת;1;(9, 22, 12, 19, 88987);וישת חשך סביבתיו סכות חשרת מים עבי שחקים
(17919, 7, 4);[8, 10, 300, 40];משיח;4557;(8, 13, 7, 13, 4557);חרדו;1;(8, 13, 7, 49, 17919);ועברים עברו את הירדן ארץ גד וגלעד ושאול עודנו בגלגל וכל העם חרדו אחריו
(47899, 8, 4);[8, 10, 300, 40];משיח;12377;(8, 29, 2, 9, 12377);באחרנה;3;(8, 29, 2, 46, 47899);וסרני פלשתים עברים למאות ולאלפים ודוד ואנשיו עברים באחרנה עם אכיש
(74913, 8, 4);[8, 10, 300, 40];משיח;19420;(9, 15, 12, 10, 19420);בזבחו;4;(9, 15, 12, 45, 74913);וישלח אבשלום את אחיתפל הגילני יועץ דוד מעירו מגלה בזבחו את הזבחים ויהי הקשר אמץ והעם הולך ורב את אבשלום
(20310, 10, 4);[8, 10, 300, 40];משיח;5155;(8, 14, 23, 7, 5155);והמלחמה;5;(8, 14, 23, 29, 20310);ויושע יהוה ביום ההוא את ישראל והמלחמה עברה את בית און
(41810, 11, 4);[8, 10, 300, 40];משיח;10776;(8, 25, 18, 5, 10776);לחם;2;(8, 25, 18, 22, 41810);ותמהר אבוגיל ותקח מאתים לחם ושנים נבלי יין וחמש צאן עשוות וחמש סאים קלי ומאה צמקים ומאתים דבלים ותשם על החמרים
(77922, 12, 4);[8, 10, 300, 40];משיח;20216;(9, 16, 23, 2, 20216);אחיתפל;2;(9, 16, 23, 6, 77922);ועצת אחיתפל אשר יעץ בימים ההם כאשר ישאל בדבר האלהים כן כל עצת אחיתפל גם לדוד גם לאבשלם
(77571, 14, 4);[8, 10, 300, 40];משיח;20120;(9, 16, 16, 14, 20120);יחי;2;(9, 16, 16, 51, 77571);ויהי כאשר בא חושי הארכי רעה דוד אל אבשלום ויאמר חושי אל אבשלם יחי המלך יחי המלך
