(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(20757, 5, 4);[8, 10, 300, 40];משיח;5408;(29, 30, 4, 2, 5408);מלוח;4;(29, 30, 4, 10, 20757);הקטפים מלוח עלי שיח ושרש רתמים לחמם
(25954, 7, 4);[8, 10, 300, 40];משיח;6802;(29, 36, 5, 7, 6802);כח;2;(29, 36, 5, 21, 25954);הן אל כביר ולא ימאס כביר כח לב
(10226, 8, 4);[8, 10, 300, 40];משיח;2689;(29, 14, 7, 11, 2689);תחדל;2;(29, 14, 7, 36, 10226);כי יש לעץ תקוה אם יכרת ועוד יחליף וינקתו לא תחדל
(20136, 9, 4);[8, 10, 300, 40];משיח;5258;(29, 29, 8, 3, 5258);ונחבאו;3;(29, 29, 8, 13, 20136);ראוני נערים ונחבאו וישישים קמו עמדו
(18720, 10, 4);[8, 10, 300, 40];משיח;4888;(29, 27, 8, 4, 4888);חנף;1;(29, 27, 8, 9, 18720);כי מה תקות חנף כי יבצע כי ישל אלוה נפשו
(24588, 14, 4);[8, 10, 300, 40];משיח;6423;(29, 34, 10, 6, 6423);חללה;1;(29, 34, 10, 17, 24588);לכן אנשי לבב שמעו לי חללה לאל מרשע ושדי מעול
(26388, 18, 4);[8, 10, 300, 40];משיח;6913;(29, 36, 20, 6, 6913);תחתם;2;(29, 36, 20, 22, 26388);אל תשאף הלילה לעלות עמים תחתם
(2610, 19, 4);[8, 10, 300, 40];משיח;689;(29, 3, 17, 3, 689);חדלו;1;(29, 3, 17, 8, 2610);שם רשעים חדלו רגז ושם ינוחו יגיעי כח
(3203, 21, 4);[8, 10, 300, 40];משיח;836;(29, 4, 12, 4, 836);ותקח;4;(29, 4, 12, 15, 3203);ואלי דבר יגנב ותקח אזני שמץ מנהו
(1962, 26, 4);[8, 10, 300, 40];משיח;520;(29, 2, 11, 25, 520);ולנחמו;4;(29, 2, 11, 106, 1962);וישמעו שלשת רעי איוב את כל הרעה הזאת הבאה עליו ויבאו איש ממקמו אליפז התימני ובלדד השוחי וצופר הנעמתי ויועדו יחדו לבוא לנוד לו ולנחמו
(15710, 30, 4);[8, 10, 300, 40];משיח;4098;(29, 21, 27, 3, 4098);מחשבותיכם;2;(29, 21, 27, 9, 15710);הן ידעתי מחשבותיכם ומזמות עלי תחמסו
(18959, 31, 4);[8, 10, 300, 40];משיח;4956;(29, 27, 16, 5, 4956);וכחמר;3;(29, 27, 16, 16, 18959);אם יצבר כעפר כסף וכחמר יכין מלבוש
(8578, 34, 4);[8, 10, 300, 40];משיח;2256;(29, 12, 2, 7, 2256);חכמה;1;(29, 12, 2, 21, 8578);אמנם כי אתם עם ועמכם תמות חכמה
(10122, 36, 4);[8, 10, 300, 40];משיח;2661;(29, 14, 4, 6, 2661);אחד;2;(29, 14, 4, 17, 10122);מי יתן טהור מטמא לא אחד
(15023, 38, 4);[8, 10, 300, 40];משיח;3927;(29, 21, 2, 6, 3927);תנחומתיכם;3;(29, 21, 2, 22, 15023);שמעו שמוע מלתי ותהי זאת תנחומתיכם
