(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(2165, -99, 4);[40, 300, 10, 8];משיח;542;(39, 2, 13, 32, 542);וחכמי;4;(39, 2, 13, 130, 2165);בן אשה מן בנות דן ואביו איש צרי יודע לעשות בזהב ובכסף בנחשת בברזל באבנים ובעצים בארגמן בתכלת ובבוץ ובכרמיל ולפתח כל פתוח ולחשב כל מחשבת אשר ינתן לו עם חכמיך וחכמי אדני דויד אביך
(48788, -99, 4);[40, 300, 10, 8];משיח;11868;(39, 33, 22, 17, 11868);ויעבדם;6;(39, 33, 22, 69, 48788);ויעש הרע בעיני יהוה כאשר עשה מנשה אביו ולכל הפסילים אשר עשה מנשה אביו זבח אמון ויעבדם
(14761, -97, 4);[40, 300, 10, 8];משיח;3672;(39, 11, 3, 13, 3672);לאמר;3;(39, 11, 3, 49, 14761);אמר אל רחבעם בן שלמה מלך יהודה ואל כל ישראל ביהודה ובנימן לאמר
(26581, -93, 4);[40, 300, 10, 8];משיח;6571;(39, 20, 21, 5, 6571);משררים;6;(39, 20, 21, 21, 26581);ויועץ אל העם ויעמד משררים ליהוה ומהללים להדרת קדש בצאת לפני החלוץ ואמרים הודו ליהוה כי לעולם חסדו
(37535, -93, 4);[40, 300, 10, 8];משיח;9243;(39, 28, 2, 8, 9243);לבעלים;6;(39, 28, 2, 35, 37535);וילך בדרכי מלכי ישראל וגם מסכות עשה לבעלים
(43268, -92, 4);[40, 300, 10, 8];משיח;10594;(39, 30, 24, 19, 10594);אלפים;5;(39, 30, 24, 79, 43268);כי חזקיהו מלך יהודה הרים לקהל אלף פרים ושבעת אלפים צאן והשרים הרימו לקהל פרים אלף וצאן עשרת אלפים ויתקדשו כהנים לרב
(12123, -89, 4);[40, 300, 10, 8];משיח;3016;(39, 9, 11, 5, 3016);האלגומים;6;(39, 9, 11, 19, 12123);ויעש המלך את עצי האלגומים מסלות לבית יהוה ולבית המלך וכנרות ונבלים לשרים ולא נראו כהם לפנים בארץ יהודה
(28147, -88, 4);[40, 300, 10, 8];משיח;6946;(39, 21, 9, 3, 6946);עם;2;(39, 21, 9, 12, 28147);ויעבר יהורם עם שריו וכל הרכב עמו ויהי קם לילה ויך את אדום הסובב אליו ואת שרי הרכב
(43005, -86, 4);[40, 300, 10, 8];משיח;10534;(39, 30, 21, 13, 10534);ומהללים;7;(39, 30, 21, 61, 43005);ויעשו בני ישראל הנמצאים בירושלם את חג המצות שבעת ימים בשמחה גדולה ומהללים ליהוה יום ביום הלוים והכהנים בכלי עז ליהוה
(45554, -86, 4);[40, 300, 10, 8];משיח;11095;(39, 32, 8, 11, 11095);העם;3;(39, 32, 8, 53, 45554);עמו זרוע בשר ועמנו יהוה אלהינו לעזרנו ולהלחם מלחמתנו ויסמכו העם על דברי יחזקיהו מלך יהודה
(37553, -83, 4);[40, 300, 10, 8];משיח;9248;(39, 28, 3, 5, 9248);הנם;3;(39, 28, 3, 18, 37553);והוא הקטיר בגיא בן הנם ויבער את בניו באש כתעבות הגוים אשר הריש יהוה מפני בני ישראל
(33115, -81, 4);[40, 300, 10, 8];משיח;8174;(39, 24, 24, 22, 8174);שפטים;5;(39, 24, 24, 80, 33115);כי במצער אנשים באו חיל ארם ויהוה נתן בידם חיל לרב מאד כי עזבו את יהוה אלהי אבותיהם ואת יואש עשו שפטים
(16574, -80, 4);[40, 300, 10, 8];משיח;4118;(39, 12, 13, 12, 4118);במלכו;2;(39, 12, 13, 51, 16574);ויתחזק המלך רחבעם בירושלם וימלך כי בן ארבעים ואחת שנה רחבעם במלכו ושבע עשרה שנה מלך בירושלם העיר אשר בחר יהוה לשום את שמו שם מכל שבטי ישראל ושם אמו נעמה העמנית
(42434, -79, 4);[40, 300, 10, 8];משיח;10399;(39, 30, 12, 5, 10399);האלהים;6;(39, 30, 12, 20, 42434);גם ביהודה היתה יד האלהים לתת להם לב אחד לעשות מצות המלך והשרים בדבר יהוה
(40677, -78, 4);[40, 300, 10, 8];משיח;9999;(39, 29, 22, 8, 9999);המזבחה;2;(39, 29, 22, 35, 40677);וישחטו הבקר ויקבלו הכהנים את הדם ויזרקו המזבחה וישחטו האלים ויזרקו הדם המזבחה וישחטו הכבשים ויזרקו הדם המזבחה
(51930, -78, 4);[40, 300, 10, 8];משיח;12622;(39, 35, 8, 3, 12622);לעם;3;(39, 35, 8, 13, 51930);ושריו לנדבה לעם לכהנים וללוים הרימו חלקיה וזכריהו ויחיאל נגידי בית האלהים לכהנים נתנו לפסחים אלפים ושש מאות ובקר שלש מאות
(42244, -77, 4);[40, 300, 10, 8];משיח;10356;(39, 30, 9, 9, 10356);שוביהם;6;(39, 30, 9, 41, 42244);כי בשובכם על יהוה אחיכם ובניכם לרחמים לפני שוביהם ולשוב לארץ הזאת כי חנון ורחום יהוה אלהיכם ולא יסיר פנים מכם אם תשובו אליו
(53576, -77, 4);[40, 300, 10, 8];משיח;12992;(39, 36, 4, 13, 12992);יהויקים;7;(39, 36, 4, 55, 53576);וימלך מלך מצרים את אליקים אחיו על יהודה וירושלם ויסב את שמו יהויקים ואת יואחז אחיו לקח נכו ויביאהו מצרימה
(44645, -76, 4);[40, 300, 10, 8];משיח;10887;(39, 31, 16, 4, 10887);מבן;1;(39, 31, 16, 17, 44645);מלבד התיחשם לזכרים מבן שלוש שנים ולמעלה לכל הבא לבית יהוה לדבר יום ביומו לעבודתם במשמרותם כמחלקותיהם
(53222, -76, 4);[40, 300, 10, 8];משיח;12913;(39, 35, 25, 5, 12913);ויאמרו;4;(39, 35, 25, 24, 53222);ויקונן ירמיהו על יאשיהו ויאמרו כל השרים והשרות בקינותיהם על יאשיהו עד היום ויתנום לחק על ישראל והנם כתובים על הקינות
(40051, -74, 4);[40, 300, 10, 8];משיח;9853;(39, 29, 14, 3, 9853);הימן;3;(39, 29, 14, 9, 40051);ומן בני הימן יחואל ושמעי ומן בני ידותון שמעיה ועזיאל
(52871, -74, 4);[40, 300, 10, 8];משיח;12831;(39, 35, 21, 3, 12831);מלאכים;1;(39, 35, 21, 10, 52871);וישלח אליו מלאכים לאמר מה לי ולך מלך יהודה לא עליך אתה היום כי אל בית מלחמתי ואלהים אמר לבהלני חדל לך מאלהים אשר עמי ואל ישחיתך
(3379, -73, 4);[40, 300, 10, 8];משיח;830;(39, 3, 16, 10, 830);מאה;1;(39, 3, 16, 41, 3379);ויעש שרשרות בדביר ויתן על ראש העמדים ויעש רמונים מאה ויתן בשרשרות
(3987, -72, 4);[40, 300, 10, 8];משיח;976;(39, 4, 8, 9, 976);משמאול;1;(39, 4, 8, 38, 3987);ויעש שלחנות עשרה וינח בהיכל חמשה מימין וחמשה משמאול ויעש מזרקי זהב מאה
(11579, -71, 4);[40, 300, 10, 8];משיח;2885;(39, 9, 3, 5, 2885);חכמת;3;(39, 9, 3, 16, 11579);ותרא מלכת שבא את חכמת שלמה והבית אשר בנה
(36887, -67, 4);[40, 300, 10, 8];משיח;9081;(39, 26, 23, 12, 9081);למלכים;6;(39, 26, 23, 52, 36887);וישכב עזיהו עם אבתיו ויקברו אתו עם אבתיו בשדה הקבורה אשר למלכים כי אמרו מצורע הוא וימלך יותם בנו תחתיו
(38439, -65, 4);[40, 300, 10, 8];משיח;9467;(39, 28, 15, 9, 9467);מערמיהם;1;(39, 28, 15, 39, 38439);ויקמו האנשים אשר נקבו בשמות ויחזיקו בשביה וכל מערמיהם הלבישו מן השלל וילבשום וינעלום ויאכלום וישקום ויסכום וינהלום בחמרים לכל כושל ויביאום ירחו עיר התמרים אצל אחיהם וישובו שמרון
(43968, -62, 4);[40, 300, 10, 8];משיח;10745;(39, 31, 6, 8, 10745);הם;2;(39, 31, 6, 35, 43968);ובני ישראל ויהודה היושבים בערי יהודה גם הם מעשר בקר וצאן ומעשר קדשים המקדשים ליהוה אלהיהם הביאו ויתנו ערמות ערמות
(34018, -61, 4);[40, 300, 10, 8];משיח;8393;(39, 25, 10, 9, 8393);למקומם;6;(39, 25, 10, 44, 34018);ויבדילם אמציהו להגדוד אשר בא אליו מאפרים ללכת למקומם ויחר אפם מאד ביהודה וישובו למקומם בחרי אף
(47376, -61, 4);[40, 300, 10, 8];משיח;11531;(39, 33, 1, 10, 11531);מלך;1;(39, 33, 1, 36, 47376);בן שתים עשרה שנה מנשה במלכו וחמשים וחמש שנה מלך בירושלם
(12935, -59, 4);[40, 300, 10, 8];משיח;3221;(39, 9, 24, 9, 3221);ושלמות;4;(39, 9, 24, 34, 12935);והם מביאים איש מנחתו כלי כסף וכלי זהב ושלמות נשק ובשמים סוסים ופרדים דבר שנה בשנה
(12883, -58, 4);[40, 300, 10, 8];משיח;3208;(39, 9, 23, 10, 3208);חכמתו;3;(39, 9, 23, 35, 12883);וכל מלכי הארץ מבקשים את פני שלמה לשמע את חכמתו אשר נתן האלהים בלבו
(16781, -58, 4);[40, 300, 10, 8];משיח;4167;(39, 12, 16, 2, 4167);רחבעם;5;(39, 12, 16, 10, 16781);וישכב רחבעם עם אבתיו ויקבר בעיר דויד וימלך אביה בנו תחתיו
(46020, -55, 4);[40, 300, 10, 8];משיח;11208;(39, 32, 14, 20, 11208);מידי;1;(39, 32, 14, 75, 46020);מי בכל אלהי הגוים האלה אשר החרימו אבותי אשר יכול להציל את עמו מידי כי יוכל אלהיכם להציל אתכם מידי
(54778, -55, 4);[40, 300, 10, 8];משיח;13274;(39, 36, 22, 16, 13274);מלך;1;(39, 36, 22, 58, 54778);ובשנת אחת לכורש מלך פרס לכלות דבר יהוה בפי ירמיהו העיר יהוה את רוח כורש מלך פרס ויעבר קול בכל מלכותו וגם במכתב לאמר
(2340, -52, 4);[40, 300, 10, 8];משיח;584;(39, 2, 16, 12, 584);ספרם;4;(39, 2, 16, 50, 2340);ויספר שלמה כל האנשים הגירים אשר בארץ ישראל אחרי הספר אשר ספרם דויד אביו וימצאו מאה וחמשים אלף ושלשת אלפים ושש מאות
(10794, -52, 4);[40, 300, 10, 8];משיח;2682;(39, 8, 10, 8, 2682);ומאתים;6;(39, 8, 10, 36, 10794);ואלה שרי הנציבים אשר למלך שלמה חמשים ומאתים הרדים בעם
(11450, -52, 4);[40, 300, 10, 8];משיח;2848;(39, 9, 1, 15, 2848);מאד;1;(39, 9, 1, 58, 11450);ומלכת שבא שמעה את שמע שלמה ותבוא לנסות את שלמה בחידות בירושלם בחיל כבד מאד וגמלים נשאים בשמים וזהב לרב ואבן יקרה ותבוא אל שלמה ותדבר עמו את כל אשר היה עם לבבה
(53183, -52, 4);[40, 300, 10, 8];משיח;12905;(39, 35, 24, 19, 12905);וירושלם;7;(39, 35, 24, 93, 53183);ויעבירהו עבדיו מן המרכבה וירכיבהו על רכב המשנה אשר לו ויוליכהו ירושלם וימת ויקבר בקברות אבתיו וכל יהודה וירושלם מתאבלים על יאשיהו
(10344, -47, 4);[40, 300, 10, 8];משיח;2569;(39, 8, 3, 2, 2569);שלמה;3;(39, 8, 3, 7, 10344);וילך שלמה חמת צובה ויחזק עליה
(35290, -47, 4);[40, 300, 10, 8];משיח;8704;(39, 25, 27, 10, 8704);בירושלם;7;(39, 25, 27, 44, 35290);ומעת אשר סר אמציהו מאחרי יהוה ויקשרו עליו קשר בירושלם וינס לכישה וישלחו אחריו לכישה וימיתהו שם
(40587, -46, 4);[40, 300, 10, 8];משיח;9979;(39, 29, 21, 13, 9979);הממלכה;2;(39, 29, 21, 57, 40587);ויביאו פרים שבעה ואילים שבעה וכבשים שבעה וצפירי עזים שבעה לחטאת על הממלכה ועל המקדש ועל יהודה ויאמר לבני אהרן הכהנים להעלות על מזבח יהוה
(32718, -44, 4);[40, 300, 10, 8];משיח;8071;(39, 24, 19, 8, 8071);בם;2;(39, 24, 19, 33, 32718);וישלח בהם נבאים להשיבם אל יהוה ויעידו בם ולא האזינו
(4858, -41, 4);[40, 300, 10, 8];משיח;1181;(39, 5, 1, 21, 1181);הכלים;5;(39, 5, 1, 77, 4858);ותשלם כל המלאכה אשר עשה שלמה לבית יהוה ויבא שלמה את קדשי דויד אביו ואת הכסף ואת הזהב ואת כל הכלים נתן באצרות בית האלהים
(42703, -37, 4);[40, 300, 10, 8];משיח;10462;(39, 30, 16, 13, 10462);מיד;1;(39, 30, 16, 52, 42703);ויעמדו על עמדם כמשפטם כתורת משה איש האלהים הכהנים זרקים את הדם מיד הלוים
(36072, -35, 4);[40, 300, 10, 8];משיח;8887;(39, 26, 12, 7, 8887);אלפים;5;(39, 26, 12, 29, 36072);כל מספר ראשי האבות לגבורי חיל אלפים ושש מאות
