(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(780, 1, 4);[40, 300, 10, 8];משיח;210;(9, 1, 14, 11, 210);משיח;1;(9, 1, 14, 35, 780);ויאמר אליו דוד איך לא יראת לשלח ידך לשחת את משיח יהוה
(874, 1, 4);[40, 300, 10, 8];משיח;236;(9, 1, 16, 15, 236);משיח;1;(9, 1, 16, 47, 874);ויאמר אליו דוד דמיך על ראשך כי פיך ענה בך לאמר אנכי מתתי את משיח יהוה
(1112, 1, 4);[40, 300, 10, 8];משיח;298;(9, 1, 21, 18, 298);משיח;1;(9, 1, 21, 60, 1112);הרי בגלבע אל טל ואל מטר עליכם ושדי תרומת כי שם נגעל מגן גבורים מגן שאול בלי משיח בשמן
(32401, 1, 4);[40, 300, 10, 8];משיח;8486;(9, 19, 22, 14, 8486);משיח;1;(9, 19, 22, 46, 32401);ויען אבישי בן צרויה ויאמר התחת זאת לא יומת שמעי כי קלל את משיח יהוה
(38748, 1, 4);[40, 300, 10, 8];משיח;10135;(9, 22, 51, 6, 10135);למשיחו;2;(9, 22, 51, 24, 38748);מגדיל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם
(38811, 1, 4);[40, 300, 10, 8];משיח;10152;(9, 23, 1, 13, 10152);משיח;1;(9, 23, 1, 43, 38811);ואלה דברי דוד האחרנים נאם דוד בן ישי ונאם הגבר הקם על משיח אלהי יעקב ונעים זמרות ישראל
(18121, 4, 4);[40, 300, 10, 8];משיח;4730;(9, 12, 31, 24, 4730);העם;3;(9, 12, 31, 96, 18121);ואת העם אשר בה הוציא וישם במגרה ובחרצי הברזל ובמגזרת הברזל והעביר אותם במלכן וכן יעשה לכל ערי בני עמון וישב דוד וכל העם ירושלם
(18023, 10, 4);[40, 300, 10, 8];משיח;4706;(9, 12, 30, 20, 4706);מאד;1;(9, 12, 30, 71, 18023);ויקח את עטרת מלכם מעל ראשו ומשקלה ככר זהב ואבן יקרה ותהי על ראש דוד ושלל העיר הוציא הרבה מאד
(21399, 12, 4);[40, 300, 10, 8];משיח;5590;(9, 14, 14, 4, 5590);וכמים;5;(9, 14, 14, 14, 21399);כי מות נמות וכמים הנגרים ארצה אשר לא יאספו ולא ישא אלהים נפש וחשב מחשבות לבלתי ידח ממנו נדח
(24406, 12, 4);[40, 300, 10, 8];משיח;6387;(9, 15, 25, 1, 6387);ויאמר;4;(9, 15, 25, 4, 24406);ויאמר המלך לצדוק השב את ארון האלהים העיר אם אמצא חן בעיני יהוה והשבני והראני אתו ואת נוהו
(38438, 13, 4);[40, 300, 10, 8];משיח;10062;(9, 22, 41, 5, 10062);משנאי;1;(9, 22, 41, 14, 38438);ואיבי תתה לי ערף משנאי ואצמיתם
(25440, 15, 4);[40, 300, 10, 8];משיח;6647;(9, 16, 4, 2, 6647);המלך;2;(9, 16, 4, 7, 25440);ויאמר המלך לצבא הנה לך כל אשר למפי בשת ויאמר ציבא השתחויתי אמצא חן בעיניך אדני המלך
(16273, 18, 4);[40, 300, 10, 8];משיח;4229;(9, 12, 2, 6, 4229);מאד;1;(9, 12, 2, 20, 16273);לעשיר היה צאן ובקר הרבה מאד
