(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(8856, 6, 4);[40, 300, 10, 8];משיח;2142;(37, 7, 10, 4, 2142);מאות;1;(37, 7, 10, 9, 8856);בני ארח שש מאות חמשים ושנים
(2593, 9, 4);[40, 300, 10, 8];משיח;648;(37, 3, 5, 10, 648);אדניהם;6;(37, 3, 5, 49, 2593);ועל ידם החזיקו התקועים ואדיריהם לא הביאו צורם בעבדת אדניהם
(18370, 12, 4);[40, 300, 10, 8];משיח;4391;(37, 12, 5, 1, 4391);מימין;3;(37, 12, 5, 3, 18370);מימין מעדיה בלגה
(6591, 22, 4);[40, 300, 10, 8];משיח;1595;(37, 5, 14, 11, 1595);עשרים;5;(37, 5, 14, 41, 6591);גם מיום אשר צוה אתי להיות פחם בארץ יהודה משנת עשרים ועד שנת שלשים ושתים לארתחשסתא המלך שנים שתים עשרה אני ואחי לחם הפחה לא אכלתי
(9045, 24, 4);[40, 300, 10, 8];משיח;2189;(37, 7, 17, 5, 2189);מאות;1;(37, 7, 17, 16, 9045);בני עזגד אלפים שלש מאות עשרים ושנים
(18749, 24, 4);[40, 300, 10, 8];משיח;4470;(37, 12, 17, 3, 4470);למנימין;5;(37, 12, 17, 14, 18749);לאביה זכרי למנימין למועדיה פלטי
(19383, 25, 4);[40, 300, 10, 8];משיח;4604;(37, 12, 30, 6, 4604);העם;3;(37, 12, 30, 29, 19383);ויטהרו הכהנים והלוים ויטהרו את העם ואת השערים ואת החומה
(20335, 25, 4);[40, 300, 10, 8];משיח;4808;(37, 12, 45, 10, 4808);שלמה;3;(37, 12, 45, 55, 20335);וישמרו משמרת אלהיהם ומשמרת הטהרה והמשררים והשערים כמצות דויד שלמה בנו
(9389, 28, 4);[40, 300, 10, 8];משיח;2271;(37, 7, 31, 4, 2271);ועשרים;6;(37, 7, 31, 17, 9389);אנשי מכמס מאה ועשרים ושנים
(15310, 31, 4);[40, 300, 10, 8];משיח;3686;(37, 10, 9, 1, 3686);מעזיה;1;(37, 10, 9, 1, 15310);מעזיה בלגי שמעיה אלה הכהנים
(6808, 32, 4);[40, 300, 10, 8];משיח;1648;(37, 5, 16, 11, 1648);קבוצים;6;(37, 5, 16, 48, 6808);וגם במלאכת החומה הזאת החזקתי ושדה לא קנינו וכל נערי קבוצים שם על המלאכה
(19047, 32, 4);[40, 300, 10, 8];משיח;4534;(37, 12, 24, 18, 4534);משמר;3;(37, 12, 24, 83, 19047);וראשי הלוים חשביה שרביה וישוע בן קדמיאל ואחיהם לנגדם להלל להודות במצות דויד איש האלהים משמר לעמת משמר
(4526, 40, 4);[40, 300, 10, 8];משיח;1118;(37, 3, 38, 3, 1118);החומה;4;(37, 3, 38, 11, 4526);ונבנה את החומה ותקשר כל החומה עד חציה ויהי לב לעם לעשות
(17566, 41, 4);[40, 300, 10, 8];משיח;4209;(37, 11, 17, 3, 4209);מיכה;1;(37, 11, 17, 9, 17566);ומתניה בן מיכה בן זבדי בן אסף ראש התחלה יהודה לתפלה ובקבקיה משנה מאחיו ועבדא בן שמוע בן גלל בן ידיתון
(12722, 45, 4);[40, 300, 10, 8];משיח;3073;(37, 9, 5, 23, 3073);ומרומם;6;(37, 9, 5, 104, 12722);ויאמרו הלוים ישוע וקדמיאל בני חשבניה שרביה הודיה שבניה פתחיה קומו ברכו את יהוה אלהיכם מן העולם עד העולם ויברכו שם כבודך ומרומם על כל ברכה ותהלה
(9747, 47, 4);[40, 300, 10, 8];משיח;2357;(37, 7, 45, 1, 2357);השערים;6;(37, 7, 45, 6, 9747);השערים בני שלום בני אטר בני טלמן בני עקוב בני חטיטא בני שבי מאה שלשים ושמנה
