(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1129, -96, 4);[8, 10, 300, 40];משיח;302;(9, 1, 22, 3, 302);מחלב;2;(9, 1, 22, 10, 1129);מדם חללים מחלב גבורים קשת יהונתן לא נשוג אחור וחרב שאול לא תשוב ריקם
(6300, -96, 4);[8, 10, 300, 40];משיח;1638;(9, 4, 6, 13, 1638);אחיו;2;(9, 4, 6, 46, 6300);והנה באו עד תוך הבית לקחי חטים ויכהו אל החמש ורכב ובענה אחיו נמלטו
(13999, -94, 4);[8, 10, 300, 40];משיח;3638;(9, 10, 11, 12, 3638);יחזקו;2;(9, 10, 11, 43, 13999);ויאמר אם תחזק ארם ממני והיתה לי לישועה ואם בני עמון יחזקו ממך והלכתי להושיע לך
(14026, -91, 4);[8, 10, 300, 40];משיח;3644;(9, 10, 12, 2, 3644);ונתחזק;4;(9, 10, 12, 7, 14026);חזק ונתחזק בעד עמנו ובעד ערי אלהינו ויהוה יעשה הטוב בעיניו
(23752, -88, 4);[8, 10, 300, 40];משיח;6204;(9, 15, 14, 29, 6204);חרב;1;(9, 15, 14, 112, 23752);ויאמר דוד לכל עבדיו אשר אתו בירושלם קומו ונברחה כי לא תהיה לנו פליטה מפני אבשלם מהרו ללכת פן ימהר והשגנו והדיח עלינו את הרעה והכה העיר לפי חרב
(34085, -84, 4);[8, 10, 300, 40];משיח;8939;(9, 20, 3, 6, 8939);ויקח;4;(9, 20, 3, 23, 34085);ויבא דוד אל ביתו ירושלם ויקח המלך את עשר נשים פלגשים אשר הניח לשמר הבית ויתנם בית משמרת ויכלכלם ואליהם לא בא ותהיינה צררות עד יום מתן אלמנות חיות
(38689, -83, 4);[8, 10, 300, 40];משיח;10116;(9, 22, 49, 6, 10116);חמסים;1;(9, 22, 49, 29, 38689);ומוציאי מאיבי ומקמי תרוממני מאיש חמסים תצילני
(2668, -82, 4);[8, 10, 300, 40];משיח;686;(9, 2, 21, 13, 686);אחד;2;(9, 2, 21, 40, 2668);ויאמר לו אבנר נטה לך על ימינך או על שמאלך ואחז לך אחד מהנערים וקח לך את חלצתו ולא אבה עשהאל לסור מאחריו
(15921, -82, 4);[8, 10, 300, 40];משיח;4132;(9, 11, 23, 15, 4132);פתח;3;(9, 11, 23, 61, 15921);ויאמר המלאך אל דוד כי גברו עלינו האנשים ויצאו אלינו השדה ונהיה עליהם עד פתח השער
(4066, -73, 4);[8, 10, 300, 40];משיח;1041;(9, 3, 12, 1, 1041);וישלח;5;(9, 3, 12, 5, 4066);וישלח אבנר מלאכים אל דוד תחתו לאמר למי ארץ לאמר כרתה בריתך אתי והנה ידי עמך להסב אליך את כל ישראל
(14825, -70, 4);[8, 10, 300, 40];משיח;3844;(9, 11, 6, 1, 3844);וישלח;5;(9, 11, 6, 5, 14825);וישלח דוד אל יואב שלח אלי את אוריה החתי וישלח יואב את אוריה אל דוד
(25213, -70, 4);[8, 10, 300, 40];משיח;6589;(9, 16, 1, 11, 6589);חמרים;1;(9, 16, 1, 43, 25213);ודוד עבר מעט מהראש והנה ציבא נער מפיבשת לקראתו וצמד חמרים חבשים ועליהם מאתים לחם ומאה צמוקים ומאה קיץ ונבל יין
(34017, -70, 4);[8, 10, 300, 40];משיח;8922;(9, 20, 2, 7, 8922);אחרי;2;(9, 20, 2, 24, 34017);ויעל כל איש ישראל מאחרי דוד אחרי שבע בן בכרי ואיש יהודה דבקו במלכם מן הירדן ועד ירושלם
