(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(41917, 4, 4);[8, 10, 300, 40];משיח;10802;(13, 29, 8, 18, 10802);חלמתיכם;1;(13, 29, 8, 69, 41917);כי כה אמר יהוה צבאות אלהי ישראל אל ישיאו לכם נביאיכם אשר בקרבכם וקסמיכם ואל תשמעו אל חלמתיכם אשר אתם מחלמים
(75999, 5, 4);[8, 10, 300, 40];משיח;19547;(13, 49, 30, 17, 19547);וחשב;2;(13, 49, 30, 64, 75999);נסו נדו מאד העמיקו לשבת ישבי חצור נאם יהוה כי יעץ עליכם נבוכדראצר מלך בבל עצה וחשב עליהם מחשבה
(17994, 6, 4);[8, 10, 300, 40];משיח;4642;(13, 12, 15, 2, 4642);אחרי;2;(13, 12, 15, 6, 17994);והיה אחרי נתשי אותם אשוב ורחמתים והשבתים איש לנחלתו ואיש לארצו
(59396, 8, 4);[8, 10, 300, 40];משיח;15300;(13, 38, 11, 16, 15300);הסחבות;3;(13, 38, 11, 57, 59396);ויקח עבד מלך את האנשים בידו ויבא בית המלך אל תחת האוצר ויקח משם בלוי הסחבות ובלוי מלחים וישלחם אל ירמיהו אל הבור בחבלים
(64319, 8, 4);[8, 10, 300, 40];משיח;16554;(13, 41, 13, 11, 16554);קרח;3;(13, 41, 13, 37, 64319);ויהי כראות כל העם אשר את ישמעאל את יוחנן בן קרח ואת כל שרי החילים אשר אתו וישמחו
(64720, 9, 4);[8, 10, 300, 40];משיח;16658;(13, 42, 1, 5, 16658);ויוחנן;4;(13, 42, 1, 20, 64720);ויגשו כל שרי החילים ויוחנן בן קרח ויזניה בן הושעיה וכל העם מקטן ועד גדול
(65712, 9, 4);[8, 10, 300, 40];משיח;16919;(13, 42, 16, 2, 16919);החרב;2;(13, 42, 16, 7, 65712);והיתה החרב אשר אתם יראים ממנה שם תשיג אתכם בארץ מצרים והרעב אשר אתם דאגים ממנו שם ידבק אחריכם מצרים ושם תמתו
(24135, 10, 4);[8, 10, 300, 40];משיח;6224;(13, 17, 10, 3, 6224);חקר;1;(13, 17, 10, 8, 24135);אני יהוה חקר לב בחן כליות ולתת לאיש כדרכו כפרי מעלליו
(39216, 13, 4);[8, 10, 300, 40];משיח;10118;(13, 27, 9, 9, 10118);חלמתיכם;1;(13, 27, 9, 33, 39216);ואתם אל תשמעו אל נביאיכם ואל קסמיכם ואל חלמתיכם ואל ענניכם ואל כשפיכם אשר הם אמרים אליכם לאמר לא תעבדו את מלך בבל
(12146, 15, 4);[8, 10, 300, 40];משיח;3126;(13, 8, 8, 3, 3126);חכמים;1;(13, 8, 8, 10, 12146);איכה תאמרו חכמים אנחנו ותורת יהוה אתנו אכן הנה לשקר עשה עט שקר ספרים
