(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(39772, -99, 4);[40, 300, 10, 8];משיח;10669;(3, 25, 36, 7, 10669);מאלהיך;1;(3, 25, 36, 24, 39772);אל תקח מאתו נשך ותרבית ויראת מאלהיך וחי אחיך עמך
(36922, -98, 4);[40, 300, 10, 8];משיח;9915;(3, 23, 43, 16, 9915);אלהיכם;6;(3, 23, 43, 70, 36922);למען ידעו דרתיכם כי בסכות הושבתי את בני ישראל בהוציאי אותם מארץ מצרים אני יהוה אלהיכם
(1846, -97, 4);[40, 300, 10, 8];משיח;478;(3, 3, 2, 9, 478);מועד;1;(3, 3, 2, 29, 1846);וסמך ידו על ראש קרבנו ושחטו פתח אהל מועד וזרקו בני אהרן הכהנים את הדם על המזבח סביב
(36791, -97, 4);[40, 300, 10, 8];משיח;9885;(3, 23, 41, 9, 9885);עולם;4;(3, 23, 41, 34, 36791);וחגתם אתו חג ליהוה שבעת ימים בשנה חקת עולם לדרתיכם בחדש השביעי תחגו אתו
(38081, -95, 4);[40, 300, 10, 8];משיח;10227;(3, 25, 3, 2, 10227);שנים;4;(3, 25, 3, 6, 38081);שש שנים תזרע שדך ושש שנים תזמר כרמך ואספת את תבואתה
(22458, -94, 4);[40, 300, 10, 8];משיח;6035;(3, 14, 51, 15, 6035);בדם;3;(3, 14, 51, 52, 22458);ולקח את עץ הארז ואת האזב ואת שני התולעת ואת הצפר החיה וטבל אתם בדם הצפר השחוטה ובמים החיים והזה אל הבית שבע פעמים
(33943, -92, 4);[40, 300, 10, 8];משיח;9164;(3, 22, 20, 4, 9164);מום;3;(3, 22, 20, 10, 33943);כל אשר בו מום לא תקריבו כי לא לרצון יהיה לכם
(10181, -88, 4);[40, 300, 10, 8];משיח;2718;(3, 8, 19, 3, 2718);משה;1;(3, 8, 19, 11, 10181);וישחט ויזרק משה את הדם על המזבח סביב
(1369, -84, 4);[40, 300, 10, 8];משיח;356;(3, 2, 9, 4, 356);המנחה;2;(3, 2, 9, 13, 1369);והרים הכהן מן המנחה את אזכרתה והקטיר המזבחה אשה ריח ניחח ליהוה
(32520, -83, 4);[40, 300, 10, 8];משיח;8759;(3, 21, 14, 10, 8759);אם;2;(3, 21, 14, 33, 32520);אלמנה וגרושה וחללה זנה את אלה לא יקח כי אם בתולה מעמיו יקח אשה
(32765, -83, 4);[40, 300, 10, 8];משיח;8837;(3, 21, 21, 5, 8837);מום;3;(3, 21, 21, 13, 32765);כל איש אשר בו מום מזרע אהרן הכהן לא יגש להקריב את אשי יהוה מום בו את לחם אלהיו לא יגש להקריב
(8348, -80, 4);[40, 300, 10, 8];משיח;2228;(3, 7, 20, 14, 2228);מעמיה;3;(3, 7, 20, 60, 8348);והנפש אשר תאכל בשר מזבח השלמים אשר ליהוה וטמאתו עליו ונכרתה הנפש ההוא מעמיה
(4226, -73, 4);[40, 300, 10, 8];משיח;1125;(3, 4, 28, 11, 1125);תמימה;4;(3, 4, 28, 44, 4226);או הודע אליו חטאתו אשר חטא והביא קרבנו שעירת עזים תמימה נקבה על חטאתו אשר חטא
(30485, -73, 4);[40, 300, 10, 8];משיח;8210;(3, 20, 4, 3, 8210);יעלימו;5;(3, 20, 4, 12, 30485);ואם העלם יעלימו עם הארץ את עיניהם מן האיש ההוא בתתו מזרעו למלך לבלתי המית אתו
(1529, -72, 4);[40, 300, 10, 8];משיח;395;(3, 2, 12, 4, 395);אתם;3;(3, 2, 12, 18, 1529);קרבן ראשית תקריבו אתם ליהוה ואל המזבח לא יעלו לריח ניחח
(31561, -72, 4);[40, 300, 10, 8];משיח;8503;(3, 20, 23, 7, 8503);משלח;1;(3, 20, 23, 22, 31561);ולא תלכו בחקת הגוי אשר אני משלח מפניכם כי את כל אלה עשו ואקץ בם
(10192, -68, 4);[40, 300, 10, 8];משיח;2722;(3, 8, 19, 7, 2722);המזבח;2;(3, 8, 19, 22, 10192);וישחט ויזרק משה את הדם על המזבח סביב
(41658, -68, 4);[40, 300, 10, 8];משיח;11139;(3, 26, 20, 3, 11139);כחכם;4;(3, 26, 20, 11, 41658);ותם לריק כחכם ולא תתן ארצכם את יבולה ועץ הארץ לא יתן פריו
(2821, -66, 4);[40, 300, 10, 8];משיח;739;(3, 4, 3, 15, 739);תמים;2;(3, 4, 3, 51, 2821);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(40519, -58, 4);[40, 300, 10, 8];משיח;10863;(3, 25, 52, 1, 10863);ואם;3;(3, 25, 52, 3, 40519);ואם מעט נשאר בשנים עד שנת היבל וחשב לו כפי שניו ישיב את גאלתו
(38707, -55, 4);[40, 300, 10, 8];משיח;10386;(3, 25, 15, 1, 10386);במספר;2;(3, 25, 15, 2, 38707);במספר שנים אחר היובל תקנה מאת עמיתך במספר שני תבואת ימכר לך
(29999, -53, 4);[40, 300, 10, 8];משיח;8082;(3, 19, 31, 9, 8082);לטמאה;3;(3, 19, 31, 32, 29999);אל תפנו אל האבת ואל הידענים אל תבקשו לטמאה בהם אני יהוה אלהיכם
(42053, -53, 4);[40, 300, 10, 8];משיח;11237;(3, 26, 28, 2, 11237);עמכם;2;(3, 26, 28, 8, 42053);והלכתי עמכם בחמת קרי ויסרתי אתכם אף אני שבע על חטאתיכם
(27672, -52, 4);[40, 300, 10, 8];משיח;7449;(3, 18, 7, 4, 7449);אמך;2;(3, 18, 7, 15, 27672);ערות אביך וערות אמך לא תגלה אמך הוא לא תגלה ערותה
(34618, -48, 4);[40, 300, 10, 8];משיח;9347;(3, 23, 2, 12, 9347);מקראי;1;(3, 23, 2, 43, 34618);דבר אל בני ישראל ואמרת אלהם מועדי יהוה אשר תקראו אתם מקראי קדש אלה הם מועדי
(10377, -47, 4);[40, 300, 10, 8];משיח;2770;(3, 8, 22, 11, 2770);ידיהם;5;(3, 8, 22, 46, 10377);ויקרב את האיל השני איל המלאים ויסמכו אהרן ובניו את ידיהם על ראש האיל
(6687, -46, 4);[40, 300, 10, 8];משיח;1797;(3, 6, 9, 2, 1797);ממנה;2;(3, 6, 9, 9, 6687);והנותרת ממנה יאכלו אהרן ובניו מצות תאכל במקום קדש בחצר אהל מועד יאכלוה
(40481, -44, 4);[40, 300, 10, 8];משיח;10854;(3, 25, 51, 1, 10854);אם;2;(3, 25, 51, 2, 40481);אם עוד רבות בשנים לפיהן ישיב גאלתו מכסף מקנתו
(32287, -42, 4);[40, 300, 10, 8];משיח;8694;(3, 21, 9, 10, 8694);מחללת;1;(3, 21, 9, 29, 32287);ובת איש כהן כי תחל לזנות את אביה היא מחללת באש תשרף
(31570, -39, 4);[40, 300, 10, 8];משיח;8504;(3, 20, 23, 8, 8504);מפניכם;6;(3, 20, 23, 31, 31570);ולא תלכו בחקת הגוי אשר אני משלח מפניכם כי את כל אלה עשו ואקץ בם
(6887, -38, 4);[40, 300, 10, 8];משיח;1848;(3, 6, 13, 8, 1848);ביום;4;(3, 6, 13, 33, 6887);זה קרבן אהרן ובניו אשר יקריבו ליהוה ביום המשח אתו עשירת האפה סלת מנחה תמיד מחציתה בבקר ומחציתה בערב
(20920, -36, 4);[40, 300, 10, 8];משיח;5610;(3, 14, 22, 2, 5610);תרים;4;(3, 14, 22, 8, 20920);ושתי תרים או שני בני יונה אשר תשיג ידו והיה אחד חטאת והאחד עלה
(11213, -31, 4);[40, 300, 10, 8];משיח;2998;(3, 8, 34, 9, 2998);עליכם;5;(3, 8, 34, 34, 11213);כאשר עשה ביום הזה צוה יהוה לעשת לכפר עליכם
(34313, -31, 4);[40, 300, 10, 8];משיח;9270;(3, 22, 27, 13, 9270);ומיום;2;(3, 22, 27, 38, 34313);שור או כשב או עז כי יולד והיה שבעת ימים תחת אמו ומיום השמיני והלאה ירצה לקרבן אשה ליהוה
(10890, -29, 4);[40, 300, 10, 8];משיח;2911;(3, 8, 30, 2, 2911);משה;1;(3, 8, 30, 5, 10890);ויקח משה משמן המשחה ומן הדם אשר על המזבח ויז על אהרן על בגדיו ועל בניו ועל בגדי בניו אתו ויקדש את אהרן את בגדיו ואת בניו ואת בגדי בניו אתו
(31523, -28, 4);[40, 300, 10, 8];משיח;8492;(3, 20, 22, 16, 8492);מביא;1;(3, 20, 22, 55, 31523);ושמרתם את כל חקתי ואת כל משפטי ועשיתם אתם ולא תקיא אתכם הארץ אשר אני מביא אתכם שמה לשבת בה
(39476, -28, 4);[40, 300, 10, 8];משיח;10589;(3, 25, 30, 15, 10589);חמה;2;(3, 25, 30, 46, 39476);ואם לא יגאל עד מלאת לו שנה תמימה וקם הבית אשר בעיר אשר לא חמה לצמיתת לקנה אתו לדרתיו לא יצא ביבל
