(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(7073, -100, 4);[8, 10, 300, 40];משיח;1742;(39, 6, 21, 3, 1742);תחנוני;2;(39, 6, 21, 9, 7073);ושמעת אל תחנוני עבדך ועמך ישראל אשר יתפללו אל המקום הזה ואתה תשמע ממקום שבתך מן השמים ושמעת וסלחת
(45045, -96, 4);[8, 10, 300, 40];משיח;10972;(39, 31, 21, 15, 10972);והצליח;6;(39, 31, 21, 67, 45045);ובכל מעשה אשר החל בעבודת בית האלהים ובתורה ובמצוה לדרש לאלהיו בכל לבבו עשה והצליח
(4554, -95, 4);[8, 10, 300, 40];משיח;1112;(39, 4, 18, 12, 1112);הנחשת;3;(39, 4, 18, 40, 4554);ויעש שלמה כל הכלים האלה לרב מאד כי לא נחקר משקל הנחשת
(44934, -93, 4);[8, 10, 300, 40];משיח;10948;(39, 31, 20, 3, 10948);יחזקיהו;2;(39, 31, 20, 10, 44934);ויעש כזאת יחזקיהו בכל יהודה ויעש הטוב והישר והאמת לפני יהוה אלהיו
(15799, -89, 4);[8, 10, 300, 40];משיח;3927;(39, 12, 1, 4, 3927);רחבעם;2;(39, 12, 1, 16, 15799);ויהי כהכין מלכות רחבעם וכחזקתו עזב את תורת יהוה וכל ישראל עמו
(16815, -89, 4);[8, 10, 300, 40];משיח;4176;(39, 12, 16, 11, 4176);תחתיו;2;(39, 12, 16, 44, 16815);וישכב רחבעם עם אבתיו ויקבר בעיר דויד וימלך אביה בנו תחתיו
(50034, -88, 4);[8, 10, 300, 40];משיח;12153;(39, 34, 15, 13, 12153);חלקיהו;1;(39, 34, 15, 51, 50034);ויען חלקיהו ויאמר אל שפן הסופר ספר התורה מצאתי בבית יהוה ויתן חלקיהו את הספר אל שפן
(11726, -86, 4);[8, 10, 300, 40];משיח;2920;(39, 9, 5, 12, 2920);חכמתך;1;(39, 9, 5, 42, 11726);ותאמר אל המלך אמת הדבר אשר שמעתי בארצי על דבריך ועל חכמתך
(54554, -78, 4);[8, 10, 300, 40];משיח;13218;(39, 36, 19, 7, 13218);חומת;1;(39, 36, 19, 26, 54554);וישרפו את בית האלהים וינתצו את חומת ירושלם וכל ארמנותיה שרפו באש וכל כלי מחמדיה להשחית
(11856, -76, 4);[8, 10, 300, 40];משיח;2951;(39, 9, 7, 11, 2951);חכמתך;1;(39, 9, 7, 46, 11856);אשרי אנשיך ואשרי עבדיך אלה העמדים לפניך תמיד ושמעים את חכמתך
(4603, -75, 4);[8, 10, 300, 40];משיח;1125;(39, 4, 19, 13, 1125);השלחנות;4;(39, 4, 19, 47, 4603);ויעש שלמה את כל הכלים אשר בית האלהים ואת מזבח הזהב ואת השלחנות ועליהם לחם הפנים
(13024, -74, 4);[8, 10, 300, 40];משיח;3240;(39, 9, 25, 12, 3240);ויניחם;5;(39, 9, 25, 57, 13024);ויהי לשלמה ארבעת אלפים אריות סוסים ומרכבות ושנים עשר אלף פרשים ויניחם בערי הרכב ועם המלך בירושלם
(36222, -74, 4);[8, 10, 300, 40];משיח;8923;(39, 26, 15, 3, 8923);חשבנות;1;(39, 26, 15, 12, 36222);ויעש בירושלם חשבנות מחשבת חושב להיות על המגדלים ועל הפנות לירוא בחצים ובאבנים גדלות ויצא שמו עד למרחוק כי הפליא להעזר עד כי חזק
(16750, -73, 4);[8, 10, 300, 40];משיח;4161;(39, 12, 15, 14, 4161);ומלחמות;4;(39, 12, 15, 70, 16750);ודברי רחבעם הראשנים והאחרונים הלא הם כתובים בדברי שמעיה הנביא ועדו החזה להתיחש ומלחמות רחבעם וירבעם כל הימים
(48033, -71, 4);[8, 10, 300, 40];משיח;11693;(39, 33, 11, 13, 11693);בחחים;2;(39, 33, 11, 47, 48033);ויבא יהוה עליהם את שרי הצבא אשר למלך אשור וילכדו את מנשה בחחים ויאסרהו בנחשתים ויוליכהו בבלה
(44192, -67, 4);[8, 10, 300, 40];משיח;10793;(39, 31, 10, 9, 10793);מהחל;3;(39, 31, 10, 39, 44192);ויאמר אליו עזריהו הכהן הראש לבית צדוק ויאמר מהחל התרומה לביא בית יהוה אכול ושבוע והותר עד לרוב כי יהוה ברך את עמו והנותר את ההמון הזה
(3554, -62, 4);[8, 10, 300, 40];משיח;873;(39, 4, 2, 12, 873);וחמש;2;(39, 4, 2, 41, 3554);ויעש את הים מוצק עשר באמה משפתו אל שפתו עגול סביב וחמש באמה קומתו וקו שלשים באמה יסב אתו סביב
(45537, -61, 4);[8, 10, 300, 40];משיח;11092;(39, 32, 8, 8, 11092);ולהלחם;5;(39, 32, 8, 36, 45537);עמו זרוע בשר ועמנו יהוה אלהינו לעזרנו ולהלחם מלחמתנו ויסמכו העם על דברי יחזקיהו מלך יהודה
