(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(2794, -98, 4);[8, 10, 300, 40];משיח;712;(11, 2, 20, 9, 712);ויקחו;4;(11, 2, 20, 33, 2794);ויאמר קחו לי צלחית חדשה ושימו שם מלח ויקחו אליו
(25422, -97, 4);[8, 10, 300, 40];משיח;6529;(11, 14, 21, 1, 6529);ויקחו;4;(11, 14, 21, 4, 25422);ויקחו כל עם יהודה את עזריה והוא בן שש עשרה שנה וימלכו אתו תחת אביו אמציהו
(6754, -96, 4);[8, 10, 300, 40];משיח;1751;(11, 4, 35, 16, 1751);ויפקח;5;(11, 4, 35, 63, 6754);וישב וילך בבית אחת הנה ואחת הנה ויעל ויגהר עליו ויזורר הנער עד שבע פעמים ויפקח הנער את עיניו
(41587, -91, 4);[8, 10, 300, 40];משיח;10688;(11, 23, 1, 1, 10688);וישלח;5;(11, 23, 1, 5, 41587);וישלח המלך ויאספו אליו כל זקני יהודה וירושלם
(22032, -87, 4);[8, 10, 300, 40];משיח;5661;(11, 12, 15, 5, 5661);וחזקו;2;(11, 12, 15, 19, 22032);כי לעשי המלאכה יתנהו וחזקו בו את בית יהוה
(924, -85, 4);[8, 10, 300, 40];משיח;237;(11, 1, 13, 6, 237);וחמשיו;2;(11, 1, 13, 23, 924);וישב וישלח שר חמשים שלשים וחמשיו ויעל ויבא שר החמשים השלישי ויכרע על ברכיו לנגד אליהו ויתחנן אליו וידבר אליו איש האלהים תיקר נא נפשי ונפש עבדיך אלה חמשים בעיניך
(30082, -85, 4);[8, 10, 300, 40];משיח;7745;(11, 17, 8, 2, 7745);בחקות;2;(11, 17, 8, 7, 30082);וילכו בחקות הגוים אשר הוריש יהוה מפני בני ישראל ומלכי ישראל אשר עשו
(20268, -83, 4);[8, 10, 300, 40];משיח;5208;(11, 11, 9, 9, 5208);ויקחו;4;(11, 11, 9, 37, 20268);ויעשו שרי המאיות ככל אשר צוה יהוידע הכהן ויקחו איש את אנשיו באי השבת עם יצאי השבת ויבאו אל יהוידע הכהן
(30072, -80, 4);[8, 10, 300, 40];משיח;7743;(11, 17, 7, 19, 7743);אחרים;2;(11, 17, 7, 77, 30072);ויהי כי חטאו בני ישראל ליהוה אלהיהם המעלה אתם מארץ מצרים מתחת יד פרעה מלך מצרים וייראו אלהים אחרים
(1632, -77, 4);[8, 10, 300, 40];משיח;419;(11, 2, 3, 24, 419);החשו;2;(11, 2, 3, 89, 1632);ויצאו בני הנביאים אשר בית אל אל אלישע ויאמרו אליו הידעת כי היום יהוה לקח את אדניך מעל ראשך ויאמר גם אני ידעתי החשו
(24174, -77, 4);[8, 10, 300, 40];משיח;6217;(11, 14, 2, 3, 6217);וחמש;2;(11, 14, 2, 9, 24174);בן עשרים וחמש שנה היה במלכו ועשרים ותשע שנה מלך בירושלם ושם אמו יהועדין מן ירושלם
(31048, -75, 4);[8, 10, 300, 40];משיח;7982;(11, 17, 22, 5, 7982);חטאות;1;(11, 17, 22, 17, 31048);וילכו בני ישראל בכל חטאות ירבעם אשר עשה לא סרו ממנה
(23046, -74, 4);[8, 10, 300, 40];משיח;5924;(11, 13, 9, 2, 5924);יהואחז;5;(11, 13, 9, 10, 23046);וישכב יהואחז עם אבתיו ויקברהו בשמרון וימלך יואש בנו תחתיו
(30242, -72, 4);[8, 10, 300, 40];משיח;7785;(11, 17, 10, 9, 7785);ותחת;3;(11, 17, 10, 34, 30242);ויצבו להם מצבות ואשרים על כל גבעה גבהה ותחת כל עץ רענן
(35525, -72, 4);[8, 10, 300, 40];משיח;9138;(11, 19, 10, 4, 9138);חזקיהו;1;(11, 19, 10, 11, 35525);כה תאמרון אל חזקיהו מלך יהודה לאמר אל ישאך אלהיך אשר אתה בטח בו לאמר לא תנתן ירושלם ביד מלך אשור
(23621, -70, 4);[8, 10, 300, 40];משיח;6072;(11, 13, 18, 2, 6072);קח;2;(11, 13, 18, 7, 23621);ויאמר קח החצים ויקח ויאמר למלך ישראל הך ארצה ויך שלש פעמים ויעמד
(9946, -69, 4);[8, 10, 300, 40];משיח;2563;(11, 6, 14, 1, 2563);וישלח;5;(11, 6, 14, 5, 9946);וישלח שמה סוסים ורכב וחיל כבד ויבאו לילה ויקפו על העיר
(32019, -66, 4);[8, 10, 300, 40];משיח;8225;(11, 17, 35, 12, 8225);תשתחוו;4;(11, 17, 35, 49, 32019);ויכרת יהוה אתם ברית ויצום לאמר לא תיראו אלהים אחרים ולא תשתחוו להם ולא תעבדום ולא תזבחו להם
(32040, -64, 4);[8, 10, 300, 40];משיח;8230;(11, 17, 35, 17, 8230);תזבחו;4;(11, 17, 35, 70, 32040);ויכרת יהוה אתם ברית ויצום לאמר לא תיראו אלהים אחרים ולא תשתחוו להם ולא תעבדום ולא תזבחו להם
(27937, -63, 4);[8, 10, 300, 40];משיח;7187;(11, 15, 33, 3, 7187);וחמש;2;(11, 15, 33, 9, 27937);בן עשרים וחמש שנה היה במלכו ושש עשרה שנה מלך בירושלם ושם אמו ירושא בת צדוק
(33012, -63, 4);[8, 10, 300, 40];משיח;8481;(11, 18, 11, 8, 8481);בחלח;2;(11, 18, 11, 30, 33012);ויגל מלך אשור את ישראל אשורה וינחם בחלח ובחבור נהר גוזן וערי מדי
(34483, -62, 4);[8, 10, 300, 40];משיח;8864;(11, 18, 31, 4, 8864);חזקיהו;1;(11, 18, 31, 10, 34483);אל תשמעו אל חזקיהו כי כה אמר מלך אשור עשו אתי ברכה וצאו אלי ואכלו איש גפנו ואיש תאנתו ושתו איש מי בורו
(19062, -61, 4);[8, 10, 300, 40];משיח;4905;(11, 10, 25, 16, 4905);חרב;1;(11, 10, 25, 63, 19062);ויהי ככלתו לעשות העלה ויאמר יהוא לרצים ולשלשים באו הכום איש אל יצא ויכום לפי חרב וישלכו הרצים והשלשים וילכו עד עיר בית הבעל
