(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(3324, -85, 4);[40, 300, 10, 8];משיח;806;(30, 5, 15, 4, 806);מיסדים;6;(30, 5, 15, 18, 3324);שוקיו עמודי שש מיסדים על אדני פז מראהו כלבנון בחור כארזים
(1762, -84, 4);[40, 300, 10, 8];משיח;430;(30, 3, 9, 4, 430);המלך;2;(30, 3, 9, 13, 1762);אפריון עשה לו המלך שלמה מעצי הלבנון
(3045, -69, 4);[40, 300, 10, 8];משיח;740;(30, 5, 8, 4, 740);ירושלם;6;(30, 5, 8, 20, 3045);השבעתי אתכם בנות ירושלם אם תמצאו את דודי מה תגידו לו שחולת אהבה אני
(3080, -53, 4);[40, 300, 10, 8];משיח;751;(30, 5, 9, 1, 751);מה;1;(30, 5, 9, 1, 3080);מה דודך מדוד היפה בנשים מה דודך מדוד שככה השבעתנו
(3275, -50, 4);[40, 300, 10, 8];משיח;796;(30, 5, 14, 4, 796);ממלאים;1;(30, 5, 14, 13, 3275);ידיו גלילי זהב ממלאים בתרשיש מעיו עשת שן מעלפת ספירים
(1301, -30, 4);[40, 300, 10, 8];משיח;318;(30, 2, 17, 7, 318);דמה;2;(30, 2, 17, 25, 1301);עד שיפוח היום ונסו הצללים סב דמה לך דודי לצבי או לעפר האילים על הרי בתר
(5011, -26, 4);[40, 300, 10, 8];משיח;1218;(30, 8, 11, 9, 1218);לנטרים;6;(30, 8, 11, 34, 5011);כרם היה לשלמה בבעל המון נתן את הכרם לנטרים איש יבא בפריו אלף כסף
(79, -9, 4);[40, 300, 10, 8];משיח;20;(30, 1, 3, 9, 20);עלמות;3;(30, 1, 3, 31, 79);לריח שמניך טובים שמן תורק שמך על כן עלמות אהבוך
(3080, -53, 5);[40, 300, 10, 8, 10];משיחי;751;(30, 5, 9, 1, 751);מה;1;(30, 5, 9, 1, 3080);מה דודך מדוד היפה בנשים מה דודך מדוד שככה השבעתנו
(1301, -30, 5);[40, 300, 10, 8, 10];משיחי;318;(30, 2, 17, 7, 318);דמה;2;(30, 2, 17, 25, 1301);עד שיפוח היום ונסו הצללים סב דמה לך דודי לצבי או לעפר האילים על הרי בתר
(79, -9, 5);[40, 300, 10, 8, 10];משיחי;20;(30, 1, 3, 9, 20);עלמות;3;(30, 1, 3, 31, 79);לריח שמניך טובים שמן תורק שמך על כן עלמות אהבוך
(3045, -69, 5);[40, 300, 10, 8, 6];משיחו;740;(30, 5, 8, 4, 740);ירושלם;6;(30, 5, 8, 20, 3045);השבעתי אתכם בנות ירושלם אם תמצאו את דודי מה תגידו לו שחולת אהבה אני
