(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(53349, -100, 4);[40, 300, 10, 8];משיח;12919;(39, 7, 3, 4, 12919);ראים;4;(39, 7, 3, 15, 53349);וכל בני ישראל ראים ברדת האש וכבוד יהוה על הבית ויכרעו אפים ארצה על הרצפה וישתחוו והדות ליהוה כי טוב כי לעולם חסדו
(46724, -99, 4);[40, 300, 10, 8];משיח;11282;(39, 2, 13, 32, 11282);וחכמי;4;(39, 2, 13, 130, 46724);בן אשה מן בנות דן ואביו איש צרי יודע לעשות בזהב ובכסף בנחשת בברזל באבנים ובעצים בארגמן בתכלת ובבוץ ובכרמיל ולפתח כל פתוח ולחשב כל מחשבת אשר ינתן לו עם חכמיך וחכמי אדני דויד אביך
(93343, -99, 4);[40, 300, 10, 8];משיח;22611;(39, 33, 22, 17, 22611);ויעבדם;6;(39, 33, 22, 69, 93343);ויעש הרע בעיני יהוה כאשר עשה מנשה אביו ולכל הפסילים אשר עשה מנשה אביו זבח אמון ויעבדם
(7484, -98, 4);[40, 300, 10, 8];משיח;1846;(38, 5, 20, 9, 1846);לאלהים;6;(38, 5, 20, 45, 7484);ויעזרו עליהם וינתנו בידם ההגריאים וכל שעמהם כי לאלהים זעקו במלחמה ונעתור להם כי בטחו בו
(21441, -98, 4);[40, 300, 10, 8];משיח;5208;(38, 13, 5, 15, 5208);האלהים;6;(38, 13, 5, 57, 21441);ויקהל דויד את כל ישראל מן שיחור מצרים ועד לבוא חמת להביא את ארון האלהים מקרית יערים
(12493, -97, 4);[40, 300, 10, 8];משיח;3065;(38, 7, 32, 8, 3065);חותם;4;(38, 7, 32, 29, 12493);וחבר הוליד את יפלט ואת שומר ואת חותם ואת שועא אחותם
(59315, -97, 4);[40, 300, 10, 8];משיח;14412;(39, 11, 3, 13, 14412);לאמר;3;(39, 11, 3, 49, 59315);אמר אל רחבעם בן שלמה מלך יהודה ואל כל ישראל ביהודה ובנימן לאמר
(13103, -96, 4);[40, 300, 10, 8];משיח;3213;(38, 8, 11, 1, 3213);ומחשים;6;(38, 8, 11, 6, 13103);ומחשים הוליד את אביטוב ואת אלפעל
(14965, -94, 4);[40, 300, 10, 8];משיח;3656;(38, 9, 19, 20, 3656);מחנה;1;(38, 9, 19, 78, 14965);ושלום בן קורא בן אביסף בן קרח ואחיו לבית אביו הקרחים על מלאכת העבודה שמרי הספים לאהל ואבתיהם על מחנה יהוה שמרי המבוא
(13540, -93, 4);[40, 300, 10, 8];משיח;3307;(38, 8, 29, 5, 3307);ושם;3;(38, 8, 29, 22, 13540);ובגבעון ישבו אבי גבעון ושם אשתו מעכה
(71133, -93, 4);[40, 300, 10, 8];משיח;17312;(39, 20, 21, 5, 17312);משררים;6;(39, 20, 21, 21, 71133);ויועץ אל העם ויעמד משררים ליהוה ומהללים להדרת קדש בצאת לפני החלוץ ואמרים הודו ליהוה כי לעולם חסדו
(82092, -93, 4);[40, 300, 10, 8];משיח;19986;(39, 28, 2, 8, 19986);לבעלים;6;(39, 28, 2, 35, 82092);וילך בדרכי מלכי ישראל וגם מסכות עשה לבעלים
(87821, -92, 4);[40, 300, 10, 8];משיח;21337;(39, 30, 24, 19, 21337);אלפים;5;(39, 30, 24, 79, 87821);כי חזקיהו מלך יהודה הרים לקהל אלף פרים ושבעת אלפים צאן והשרים הרימו לקהל פרים אלף וצאן עשרת אלפים ויתקדשו כהנים לרב
(7605, -91, 4);[40, 300, 10, 8];משיח;1875;(38, 5, 22, 7, 1875);המלחמה;2;(38, 5, 22, 26, 7605);כי חללים רבים נפלו כי מהאלהים המלחמה וישבו תחתיהם עד הגלה
(17062, -89, 4);[40, 300, 10, 8];משיח;4163;(38, 11, 2, 28, 4163);עמי;2;(38, 11, 2, 100, 17062);גם תמול גם שלשום גם בהיות שאול מלך אתה המוציא והמביא את ישראל ויאמר יהוה אלהיך לך אתה תרעה את עמי את ישראל ואתה תהיה נגיד על עמי ישראל
(56676, -89, 4);[40, 300, 10, 8];משיח;13756;(39, 9, 11, 5, 13756);האלגומים;6;(39, 9, 11, 19, 56676);ויעש המלך את עצי האלגומים מסלות לבית יהוה ולבית המלך וכנרות ונבלים לשרים ולא נראו כהם לפנים בארץ יהודה
(10007, -88, 4);[40, 300, 10, 8];משיח;2478;(38, 6, 47, 4, 2478);ממטה;2;(38, 6, 47, 20, 10007);ולבני גרשום למשפחותם ממטה יששכר וממטה אשר וממטה נפתלי וממטה מנשה בבשן ערים שלש עשרה
(72699, -88, 4);[40, 300, 10, 8];משיח;17688;(39, 21, 9, 3, 17688);עם;2;(39, 21, 9, 12, 72699);ויעבר יהורם עם שריו וכל הרכב עמו ויהי קם לילה ויך את אדום הסובב אליו ואת שרי הרכב
(38100, -86, 4);[40, 300, 10, 8];משיח;9239;(38, 26, 12, 2, 9239);מחלקות;1;(38, 26, 12, 5, 38100);לאלה מחלקות השערים לראשי הגברים משמרות לעמת אחיהם לשרת בבית יהוה
(87558, -86, 4);[40, 300, 10, 8];משיח;21277;(39, 30, 21, 13, 21277);ומהללים;7;(39, 30, 21, 61, 87558);ויעשו בני ישראל הנמצאים בירושלם את חג המצות שבעת ימים בשמחה גדולה ומהללים ליהוה יום ביום הלוים והכהנים בכלי עז ליהוה
(90108, -86, 4);[40, 300, 10, 8];משיח;21838;(39, 32, 8, 11, 21838);העם;3;(39, 32, 8, 53, 90108);עמו זרוע בשר ועמנו יהוה אלהינו לעזרנו ולהלחם מלחמתנו ויסמכו העם על דברי יחזקיהו מלך יהודה
(11436, -85, 4);[40, 300, 10, 8];משיח;2808;(38, 7, 8, 11, 2808);ועלמת;4;(38, 7, 8, 59, 11436);ובני בכר זמירה ויועש ואליעזר ואליועיני ועמרי וירמות ואביה וענתות ועלמת כל אלה בני בכר
(13004, -85, 4);[40, 300, 10, 8];משיח;3186;(38, 8, 8, 7, 3186);אתם;3;(38, 8, 8, 28, 13004);ושחרים הוליד בשדה מואב מן שלחו אתם חושים ואת בערא נשיו
(37212, -85, 4);[40, 300, 10, 8];משיח;9041;(38, 25, 20, 6, 9041);שנים;4;(38, 25, 20, 26, 37212);לשלשה עשר שובאל בניו ואחיו שנים עשר
(82110, -83, 4);[40, 300, 10, 8];משיח;19991;(39, 28, 3, 5, 19991);הנם;3;(39, 28, 3, 18, 82110);והוא הקטיר בגיא בן הנם ויבער את בניו באש כתעבות הגוים אשר הריש יהוה מפני בני ישראל
(4050, -82, 4);[40, 300, 10, 8];משיח;1021;(38, 3, 6, 2, 1021);ואלישמע;6;(38, 3, 6, 11, 4050);ויבחר ואלישמע ואליפלט
(11170, -82, 4);[40, 300, 10, 8];משיח;2752;(38, 7, 4, 4, 2752);אבותם;5;(38, 7, 4, 22, 11170);ועליהם לתלדותם לבית אבותם גדודי צבא מלחמה שלשים וששה אלף כי הרבו נשים ובנים
(15108, -81, 4);[40, 300, 10, 8];משיח;3689;(38, 9, 22, 14, 3689);ושמואל;3;(38, 9, 22, 63, 15108);כלם הברורים לשערים בספים מאתים ושנים עשר המה בחצריהם התיחשם המה יסד דויד ושמואל הראה באמונתם
(77670, -81, 4);[40, 300, 10, 8];משיח;18917;(39, 24, 24, 22, 18917);שפטים;5;(39, 24, 24, 80, 77670);כי במצער אנשים באו חיל ארם ויהוה נתן בידם חיל לרב מאד כי עזבו את יהוה אלהי אבותיהם ואת יואש עשו שפטים
(21823, -80, 4);[40, 300, 10, 8];משיח;5301;(38, 13, 11, 14, 5301);היום;4;(38, 13, 11, 51, 21823);ויחר לדויד כי פרץ יהוה פרץ בעזא ויקרא למקום ההוא פרץ עזא עד היום הזה
(61129, -80, 4);[40, 300, 10, 8];משיח;14858;(39, 12, 13, 12, 14858);במלכו;2;(39, 12, 13, 51, 61129);ויתחזק המלך רחבעם בירושלם וימלך כי בן ארבעים ואחת שנה רחבעם במלכו ושבע עשרה שנה מלך בירושלם העיר אשר בחר יהוה לשום את שמו שם מכל שבטי ישראל ושם אמו נעמה העמנית
(86987, -79, 4);[40, 300, 10, 8];משיח;21142;(39, 30, 12, 5, 21142);האלהים;6;(39, 30, 12, 20, 86987);גם ביהודה היתה יד האלהים לתת להם לב אחד לעשות מצות המלך והשרים בדבר יהוה
(85230, -78, 4);[40, 300, 10, 8];משיח;20742;(39, 29, 22, 8, 20742);המזבחה;2;(39, 29, 22, 35, 85230);וישחטו הבקר ויקבלו הכהנים את הדם ויזרקו המזבחה וישחטו האלים ויזרקו הדם המזבחה וישחטו הכבשים ויזרקו הדם המזבחה
(96486, -78, 4);[40, 300, 10, 8];משיח;23365;(39, 35, 8, 3, 23365);לעם;3;(39, 35, 8, 13, 96486);ושריו לנדבה לעם לכהנים וללוים הרימו חלקיה וזכריהו ויחיאל נגידי בית האלהים לכהנים נתנו לפסחים אלפים ושש מאות ובקר שלש מאות
(86797, -77, 4);[40, 300, 10, 8];משיח;21099;(39, 30, 9, 9, 21099);שוביהם;6;(39, 30, 9, 41, 86797);כי בשובכם על יהוה אחיכם ובניכם לרחמים לפני שוביהם ולשוב לארץ הזאת כי חנון ורחום יהוה אלהיכם ולא יסיר פנים מכם אם תשובו אליו
(98132, -77, 4);[40, 300, 10, 8];משיח;23735;(39, 36, 4, 13, 23735);יהויקים;7;(39, 36, 4, 55, 98132);וימלך מלך מצרים את אליקים אחיו על יהודה וירושלם ויסב את שמו יהויקים ואת יואחז אחיו לקח נכו ויביאהו מצרימה
(89199, -76, 4);[40, 300, 10, 8];משיח;21630;(39, 31, 16, 4, 21630);מבן;1;(39, 31, 16, 17, 89199);מלבד התיחשם לזכרים מבן שלוש שנים ולמעלה לכל הבא לבית יהוה לדבר יום ביומו לעבודתם במשמרותם כמחלקותיהם
(97778, -76, 4);[40, 300, 10, 8];משיח;23656;(39, 35, 25, 5, 23656);ויאמרו;4;(39, 35, 25, 24, 97778);ויקונן ירמיהו על יאשיהו ויאמרו כל השרים והשרות בקינותיהם על יאשיהו עד היום ויתנום לחק על ישראל והנם כתובים על הקינות
