(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(49800, 2, 4);[40, 300, 10, 8];משיח;12929;(4, 28, 21, 7, 12929);הכבשים;6;(4, 28, 21, 33, 49800);עשרון עשרון תעשה לכבש האחד לשבעת הכבשים
(51799, 2, 4);[40, 300, 10, 8];משיח;13393;(4, 29, 33, 7, 13393);כמשפטם;6;(4, 29, 33, 41, 51799);ומנחתם ונסכהם לפרים לאילם ולכבשים במספרם כמשפטם
(60521, 2, 4);[40, 300, 10, 8];משיח;15615;(4, 34, 17, 3, 15615);האנשים;6;(4, 34, 17, 13, 60521);אלה שמות האנשים אשר ינחלו לכם את הארץ אלעזר הכהן ויהושע בן נון
(28968, 6, 4);[40, 300, 10, 8];משיח;7487;(4, 16, 2, 3, 7487);משה;1;(4, 16, 2, 10, 28968);ויקמו לפני משה ואנשים מבני ישראל חמשים ומאתים נשיאי עדה קראי מועד אנשי שם
(51789, 7, 4);[40, 300, 10, 8];משיח;13392;(4, 29, 33, 6, 13392);במספרם;2;(4, 29, 33, 31, 51789);ומנחתם ונסכהם לפרים לאילם ולכבשים במספרם כמשפטם
(41156, 8, 4);[40, 300, 10, 8];משיח;10748;(4, 22, 40, 6, 10748);לבלעם;5;(4, 22, 40, 25, 41156);ויזבח בלק בקר וצאן וישלח לבלעם ולשרים אשר אתו
(69, 9, 4);[40, 300, 10, 8];משיח;17;(4, 1, 1, 17, 17);לאמר;3;(4, 1, 1, 69, 69);וידבר יהוה אל משה במדבר סיני באהל מועד באחד לחדש השני בשנה השנית לצאתם מארץ מצרים לאמר
(35054, 9, 4);[40, 300, 10, 8];משיח;9101;(4, 19, 15, 9, 9101);טמא;2;(4, 19, 15, 30, 35054);וכל כלי פתוח אשר אין צמיד פתיל עליו טמא הוא
(46361, 9, 4);[40, 300, 10, 8];משיח;12069;(4, 26, 38, 12, 12069);האחירמי;6;(4, 26, 38, 62, 46361);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(11266, 13, 4);[40, 300, 10, 8];משיח;2844;(4, 6, 14, 8, 2844);תמים;2;(4, 6, 14, 29, 11266);והקריב את קרבנו ליהוה כבש בן שנתו תמים אחד לעלה וכבשה אחת בת שנתה תמימה לחטאת ואיל אחד תמים לשלמים
(19457, 14, 4);[40, 300, 10, 8];משיח;4968;(4, 10, 17, 2, 4968);המשכן;2;(4, 10, 17, 7, 19457);והורד המשכן ונסעו בני גרשון ובני מררי נשאי המשכן
(968, 15, 4);[40, 300, 10, 8];משיח;232;(4, 1, 25, 4, 232);חמשה;2;(4, 1, 25, 14, 968);פקדיהם למטה גד חמשה וארבעים אלף ושש מאות וחמשים
(7935, 15, 4);[40, 300, 10, 8];משיח;1967;(4, 4, 31, 5, 1967);עבדתם;5;(4, 4, 31, 21, 7935);וזאת משמרת משאם לכל עבדתם באהל מועד קרשי המשכן ובריחיו ועמודיו ואדניו
(57855, 15, 4);[40, 300, 10, 8];משיח;14970;(4, 33, 2, 11, 14970);למוצאיהם;8;(4, 33, 2, 50, 57855);ויכתב משה את מוצאיהם למסעיהם על פי יהוה ואלה מסעיהם למוצאיהם
