(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(2600, 2, 4);[40, 300, 10, 8];משיח;658;(14, 3, 8, 12, 658);מצחם;4;(14, 3, 8, 45, 2600);הנה נתתי את פניך חזקים לעמת פניהם ואת מצחך חזק לעמת מצחם
(48005, 2, 4);[40, 300, 10, 8];משיח;12123;(14, 33, 24, 2, 12123);אדם;3;(14, 33, 24, 5, 48005);בן אדם ישבי החרבות האלה על אדמת ישראל אמרים לאמר אחד היה אברהם ויירש את הארץ ואנחנו רבים לנו נתנה הארץ למורשה
(60999, 2, 4);[40, 300, 10, 8];משיח;15366;(14, 40, 42, 20, 15366);הכלים;5;(14, 40, 42, 80, 60999);וארבעה שלחנות לעולה אבני גזית ארך אמה אחת וחצי ורחב אמה אחת וחצי וגבה אמה אחת אליהם ויניחו את הכלים אשר ישחטו את העולה בם והזבח
(8965, 3, 4);[40, 300, 10, 8];משיח;2251;(14, 8, 12, 10, 2251);עשים;4;(14, 8, 12, 37, 8965);ויאמר אלי הראית בן אדם אשר זקני בית ישראל עשים בחשך איש בחדרי משכיתו כי אמרים אין יהוה ראה אתנו עזב יהוה את הארץ
(64403, 3, 4);[40, 300, 10, 8];משיח;16198;(14, 43, 4, 11, 16198);הקדים;5;(14, 43, 4, 38, 64403);וכבוד יהוה בא אל הבית דרך שער אשר פניו דרך הקדים
(68740, 3, 4);[40, 300, 10, 8];משיח;17280;(14, 45, 13, 11, 17280);מחמר;3;(14, 45, 13, 49, 68740);זאת התרומה אשר תרימו ששית האיפה מחמר החטים וששיתם האיפה מחמר השערים
(20733, 4, 4);[40, 300, 10, 8];משיח;5196;(14, 16, 54, 5, 5196);מכל;1;(14, 16, 54, 20, 20733);למען תשאי כלמתך ונכלמת מכל אשר עשית בנחמך אתן
(69326, 5, 4);[40, 300, 10, 8];משיח;17426;(14, 45, 23, 11, 17426);תמימם;5;(14, 45, 23, 47, 69326);ושבעת ימי החג יעשה עולה ליהוה שבעת פרים ושבעת אילים תמימם ליום שבעת הימים וחטאת שעיר עזים ליום
(41970, 6, 4);[40, 300, 10, 8];משיח;10583;(14, 29, 18, 18, 10583);מרוטה;1;(14, 29, 18, 60, 41970);בן אדם נבוכדראצר מלך בבל העביד את חילו עבדה גדולה אל צר כל ראש מקרח וכל כתף מרוטה ושכר לא היה לו ולחילו מצר על העבדה אשר עבד עליה
(5835, 7, 4);[40, 300, 10, 8];משיח;1483;(14, 5, 16, 19, 1483);מטה;1;(14, 5, 16, 73, 5835);בשלחי את חצי הרעב הרעים בהם אשר היו למשחית אשר אשלח אותם לשחתכם ורעב אסף עליכם ושברתי לכם מטה לחם
