(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(19573, -100, 4);[8, 10, 300, 40];משיח;4702;(37, 3, 25, 14, 4702);אחריו;2;(37, 3, 25, 58, 19573);פלל בן אוזי מנגד המקצוע והמגדל היוצא מבית המלך העליון אשר לחצר המטרה אחריו פדיה בן פרעש
(33443, -100, 4);[8, 10, 300, 40];משיח;7992;(37, 11, 19, 4, 7992);ואחיהם;3;(37, 11, 19, 20, 33443);והשוערים עקוב טלמון ואחיהם השמרים בשערים מאה שבעים ושנים
(25688, -95, 4);[8, 10, 300, 40];משיח;6163;(37, 7, 51, 6, 6163);פסח;3;(37, 7, 51, 18, 25688);בני גזם בני עזא בני פסח
(1932, -89, 4);[8, 10, 300, 40];משיח;467;(36, 2, 42, 12, 467);חטיטא;1;(36, 2, 42, 40, 1932);בני השערים בני שלום בני אטר בני טלמן בני עקוב בני חטיטא בני שבי הכל מאה שלשים ותשעה
(9055, -89, 4);[8, 10, 300, 40];משיח;2195;(36, 7, 9, 3, 2195);לחדש;2;(36, 7, 9, 8, 9055);כי באחד לחדש הראשון הוא יסד המעלה מבבל ובאחד לחדש החמישי בא אל ירושלם כיד אלהיו הטובה עליו
(24120, -87, 4);[8, 10, 300, 40];משיח;5777;(37, 7, 2, 3, 5777);חנני;1;(37, 7, 2, 8, 24120);ואצוה את חנני אחי ואת חנניה שר הבירה על ירושלם כי הוא כאיש אמת וירא את האלהים מרבים
(17646, -85, 4);[8, 10, 300, 40];משיח;4231;(37, 2, 16, 11, 4231);ולחרים;3;(37, 2, 16, 48, 17646);והסגנים לא ידעו אנה הלכתי ומה אני עשה וליהודים ולכהנים ולחרים ולסגנים וליתר עשה המלאכה עד כן לא הגדתי
(24895, -77, 4);[8, 10, 300, 40];משיח;5965;(37, 7, 21, 3, 5965);לחזקיה;2;(37, 7, 21, 8, 24895);בני אטר לחזקיה תשעים ושמנה
(401, -75, 4);[8, 10, 300, 40];משיח;100;(36, 1, 5, 12, 100);רוחו;3;(36, 1, 5, 58, 401);ויקומו ראשי האבות ליהודה ובנימן והכהנים והלוים לכל העיר האלהים את רוחו לעלות לבנות את בית יהוה אשר בירושלם
(4818, -75, 4);[8, 10, 300, 40];משיח;1147;(36, 4, 11, 5, 1147);שלחו;3;(36, 4, 11, 18, 4818);דנה פרשגן אגרתא די שלחו עלוהי על ארתחששתא מלכא עבדיך אנש עבר נהרה וכענת
(9089, -74, 4);[8, 10, 300, 40];משיח;2203;(36, 7, 9, 11, 2203);החמישי;2;(36, 7, 9, 42, 9089);כי באחד לחדש הראשון הוא יסד המעלה מבבל ובאחד לחדש החמישי בא אל ירושלם כיד אלהיו הטובה עליו
(22534, -73, 4);[8, 10, 300, 40];משיח;5394;(37, 5, 16, 3, 5394);החומה;2;(37, 5, 16, 11, 22534);וגם במלאכת החומה הזאת החזקתי ושדה לא קנינו וכל נערי קבוצים שם על המלאכה
(16539, -71, 4);[8, 10, 300, 40];משיח;3944;(37, 1, 11, 17, 3944);והצליחה;6;(37, 1, 11, 64, 16539);אנא אדני תהי נא אזנך קשבת אל תפלת עבדך ואל תפלת עבדיך החפצים ליראה את שמך והצליחה נא לעבדך היום ותנהו לרחמים לפני האיש הזה ואני הייתי משקה למלך
(1624, -66, 4);[8, 10, 300, 40];משיח;392;(36, 2, 32, 2, 392);חרם;1;(36, 2, 32, 4, 1624);בני חרם שלש מאות ועשרים
(24913, -63, 4);[8, 10, 300, 40];משיח;5969;(37, 7, 22, 2, 5969);חשם;1;(37, 7, 22, 4, 24913);בני חשם שלש מאות עשרים ושמנה
(1248, -61, 4);[8, 10, 300, 40];משיח;301;(36, 2, 15, 5, 301);חמשים;1;(36, 2, 15, 16, 1248);בני עדין ארבע מאות חמשים וארבעה
(18848, -60, 4);[8, 10, 300, 40];משיח;4522;(37, 3, 14, 4, 4522);החזיק;2;(37, 3, 14, 14, 18848);ואת שער האשפות החזיק מלכיה בן רכב שר פלך בית הכרם הוא יבננו ויעמיד דלתתיו מנעליו ובריחיו
(24380, -59, 4);[8, 10, 300, 40];משיח;5841;(37, 7, 5, 15, 5841);היחש;3;(37, 7, 5, 58, 24380);ויתן אלהי אל לבי ואקבצה את החרים ואת הסגנים ואת העם להתיחש ואמצא ספר היחש העולים בראשונה ואמצא כתוב בו
(35302, -59, 4);[8, 10, 300, 40];משיח;8394;(37, 12, 35, 3, 8394);בחצצרות;2;(37, 12, 35, 13, 35302);ומבני הכהנים בחצצרות זכריה בן יונתן בן שמעיה בן מתניה בן מיכיה בן זכור בן אסף
