(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(2395, -100, 4);[40, 300, 10, 8];משיח;615;(13, 2, 25, 12, 615);ואחריהם;7;(13, 2, 25, 54, 2395);מנעי רגלך מיחף וגורנך מצמאה ותאמרי נואש לוא כי אהבתי זרים ואחריהם אלך
(43022, -99, 4);[40, 300, 10, 8];משיח;11079;(13, 29, 25, 12, 11079);בשמכה;3;(13, 29, 25, 43, 43022);כה אמר יהוה צבאות אלהי ישראל לאמר יען אשר אתה שלחת בשמכה ספרים אל כל העם אשר בירושלם ואל צפניה בן מעשיה הכהן ואל כל הכהנים לאמר
(14087, -98, 4);[40, 300, 10, 8];משיח;3627;(13, 9, 20, 9, 3627);מחוץ;1;(13, 9, 20, 39, 14087);כי עלה מות בחלונינו בא בארמנותינו להכרית עולל מחוץ בחורים מרחבות
(28964, -97, 4);[40, 300, 10, 8];משיח;7450;(13, 21, 4, 10, 7450);המלחמה;5;(13, 21, 4, 35, 28964);כה אמר יהוה אלהי ישראל הנני מסב את כלי המלחמה אשר בידכם אשר אתם נלחמים בם את מלך בבל ואת הכשדים הצרים עליכם מחוץ לחומה ואספתי אותם אל תוך העיר הזאת
(75112, -96, 4);[40, 300, 10, 8];משיח;19320;(13, 49, 14, 11, 19320);וקומו;4;(13, 49, 14, 48, 75112);שמועה שמעתי מאת יהוה וציר בגוים שלוח התקבצו ובאו עליה וקומו למלחמה
(65010, -95, 4);[40, 300, 10, 8];משיח;16732;(13, 42, 4, 22, 16732);אמנע;2;(13, 42, 4, 90, 65010);ויאמר אליהם ירמיהו הנביא שמעתי הנני מתפלל אל יהוה אלהיכם כדבריכם והיה כל הדבר אשר יענה יהוה אתכם אגיד לכם לא אמנע מכם דבר
(7988, -94, 4);[40, 300, 10, 8];משיח;2053;(13, 6, 1, 13, 2053);משאת;1;(13, 6, 1, 50, 7988);העזו בני בנימן מקרב ירושלם ובתקוע תקעו שופר ועל בית הכרם שאו משאת כי רעה נשקפה מצפון ושבר גדול
(82928, -94, 4);[40, 300, 10, 8];משיח;21343;(13, 52, 5, 8, 21343);למלך;2;(13, 52, 5, 28, 82928);ותבא העיר במצור עד עשתי עשרה שנה למלך צדקיהו
(75183, -92, 4);[40, 300, 10, 8];משיח;19338;(13, 49, 16, 10, 19338);מרום;1;(13, 49, 16, 38, 75183);תפלצתך השיא אתך זדון לבך שכני בחגוי הסלע תפשי מרום גבעה כי תגביה כנשר קנך משם אורידך נאם יהוה
(63916, -91, 4);[40, 300, 10, 8];משיח;16449;(13, 41, 8, 21, 16449);המיתם;2;(13, 41, 8, 83, 63916);ועשרה אנשים נמצאו בם ויאמרו אל ישמעאל אל תמתנו כי יש לנו מטמנים בשדה חטים ושערים ושמן ודבש ויחדל ולא המיתם בתוך אחיהם
