(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(8645, 1, 4);[40, 300, 10, 8];משיח;2143;(39, 6, 42, 6, 2143);משיחיך;1;(39, 6, 42, 18, 8645);יהוה אלהים אל תשב פני משיחיך זכרה לחסדי דויד עבדך
(3303, 3, 4);[40, 300, 10, 8];משיח;811;(39, 3, 15, 6, 811);אמות;2;(39, 3, 15, 24, 3303);ויעש לפני הבית עמודים שנים אמות שלשים וחמש ארך והצפת אשר על ראשו אמות חמש
(8636, 4, 4);[40, 300, 10, 8];משיח;2139;(39, 6, 42, 2, 2139);אלהים;5;(39, 6, 42, 9, 8636);יהוה אלהים אל תשב פני משיחיך זכרה לחסדי דויד עבדך
(11111, 4, 4);[40, 300, 10, 8];משיח;2762;(39, 8, 14, 19, 2762);ביומו;4;(39, 8, 14, 83, 11111);ויעמד כמשפט דויד אביו את מחלקות הכהנים על עבדתם והלוים על משמרותם להלל ולשרת נגד הכהנים לדבר יום ביומו והשוערים במחלקותם לשער ושער כי כן מצות דויד איש האלהים
(39258, 5, 4);[40, 300, 10, 8];משיח;9663;(39, 28, 27, 12, 9663);מלכי;1;(39, 28, 27, 49, 39258);וישכב אחז עם אבתיו ויקברהו בעיר בירושלם כי לא הביאהו לקברי מלכי ישראל וימלך יחזקיהו בנו תחתיו
(8601, 7, 4);[40, 300, 10, 8];משיח;2132;(39, 6, 41, 11, 2132);אלהים;5;(39, 6, 41, 47, 8601);ועתה קומה יהוה אלהים לנוחך אתה וארון עזך כהניך יהוה אלהים ילבשו תשועה וחסידיך ישמחו בטוב
(15647, 9, 4);[40, 300, 10, 8];משיח;3891;(39, 11, 21, 19, 3891);ושמונה;3;(39, 11, 21, 82, 15647);ויאהב רחבעם את מעכה בת אבשלום מכל נשיו ופילגשיו כי נשים שמונה עשרה נשא ופילגשים ששים ויולד עשרים ושמונה בנים וששים בנות
(1821, 10, 4);[40, 300, 10, 8];משיח;454;(39, 2, 9, 17, 454);בתים;4;(39, 2, 9, 76, 1821);והנה לחטבים לכרתי העצים נתתי חטים מכות לעבדיך כרים עשרים אלף ושערים כרים עשרים אלף ויין בתים עשרים אלף ושמן בתים עשרים אלף
(12815, 10, 4);[40, 300, 10, 8];משיח;3190;(39, 9, 21, 20, 3190);ותוכיים;7;(39, 9, 21, 90, 12815);כי אניות למלך הלכות תרשיש עם עבדי חורם אחת לשלוש שנים תבואנה אניות תרשיש נשאות זהב וכסף שנהבים וקופים ותוכיים
(24415, 10, 4);[40, 300, 10, 8];משיח;6050;(39, 18, 34, 3, 6050);ביום;4;(39, 18, 34, 14, 24415);ותעל המלחמה ביום ההוא ומלך ישראל היה מעמיד במרכבה נכח ארם עד הערב וימת לעת בוא השמש
(11693, 11, 4);[40, 300, 10, 8];משיח;2911;(39, 9, 5, 3, 2911);המלך;2;(39, 9, 5, 9, 11693);ותאמר אל המלך אמת הדבר אשר שמעתי בארצי על דבריך ועל חכמתך
(12394, 12, 4);[40, 300, 10, 8];משיח;3082;(39, 9, 15, 4, 3082);מאתים;5;(39, 9, 15, 17, 12394);ויעש המלך שלמה מאתים צנה זהב שחוט שש מאות זהב שחוט יעלה על הצנה האחת
(33682, 12, 4);[40, 300, 10, 8];משיח;8308;(39, 25, 5, 19, 8308);ומעלה;2;(39, 25, 5, 87, 33682);ויקבץ אמציהו את יהודה ויעמידם לבית אבות לשרי האלפים ולשרי המאות לכל יהודה ובנימן ויפקדם למבן עשרים שנה ומעלה וימצאם שלש מאות אלף בחור יוצא צבא אחז רמח וצנה
(11736, 14, 4);[40, 300, 10, 8];משיח;2922;(39, 9, 6, 2, 2922);האמנתי;3;(39, 9, 6, 6, 11736);ולא האמנתי לדבריהם עד אשר באתי ותראינה עיני והנה לא הגד לי חצי מרבית חכמתך יספת על השמועה אשר שמעתי
(1459, 19, 4);[40, 300, 10, 8];משיח;368;(39, 2, 5, 10, 368);השמים;3;(39, 2, 5, 33, 1459);ומי יעצר כח לבנות לו בית כי השמים ושמי השמים לא יכלכלהו ומי אני אשר אבנה לו בית כי אם להקטיר לפניו
(30530, 20, 4);[40, 300, 10, 8];משיח;7540;(39, 23, 9, 7, 7540);החניתים;7;(39, 23, 9, 32, 30530);ויתן יהוידע הכהן לשרי המאות את החניתים ואת המגנות ואת השלטים אשר למלך דויד אשר בית האלהים
(27921, 25, 4);[40, 300, 10, 8];משיח;6888;(39, 21, 5, 2, 6888);שלשים;5;(39, 21, 5, 7, 27921);בן שלשים ושתים שנה יהורם במלכו ושמונה שנים מלך בירושלם
(13277, 27, 4);[40, 300, 10, 8];משיח;3297;(39, 9, 29, 21, 3297);ירבעם;5;(39, 9, 29, 93, 13277);ושאר דברי שלמה הראשנים והאחרונים הלא הם כתובים על דברי נתן הנביא ועל נבואת אחיה השילוני ובחזות יעדי החזה על ירבעם בן נבט
(3650, 28, 4);[40, 300, 10, 8];משיח;897;(39, 4, 3, 16, 897);טורים;5;(39, 4, 3, 63, 3650);ודמות בקרים תחת לו סביב סביב סובבים אתו עשר באמה מקיפים את הים סביב שנים טורים הבקר יצוקים במצקתו
(9068, 29, 4);[40, 300, 10, 8];משיח;2246;(39, 7, 6, 21, 2246);והכהנים;7;(39, 7, 6, 92, 9068);והכהנים על משמרותם עמדים והלוים בכלי שיר יהוה אשר עשה דויד המלך להדות ליהוה כי לעולם חסדו בהלל דויד בידם והכהנים מחצצרים נגדם וכל ישראל עמדים
(16448, 29, 4);[40, 300, 10, 8];משיח;4088;(39, 12, 11, 8, 4088);הרצים;5;(39, 12, 11, 29, 16448);ויהי מדי בוא המלך בית יהוה באו הרצים ונשאום והשבום אל תא הרצים
(24780, 31, 4);[40, 300, 10, 8];משיח;6139;(39, 19, 6, 7, 6139);עשים;4;(39, 19, 6, 25, 24780);ויאמר אל השפטים ראו מה אתם עשים כי לא לאדם תשפטו כי ליהוה ועמכם בדבר משפט
(23015, 33, 4);[40, 300, 10, 8];משיח;5684;(39, 18, 11, 7, 5684);רמת;2;(39, 18, 11, 25, 23015);וכל הנבאים נבאים כן לאמר עלה רמת גלעד והצלח ונתן יהוה ביד המלך
