(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(187969, -100, 4);[40, 300, 10, 8];משיח;49647;(4, 1, 37, 5, 49647);ושלשים;6;(4, 1, 37, 25, 187969);פקדיהם למטה בנימן חמשה ושלשים אלף וארבע מאות
(283293, -100, 4);[40, 300, 10, 8];משיח;74352;(5, 21, 13, 5, 74352);מעליה;1;(5, 21, 13, 17, 283293);והסירה את שמלת שביה מעליה וישבה בביתך ובכתה את אביה ואת אמה ירח ימים ואחר כן תבוא אליה ובעלתה והיתה לך לאשה
(295504, -100, 4);[40, 300, 10, 8];משיח;77566;(5, 29, 2, 7, 77566);והמפתים;3;(5, 29, 2, 28, 295504);המסות הגדלת אשר ראו עיניך האתת והמפתים הגדלים ההם
(329667, -100, 4);[40, 300, 10, 8];משיח;86304;(6, 15, 55, 1, 86304);מעון;1;(6, 15, 55, 1, 329667);מעון כרמל וזיף ויוטה
(340767, -100, 4);[40, 300, 10, 8];משיח;89069;(6, 22, 31, 1, 89069);ויאמר;4;(6, 22, 31, 4, 340767);ויאמר פינחס בן אלעזר הכהן אל בני ראובן ואל בני גד ואל בני מנשה היום ידענו כי בתוכנו יהוה אשר לא מעלתם ביהוה המעל הזה אז הצלתם את בני ישראל מיד יהוה
(396985, -100, 4);[40, 300, 10, 8];משיח;103322;(8, 10, 5, 7, 103322);שם;2;(8, 10, 5, 24, 396985);אחר כן תבוא גבעת האלהים אשר שם נצבי פלשתים ויהי כבאך שם העיר ופגעת חבל נביאים ירדים מהבמה ולפניהם נבל ותף וחליל וכנור והמה מתנבאים
(539762, -100, 4);[40, 300, 10, 8];משיח;140453;(11, 7, 9, 11, 140453);יום;3;(11, 7, 9, 38, 539762);ויאמרו איש אל רעהו לא כן אנחנו עשים היום הזה יום בשרה הוא ואנחנו מחשים וחכינו עד אור הבקר ומצאנו עוון ועתה לכו ונבאה ונגידה בית המלך
(581700, -100, 4);[40, 300, 10, 8];משיח;151145;(12, 6, 12, 4, 151145);האדם;4;(12, 6, 12, 14, 581700);ורחק יהוה את האדם ורבה העזובה בקרב הארץ
(615568, -100, 4);[40, 300, 10, 8];משיח;159838;(12, 40, 26, 16, 159838);ואמיץ;3;(12, 40, 26, 62, 615568);שאו מרום עיניכם וראו מי ברא אלה המוציא במספר צבאם לכלם בשם יקרא מרב אונים ואמיץ כח איש לא נעדר
(637926, -100, 4);[40, 300, 10, 8];משיח;165426;(12, 62, 10, 12, 165426);הרימו;4;(12, 62, 10, 46, 637926);עברו עברו בשערים פנו דרך העם סלו סלו המסלה סקלו מאבן הרימו נס על העמים
(642340, -100, 4);[40, 300, 10, 8];משיח;166536;(12, 66, 22, 12, 166536);נאם;3;(12, 66, 22, 48, 642340);כי כאשר השמים החדשים והארץ החדשה אשר אני עשה עמדים לפני נאם יהוה כן יעמד זרעכם ושמכם
(644876, -100, 4);[40, 300, 10, 8];משיח;167187;(13, 2, 25, 12, 167187);ואחריהם;7;(13, 2, 25, 54, 644876);מנעי רגלך מיחף וגורנך מצמאה ותאמרי נואש לוא כי אהבתי זרים ואחריהם אלך
(802086, -100, 4);[40, 300, 10, 8];משיח;207190;(15, 1, 4, 1, 207190);ויאמר;4;(15, 1, 4, 4, 802086);ויאמר יהוה אליו קרא שמו יזרעאל כי עוד מעט ופקדתי את דמי יזרעאל על בית יהוא והשבתי ממלכות בית ישראל
(948963, -100, 4);[40, 300, 10, 8];משיח;244007;(28, 14, 34, 5, 244007);לאמים;5;(28, 14, 34, 21, 948963);צדקה תרומם גוי וחסד לאמים חטאת
(951271, -100, 4);[40, 300, 10, 8];משיח;244619;(28, 17, 13, 1, 244619);משיב;1;(28, 17, 13, 1, 951271);משיב רעה תחת טובה לא תמיש רעה מביתו
(1054434, -100, 4);[40, 300, 10, 8];משיח;271183;(35, 9, 25, 3, 271183);מן;1;(35, 9, 25, 10, 1054434);ותדע ותשכל מן מצא דבר להשיב ולבנות ירושלם עד משיח נגיד שבעים שבעה ושבעים ששים ושנים תשוב ונבנתה רחוב וחרוץ ובצוק העתים
(1071821, -100, 4);[40, 300, 10, 8];משיח;275388;(36, 9, 1, 13, 275388);מעמי;3;(36, 9, 1, 56, 1071821);וככלות אלה נגשו אלי השרים לאמר לא נבדלו העם ישראל והכהנים והלוים מעמי הארצות כתועבתיהם לכנעני החתי הפרזי היבוסי העמני המאבי המצרי והאמרי
(47019, -99, 4);[40, 300, 10, 8];משיח;12526;(1, 32, 11, 5, 12526);האמת;3;(1, 32, 11, 21, 47019);קטנתי מכל החסדים ומכל האמת אשר עשית את עבדך כי במקלי עברתי את הירדן הזה ועתה הייתי לשני מחנות
(70514, -99, 4);[40, 300, 10, 8];משיח;18655;(1, 46, 5, 12, 18655);טפם;3;(1, 46, 5, 45, 70514);ויקם יעקב מבאר שבע וישאו בני ישראל את יעקב אביהם ואת טפם ואת נשיהם בעגלות אשר שלח פרעה לשאת אתו
(140008, -99, 4);[40, 300, 10, 8];משיח;36891;(2, 40, 2, 1, 36891);ביום;4;(2, 40, 2, 4, 140008);ביום החדש הראשון באחד לחדש תקים את משכן אהל מועד
(181372, -99, 4);[40, 300, 10, 8];משיח;47994;(3, 25, 36, 7, 47994);מאלהיך;1;(3, 25, 36, 24, 181372);אל תקח מאתו נשך ותרבית ויראת מאלהיך וחי אחיך עמך
(499329, -99, 4);[40, 300, 10, 8];משיח;129961;(10, 10, 2, 16, 129961);שלמה;3;(10, 10, 2, 62, 499329);ותבא ירושלמה בחיל כבד מאד גמלים נשאים בשמים וזהב רב מאד ואבן יקרה ותבא אל שלמה ותדבר אליו את כל אשר היה עם לבבה
(503062, -99, 4);[40, 300, 10, 8];משיח;130933;(10, 11, 34, 5, 130933);הממלכה;2;(10, 11, 34, 12, 503062);ולא אקח את כל הממלכה מידו כי נשיא אשתנו כל ימי חייו למען דוד עבדי אשר בחרתי אתו אשר שמר מצותי וחקתי
(529654, -99, 4);[40, 300, 10, 8];משיח;137848;(11, 2, 7, 6, 137848);ויעמדו;4;(11, 2, 7, 28, 529654);וחמשים איש מבני הנביאים הלכו ויעמדו מנגד מרחוק ושניהם עמדו על הירדן
(632502, -99, 4);[40, 300, 10, 8];משיח;164088;(12, 57, 4, 2, 164088);מי;1;(12, 57, 4, 3, 632502);על מי תתענגו על מי תרחיבו פה תאריכו לשון הלוא אתם ילדי פשע זרע שקר
(685503, -99, 4);[40, 300, 10, 8];משיח;177651;(13, 29, 25, 12, 177651);בשמכה;3;(13, 29, 25, 43, 685503);כה אמר יהוה צבאות אלהי ישראל לאמר יען אשר אתה שלחת בשמכה ספרים אל כל העם אשר בירושלם ואל צפניה בן מעשיה הכהן ואל כל הכהנים לאמר
(894020, -99, 4);[40, 300, 10, 8];משיח;230341;(27, 69, 33, 7, 230341);לבבכם;5;(27, 69, 33, 31, 894020);ראו ענוים ישמחו דרשי אלהים ויחי לבבכם
(1144287, -99, 4);[40, 300, 10, 8];משיח;292725;(39, 2, 13, 32, 292725);וחכמי;4;(39, 2, 13, 130, 1144287);בן אשה מן בנות דן ואביו איש צרי יודע לעשות בזהב ובכסף בנחשת בברזל באבנים ובעצים בארגמן בתכלת ובבוץ ובכרמיל ולפתח כל פתוח ולחשב כל מחשבת אשר ינתן לו עם חכמיך וחכמי אדני דויד אביך
(1190910, -99, 4);[40, 300, 10, 8];משיח;304051;(39, 33, 22, 17, 304051);ויעבדם;6;(39, 33, 22, 69, 1190910);ויעש הרע בעיני יהוה כאשר עשה מנשה אביו ולכל הפסילים אשר עשה מנשה אביו זבח אמון ויעבדם
(37945, -98, 4);[40, 300, 10, 8];משיח;10084;(1, 27, 36, 4, 10084);שמו;2;(1, 27, 36, 13, 37945);ויאמר הכי קרא שמו יעקב ויעקבני זה פעמים את בכרתי לקח והנה עתה לקח ברכתי ויאמר הלא אצלת לי ברכה
(178522, -98, 4);[40, 300, 10, 8];משיח;47240;(3, 23, 43, 16, 47240);אלהיכם;6;(3, 23, 43, 70, 178522);למען ידעו דרתיכם כי בסכות הושבתי את בני ישראל בהוציאי אותם מארץ מצרים אני יהוה אלהיכם
