(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(31926, -99, 4);[8, 10, 300, 40];משיח;8066;(6, 21, 11, 9, 8066);חברון;1;(6, 21, 11, 30, 31926);ויתנו להם את קרית ארבע אבי הענוק היא חברון בהר יהודה ואת מגרשה סביבתיה
(11150, -97, 4);[8, 10, 300, 40];משיח;2847;(6, 8, 12, 2, 2847);כחמשת;2;(6, 8, 12, 6, 11150);ויקח כחמשת אלפים איש וישם אותם ארב בין בית אל ובין העי מים לעיר
(14954, -96, 4);[8, 10, 300, 40];משיח;3802;(6, 10, 6, 7, 3802);המחנה;3;(6, 10, 6, 27, 14954);וישלחו אנשי גבעון אל יהושע אל המחנה הגלגלה לאמר אל תרף ידיך מעבדיך עלה אלינו מהרה והושיעה לנו ועזרנו כי נקבצו אלינו כל מלכי האמרי ישבי ההר
(39527, -90, 4);[8, 10, 300, 40];משיח;9979;(6, 24, 30, 4, 9979);נחלתו;2;(6, 24, 30, 16, 39527);ויקברו אתו בגבול נחלתו בתמנת סרח אשר בהר אפרים מצפון להר געש
(34041, -87, 4);[8, 10, 300, 40];משיח;8609;(6, 22, 7, 17, 8609);שלחם;3;(6, 22, 7, 64, 34041);ולחצי שבט המנשה נתן משה בבשן ולחציו נתן יהושע עם אחיהם מעבר הירדן ימה וגם כי שלחם יהושע אל אהליהם ויברכם
(541, -86, 4);[8, 10, 300, 40];משיח;152;(6, 1, 9, 8, 152);תחת;2;(6, 1, 9, 28, 541);הלוא צויתיך חזק ואמץ אל תערץ ואל תחת כי עמך יהוה אלהיך בכל אשר תלך
(8204, -85, 4);[8, 10, 300, 40];משיח;2092;(6, 6, 23, 22, 2092);מחוץ;2;(6, 6, 23, 87, 8204);ויבאו הנערים המרגלים ויציאו את רחב ואת אביה ואת אמה ואת אחיה ואת כל אשר לה ואת כל משפחותיה הוציאו ויניחום מחוץ למחנה ישראל
(9387, -82, 4);[8, 10, 300, 40];משיח;2403;(6, 7, 13, 7, 2403);למחר;3;(6, 7, 13, 24, 9387);קם קדש את העם ואמרת התקדשו למחר כי כה אמר יהוה אלהי ישראל חרם בקרבך ישראל לא תוכל לקום לפני איביך עד הסירכם החרם מקרבכם
(30865, -80, 4);[8, 10, 300, 40];משיח;7798;(6, 20, 5, 5, 7798);אחריו;2;(6, 20, 5, 15, 30865);וכי ירדף גאל הדם אחריו ולא יסגרו את הרצח בידו כי בבלי דעת הכה את רעהו ולא שנא הוא לו מתמול שלשום
(29796, -79, 4);[8, 10, 300, 40];משיח;7534;(6, 19, 31, 9, 7534);וחצריהן;2;(6, 19, 31, 34, 29796);זאת נחלת מטה בני אשר למשפחתם הערים האלה וחצריהן
(39787, -69, 4);[8, 10, 300, 40];משיח;10045;(6, 24, 33, 8, 10045);פינחס;4;(6, 24, 33, 32, 39787);ואלעזר בן אהרן מת ויקברו אתו בגבעת פינחס בנו אשר נתן לו בהר אפרים
(39440, -61, 4);[8, 10, 300, 40];משיח;9956;(6, 24, 28, 1, 9956);וישלח;5;(6, 24, 28, 5, 39440);וישלח יהושע את העם איש לנחלתו
(7802, -54, 4);[8, 10, 300, 40];משיח;1990;(6, 6, 18, 13, 1990);מחנה;2;(6, 6, 18, 45, 7802);ורק אתם שמרו מן החרם פן תחרימו ולקחתם מן החרם ושמתם את מחנה ישראל לחרם ועכרתם אותו
(25970, -54, 4);[8, 10, 300, 40];משיח;6598;(6, 17, 4, 20, 6598);אחינו;2;(6, 17, 4, 79, 25970);ותקרבנה לפני אלעזר הכהן ולפני יהושע בן נון ולפני הנשיאים לאמר יהוה צוה את משה לתת לנו נחלה בתוך אחינו ויתן להם אל פי יהוה נחלה בתוך אחי אביהן
(15765, -53, 4);[8, 10, 300, 40];משיח;4003;(6, 10, 19, 5, 4003);אחרי;2;(6, 10, 19, 17, 15765);ואתם אל תעמדו רדפו אחרי איביכם וזנבתם אותם אל תתנום לבוא אל עריהם כי נתנם יהוה אלהיכם בידכם
(30116, -47, 4);[8, 10, 300, 40];משיח;7607;(6, 19, 39, 8, 7607);וחצריהן;2;(6, 19, 39, 32, 30116);זאת נחלת מטה בני נפתלי למשפחתם הערים וחצריהן
(34762, -41, 4);[8, 10, 300, 40];משיח;8799;(6, 22, 16, 15, 8799);מאחרי;3;(6, 22, 16, 53, 34762);כה אמרו כל עדת יהוה מה המעל הזה אשר מעלתם באלהי ישראל לשוב היום מאחרי יהוה בבנותכם לכם מזבח למרדכם היום ביהוה
(20807, -30, 4);[8, 10, 300, 40];משיח;5311;(6, 13, 14, 6, 5311);נחלה;2;(6, 13, 14, 17, 20807);רק לשבט הלוי לא נתן נחלה אשי יהוה אלהי ישראל הוא נחלתו כאשר דבר לו
(10039, -29, 4);[8, 10, 300, 40];משיח;2562;(6, 7, 22, 1, 2562);וישלח;5;(6, 7, 22, 5, 10039);וישלח יהושע מלאכים וירצו האהלה והנה טמונה באהלו והכסף תחתיה
(25138, -25, 4);[8, 10, 300, 40];משיח;6394;(6, 16, 1, 9, 6394);מזרחה;4;(6, 16, 1, 39, 25138);ויצא הגורל לבני יוסף מירדן יריחו למי יריחו מזרחה המדבר עלה מיריחו בהר בית אל
