(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1230, 8, 4);[8, 10, 300, 40];משיח;337;(6, 2, 1, 17, 337);יריחו;4;(6, 2, 1, 63, 1230);וישלח יהושע בן נון מן השטים שנים אנשים מרגלים חרש לאמר לכו ראו את הארץ ואת יריחו וילכו ויבאו בית אשה זונה ושמה רחב וישכבו שמה
(2561, 10, 4);[8, 10, 300, 40];משיח;674;(6, 2, 21, 11, 674);בחלון;2;(6, 2, 21, 45, 2561);ותאמר כדבריכם כן הוא ותשלחם וילכו ותקשר את תקות השני בחלון
(33608, 12, 4);[8, 10, 300, 40];משיח;8500;(6, 22, 3, 4, 8500);אחיכם;2;(6, 22, 3, 11, 33608);לא עזבתם את אחיכם זה ימים רבים עד היום הזה ושמרתם את משמרת מצות יהוה אלהיכם
(37195, 14, 4);[8, 10, 300, 40];משיח;9399;(6, 23, 14, 33, 9399);אחד;2;(6, 23, 14, 121, 37195);והנה אנכי הולך היום בדרך כל הארץ וידעתם בכל לבבכם ובכל נפשכם כי לא נפל דבר אחד מכל הדברים הטובים אשר דבר יהוה אלהיכם עליכם הכל באו לכם לא נפל ממנו דבר אחד
(2431, 15, 4);[8, 10, 300, 40];משיח;641;(6, 2, 19, 10, 641);ואנחנו;4;(6, 2, 19, 38, 2431);והיה כל אשר יצא מדלתי ביתך החוצה דמו בראשו ואנחנו נקים וכל אשר יהיה אתך בבית דמו בראשנו אם יד תהיה בו
(17851, 19, 4);[8, 10, 300, 40];משיח;4545;(6, 11, 6, 16, 4545);חללים;1;(6, 11, 6, 53, 17851);ויאמר יהוה אל יהושע אל תירא מפניהם כי מחר כעת הזאת אנכי נתן את כלם חללים לפני ישראל את סוסיהם תעקר ואת מרכבתיהם תשרף באש
(6, 21, 4);[8, 10, 300, 40];משיח;2;(6, 1, 1, 2, 2);אחרי;2;(6, 1, 1, 6, 6);ויהי אחרי מות משה עבד יהוה ויאמר יהוה אל יהושע בן נון משרת משה לאמר
(27382, 22, 4);[8, 10, 300, 40];משיח;6953;(6, 18, 7, 19, 6953);מזרחה;4;(6, 18, 7, 77, 27382);כי אין חלק ללוים בקרבכם כי כהנת יהוה נחלתו וגד וראובן וחצי שבט המנשה לקחו נחלתם מעבר לירדן מזרחה אשר נתן להם משה עבד יהוה
(781, 23, 4);[8, 10, 300, 40];משיח;215;(6, 1, 13, 13, 215);מניח;4;(6, 1, 13, 48, 781);זכור את הדבר אשר צוה אתכם משה עבד יהוה לאמר יהוה אלהיכם מניח לכם ונתן לכם את הארץ הזאת
(12855, 26, 4);[8, 10, 300, 40];משיח;3295;(6, 9, 1, 17, 3295);החתי;2;(6, 9, 1, 65, 12855);ויהי כשמע כל המלכים אשר בעבר הירדן בהר ובשפלה ובכל חוף הים הגדול אל מול הלבנון החתי והאמרי הכנעני הפרזי החוי והיבוסי
(25444, 26, 4);[8, 10, 300, 40];משיח;6467;(6, 16, 8, 1, 6467);מתפוח;5;(6, 16, 8, 5, 25444);מתפוח ילך הגבול ימה נחל קנה והיו תצאתיו הימה זאת נחלת מטה בני אפרים למשפחתם
(22715, 28, 4);[8, 10, 300, 40];משיח;5805;(6, 14, 14, 4, 5805);חברון;1;(6, 14, 14, 9, 22715);על כן היתה חברון לכלב בן יפנה הקנזי לנחלה עד היום הזה יען אשר מלא אחרי יהוה אלהי ישראל
(32086, 29, 4);[8, 10, 300, 40];משיח;8107;(6, 21, 15, 2, 8107);חלן;1;(6, 21, 15, 4, 32086);ואת חלן ואת מגרשה ואת דבר ואת מגרשה
(4186, 31, 4);[8, 10, 300, 40];משיח;1080;(6, 4, 4, 14, 1080);אחד;2;(6, 4, 4, 50, 4186);ויקרא יהושע אל שנים העשר איש אשר הכין מבני ישראל איש אחד איש אחד משבט
(866, 32, 4);[8, 10, 300, 40];משיח;237;(6, 1, 14, 16, 237);אחיכם;2;(6, 1, 14, 65, 866);נשיכם טפכם ומקניכם ישבו בארץ אשר נתן לכם משה בעבר הירדן ואתם תעברו חמשים לפני אחיכם כל גבורי החיל ועזרתם אותם
(30080, 34, 4);[8, 10, 300, 40];משיח;7599;(6, 19, 38, 12, 7599);וחצריהן;2;(6, 19, 38, 43, 30080);ויראון ומגדל אל חרם ובית ענת ובית שמש ערים תשע עשרה וחצריהן
(13184, 35, 4);[8, 10, 300, 40];משיח;3369;(6, 9, 7, 5, 3369);החוי;2;(6, 9, 7, 18, 13184);ויאמרו איש ישראל אל החוי אולי בקרבי אתה יושב ואיך אכרות לך ברית
(22549, 36, 4);[8, 10, 300, 40];משיח;5761;(6, 14, 11, 13, 5761);למלחמה;4;(6, 14, 11, 48, 22549);עודני היום חזק כאשר ביום שלח אותי משה ככחי אז וככחי עתה למלחמה ולצאת ולבוא
(31563, 36, 4);[8, 10, 300, 40];משיח;7977;(6, 21, 5, 4, 7977);ממשפחת;5;(6, 21, 5, 20, 31563);ולבני קהת הנותרים ממשפחת מטה אפרים וממטה דן ומחצי מטה מנשה בגורל ערים עשר
(22265, 37, 4);[8, 10, 300, 40];משיח;5682;(6, 14, 8, 1, 5682);ואחי;3;(6, 14, 8, 3, 22265);ואחי אשר עלו עמי המסיו את לב העם ואנכי מלאתי אחרי יהוה אלהי
(36213, 37, 4);[8, 10, 300, 40];משיח;9164;(6, 23, 1, 6, 9164);הניח;4;(6, 23, 1, 24, 36213);ויהי מימים רבים אחרי אשר הניח יהוה לישראל מכל איביהם מסביב ויהושע זקן בא בימים
(35709, 38, 4);[8, 10, 300, 40];משיח;9036;(6, 22, 29, 13, 9036);למנחה;4;(6, 22, 29, 56, 35709);חלילה לנו ממנו למרד ביהוה ולשוב היום מאחרי יהוה לבנות מזבח לעלה למנחה ולזבח מלבד מזבח יהוה אלהינו אשר לפני משכנו
(10682, 42, 4);[8, 10, 300, 40];משיח;2732;(6, 8, 4, 8, 2732);מאחרי;3;(6, 8, 4, 29, 10682);ויצו אתם לאמר ראו אתם ארבים לעיר מאחרי העיר אל תרחיקו מן העיר מאד והייתם כלכם נכנים
(22074, 42, 4);[8, 10, 300, 40];משיח;5630;(6, 14, 5, 10, 5630);ויחלקו;3;(6, 14, 5, 32, 22074);כאשר צוה יהוה את משה כן עשו בני ישראל ויחלקו את הארץ
(7446, 45, 4);[8, 10, 300, 40];משיח;1898;(6, 6, 13, 19, 1898);אחרי;2;(6, 6, 13, 91, 7446);ושבעה הכהנים נשאים שבעה שופרות היבלים לפני ארון יהוה הלכים הלוך ותקעו בשופרות והחלוץ הלך לפניהם והמאסף הלך אחרי ארון יהוה הולך ותקוע בשופרות
(29441, 45, 4);[8, 10, 300, 40];משיח;7451;(6, 19, 23, 2, 7451);נחלת;2;(6, 19, 23, 5, 29441);זאת נחלת מטה בני יששכר למשפחתם הערים וחצריהן
(16743, 55, 4);[8, 10, 300, 40];משיח;4254;(6, 10, 31, 8, 4254);ויחן;3;(6, 10, 31, 34, 16743);ויעבר יהושע וכל ישראל עמו מלבנה לכישה ויחן עליה וילחם בה
(37736, 56, 4);[8, 10, 300, 40];משיח;9533;(6, 24, 5, 1, 9533);ואשלח;5;(6, 24, 5, 5, 37736);ואשלח את משה ואת אהרן ואגף את מצרים כאשר עשיתי בקרבו ואחר הוצאתי אתכם
(13642, 58, 4);[8, 10, 300, 40];משיח;3477;(6, 9, 14, 1, 3477);ויקחו;4;(6, 9, 14, 4, 13642);ויקחו האנשים מצידם ואת פי יהוה לא שאלו
(29282, 58, 4);[8, 10, 300, 40];משיח;7417;(6, 19, 17, 7, 7417);למשפחותם;5;(6, 19, 17, 34, 29282);ליששכר יצא הגורל הרביעי לבני יששכר למשפחותם
(16986, 62, 4);[8, 10, 300, 40];משיח;4320;(6, 10, 35, 14, 4320);החרים;2;(6, 10, 35, 50, 16986);וילכדוה ביום ההוא ויכוה לפי חרב ואת כל הנפש אשר בה ביום ההוא החרים ככל אשר עשה ללכיש
(27132, 62, 4);[8, 10, 300, 40];משיח;6894;(6, 18, 4, 6, 6894);ואשלחם;5;(6, 18, 4, 24, 27132);הבו לכם שלשה אנשים לשבט ואשלחם ויקמו ויתהלכו בארץ ויכתבו אותה לפי נחלתם ויבאו אלי
(34341, 66, 4);[8, 10, 300, 40];משיח;8684;(6, 22, 11, 15, 8684);המזבח;5;(6, 22, 11, 57, 34341);וישמעו בני ישראל לאמר הנה בנו בני ראובן ובני גד וחצי שבט המנשה את המזבח אל מול ארץ כנען אל גלילות הירדן אל עבר בני ישראל
(14901, 73, 4);[8, 10, 300, 40];משיח;3790;(6, 10, 5, 18, 3790);מחניהם;2;(6, 10, 5, 71, 14901);ויאספו ויעלו חמשת מלכי האמרי מלך ירושלם מלך חברון מלך ירמות מלך לכיש מלך עגלון הם וכל מחניהם ויחנו על גבעון וילחמו עליה
(33196, 75, 4);[8, 10, 300, 40];משיח;8395;(6, 21, 38, 7, 8395);ממשפחות;5;(6, 21, 38, 34, 33196);כל הערים לבני מררי למשפחתם הנותרים ממשפחות הלוים ויהי גורלם ערים שתים עשרה
(4540, 76, 4);[8, 10, 300, 40];משיח;1167;(6, 4, 8, 27, 1167);וינחום;4;(6, 4, 8, 109, 4540);ויעשו כן בני ישראל כאשר צוה יהושע וישאו שתי עשרה אבנים מתוך הירדן כאשר דבר יהוה אל יהושע למספר שבטי בני ישראל ויעברום עמם אל המלון וינחום שם
(30414, 80, 4);[8, 10, 300, 40];משיח;7678;(6, 19, 48, 9, 7678);וחצריהן;2;(6, 19, 48, 33, 30414);זאת נחלת מטה בני דן למשפחתם הערים האלה וחצריהן
(5452, 81, 4);[8, 10, 300, 40];משיח;1398;(6, 4, 24, 10, 1398);חזקה;1;(6, 4, 24, 27, 5452);למען דעת כל עמי הארץ את יד יהוה כי חזקה היא למען יראתם את יהוה אלהיכם כל הימים
(31563, 83, 4);[8, 10, 300, 40];משיח;7977;(6, 21, 5, 4, 7977);ממשפחת;5;(6, 21, 5, 20, 31563);ולבני קהת הנותרים ממשפחת מטה אפרים וממטה דן ומחצי מטה מנשה בגורל ערים עשר
(3993, 84, 4);[8, 10, 300, 40];משיח;1030;(6, 4, 2, 1, 1030);קחו;2;(6, 4, 2, 2, 3993);קחו לכם מן העם שנים עשר אנשים איש אחד איש אחד משבט
(10603, 84, 4);[8, 10, 300, 40];משיח;2713;(6, 8, 3, 5, 2713);המלחמה;4;(6, 8, 3, 18, 10603);ויקם יהושע וכל עם המלחמה לעלות העי ויבחר יהושע שלשים אלף איש גבורי החיל וישלחם לילה
(15502, 85, 4);[8, 10, 300, 40];משיח;3942;(6, 10, 13, 17, 3942);בחצי;2;(6, 10, 13, 59, 15502);וידם השמש וירח עמד עד יקם גוי איביו הלא היא כתובה על ספר הישר ויעמד השמש בחצי השמים ולא אץ לבוא כיום תמים
(7784, 86, 4);[8, 10, 300, 40];משיח;1985;(6, 6, 18, 8, 1985);ולקחתם;4;(6, 6, 18, 28, 7784);ורק אתם שמרו מן החרם פן תחרימו ולקחתם מן החרם ושמתם את מחנה ישראל לחרם ועכרתם אותו
(38182, 86, 4);[8, 10, 300, 40];משיח;9636;(6, 24, 11, 10, 9636);יריחו;4;(6, 24, 11, 42, 38182);ותעברו את הירדן ותבאו אל יריחו וילחמו בכם בעלי יריחו האמרי והפרזי והכנעני והחתי והגרגשי החוי והיבוסי ואתן אותם בידכם
(9944, 88, 4);[8, 10, 300, 40];משיח;2542;(6, 7, 21, 5, 2542);אחת;2;(6, 7, 21, 19, 9944);ואראה בשלל אדרת שנער אחת טובה ומאתים שקלים כסף ולשון זהב אחד חמשים שקלים משקלו ואחמדם ואקחם והנם טמונים בארץ בתוך האהלי והכסף תחתיה
(1315, 92, 4);[8, 10, 300, 40];משיח;358;(6, 2, 2, 12, 358);לחפר;2;(6, 2, 2, 48, 1315);ויאמר למלך יריחו לאמר הנה אנשים באו הנה הלילה מבני ישראל לחפר את הארץ
(1625, 92, 4);[8, 10, 300, 40];משיח;434;(6, 2, 7, 14, 434);אחריהם;2;(6, 2, 7, 63, 1625);והאנשים רדפו אחריהם דרך הירדן על המעברות והשער סגרו אחרי כאשר יצאו הרדפים אחריהם
(10582, 92, 4);[8, 10, 300, 40];משיח;2708;(6, 8, 2, 17, 2708);מאחריה;3;(6, 8, 2, 68, 10582);ועשית לעי ולמלכה כאשר עשית ליריחו ולמלכה רק שללה ובהמתה תבזו לכם שים לך ארב לעיר מאחריה
(2316, 96, 4);[8, 10, 300, 40];משיח;611;(6, 2, 18, 7, 611);חוט;1;(6, 2, 18, 23, 2316);הנה אנחנו באים בארץ את תקות חוט השני הזה תקשרי בחלון אשר הורדתנו בו ואת אביך ואת אמך ואת אחיך ואת כל בית אביך תאספי אליך הביתה
(24517, 100, 4);[8, 10, 300, 40];משיח;6255;(6, 15, 43, 1, 6255);ויפתח;5;(6, 15, 43, 5, 24517);ויפתח ואשנה ונציב
(35542, 100, 4);[8, 10, 300, 40];משיח;8996;(6, 22, 27, 24, 8996);חלק;1;(6, 22, 27, 109, 35542);כי עד הוא בינינו וביניכם ובין דרותינו אחרינו לעבד את עבדת יהוה לפניו בעלותינו ובזבחינו ובשלמינו ולא יאמרו בניכם מחר לבנינו אין לכם חלק ביהוה
(1625, 92, 6);[8, 10, 300, 40, 400, 1];את משיח;434;(6, 2, 7, 14, 434);אחריהם;2;(6, 2, 7, 63, 1625);והאנשים רדפו אחריהם דרך הירדן על המעברות והשער סגרו אחרי כאשר יצאו הרדפים אחריהם
(35709, 38, 5);[8, 10, 300, 40, 30];למשיח;9036;(6, 22, 29, 13, 9036);למנחה;4;(6, 22, 29, 56, 35709);חלילה לנו ממנו למרד ביהוה ולשוב היום מאחרי יהוה לבנות מזבח לעלה למנחה ולזבח מלבד מזבח יהוה אלהינו אשר לפני משכנו
(29282, 58, 5);[8, 10, 300, 40, 30];למשיח;7417;(6, 19, 17, 7, 7417);למשפחותם;5;(6, 19, 17, 34, 29282);ליששכר יצא הגורל הרביעי לבני יששכר למשפחותם
(4540, 76, 5);[8, 10, 300, 40, 30];למשיח;1167;(6, 4, 8, 27, 1167);וינחום;4;(6, 4, 8, 109, 4540);ויעשו כן בני ישראל כאשר צוה יהושע וישאו שתי עשרה אבנים מתוך הירדן כאשר דבר יהוה אל יהושע למספר שבטי בני ישראל ויעברום עמם אל המלון וינחום שם
(17851, 19, 5);[8, 10, 300, 40, 40];ממשיח;4545;(6, 11, 6, 16, 4545);חללים;1;(6, 11, 6, 53, 17851);ויאמר יהוה אל יהושע אל תירא מפניהם כי מחר כעת הזאת אנכי נתן את כלם חללים לפני ישראל את סוסיהם תעקר ואת מרכבתיהם תשרף באש
(22715, 28, 5);[8, 10, 300, 40, 40];ממשיח;5805;(6, 14, 14, 4, 5805);חברון;1;(6, 14, 14, 9, 22715);על כן היתה חברון לכלב בן יפנה הקנזי לנחלה עד היום הזה יען אשר מלא אחרי יהוה אלהי ישראל
(4186, 31, 5);[8, 10, 300, 40, 40];ממשיח;1080;(6, 4, 4, 14, 1080);אחד;2;(6, 4, 4, 50, 4186);ויקרא יהושע אל שנים העשר איש אשר הכין מבני ישראל איש אחד איש אחד משבט
(36213, 37, 5);[8, 10, 300, 40, 40];ממשיח;9164;(6, 23, 1, 6, 9164);הניח;4;(6, 23, 1, 24, 36213);ויהי מימים רבים אחרי אשר הניח יהוה לישראל מכל איביהם מסביב ויהושע זקן בא בימים
(24517, 100, 5);[8, 10, 300, 40, 40];ממשיח;6255;(6, 15, 43, 1, 6255);ויפתח;5;(6, 15, 43, 5, 24517);ויפתח ואשנה ונציב
(31563, 36, 5);[8, 10, 300, 40, 5];המשיח;7977;(6, 21, 5, 4, 7977);ממשפחת;5;(6, 21, 5, 20, 31563);ולבני קהת הנותרים ממשפחת מטה אפרים וממטה דן ומחצי מטה מנשה בגורל ערים עשר
(10682, 42, 5);[8, 10, 300, 40, 5];המשיח;2732;(6, 8, 4, 8, 2732);מאחרי;3;(6, 8, 4, 29, 10682);ויצו אתם לאמר ראו אתם ארבים לעיר מאחרי העיר אל תרחיקו מן העיר מאד והייתם כלכם נכנים
(3993, 84, 5);[8, 10, 300, 40, 5];המשיח;1030;(6, 4, 2, 1, 1030);קחו;2;(6, 4, 2, 2, 3993);קחו לכם מן העם שנים עשר אנשים איש אחד איש אחד משבט
(7784, 86, 5);[8, 10, 300, 40, 5];המשיח;1985;(6, 6, 18, 8, 1985);ולקחתם;4;(6, 6, 18, 28, 7784);ורק אתם שמרו מן החרם פן תחרימו ולקחתם מן החרם ושמתם את מחנה ישראל לחרם ועכרתם אותו
(35671, 38, 5);[10, 8, 10, 300, 40];משיחי;9028;(6, 22, 29, 5, 9028);ביהוה;2;(6, 22, 29, 18, 35671);חלילה לנו ממנו למרד ביהוה ולשוב היום מאחרי יהוה לבנות מזבח לעלה למנחה ולזבח מלבד מזבח יהוה אלהינו אשר לפני משכנו
(29396, 45, 5);[10, 8, 10, 300, 40];משיחי;7440;(6, 19, 22, 5, 7440);ובית;3;(6, 19, 22, 24, 29396);ופגע הגבול בתבור ושחצומה ובית שמש והיו תצאות גבולם הירדן ערים שש עשרה וחצריהן
(7698, 86, 5);[10, 8, 10, 300, 40];משיחי;1962;(6, 6, 17, 8, 1962);ליהוה;2;(6, 6, 17, 25, 7698);והיתה העיר חרם היא וכל אשר בה ליהוה רק רחב הזונה תחיה היא וכל אשר אתה בבית כי החבאתה את המלאכים אשר שלחנו
(35442, 100, 5);[10, 8, 10, 300, 40];משיחי;8976;(6, 22, 27, 4, 8976);בינינו;2;(6, 22, 27, 9, 35442);כי עד הוא בינינו וביניכם ובין דרותינו אחרינו לעבד את עבדת יהוה לפניו בעלותינו ובזבחינו ובשלמינו ולא יאמרו בניכם מחר לבנינו אין לכם חלק ביהוה
(35671, 38, 6);[10, 8, 10, 300, 40, 30];למשיחי;9028;(6, 22, 29, 5, 9028);ביהוה;2;(6, 22, 29, 18, 35671);חלילה לנו ממנו למרד ביהוה ולשוב היום מאחרי יהוה לבנות מזבח לעלה למנחה ולזבח מלבד מזבח יהוה אלהינו אשר לפני משכנו
(33596, 12, 5);[20, 8, 10, 300, 40];משיחך;8496;(6, 22, 2, 18, 8496);אתכם;3;(6, 22, 2, 67, 33596);ויאמר אליהם אתם שמרתם את כל אשר צוה אתכם משה עבד יהוה ותשמעו בקולי לכל אשר צויתי אתכם
(17832, 19, 5);[20, 8, 10, 300, 40];משיחך;4539;(6, 11, 6, 10, 4539);כעת;1;(6, 11, 6, 34, 17832);ויאמר יהוה אל יהושע אל תירא מפניהם כי מחר כעת הזאת אנכי נתן את כלם חללים לפני ישראל את סוסיהם תעקר ואת מרכבתיהם תשרף באש
(17832, 19, 6);[20, 8, 10, 300, 40, 40];ממשיחך;4539;(6, 11, 6, 10, 4539);כעת;1;(6, 11, 6, 34, 17832);ויאמר יהוה אל יהושע אל תירא מפניהם כי מחר כעת הזאת אנכי נתן את כלם חללים לפני ישראל את סוסיהם תעקר ואת מרכבתיהם תשרף באש
(27360, 22, 5);[5, 8, 10, 300, 40];משיחה;6948;(6, 18, 7, 14, 6948);המנשה;5;(6, 18, 7, 55, 27360);כי אין חלק ללוים בקרבכם כי כהנת יהוה נחלתו וגד וראובן וחצי שבט המנשה לקחו נחלתם מעבר לירדן מזרחה אשר נתן להם משה עבד יהוה
(10640, 42, 5);[5, 8, 10, 300, 40];משיחה;2722;(6, 8, 3, 14, 2722);החיל;1;(6, 8, 3, 55, 10640);ויקם יהושע וכל עם המלחמה לעלות העי ויבחר יהושע שלשים אלף איש גבורי החיל וישלחם לילה
(36139, 37, 6);[6, 50, 8, 10, 300, 40];משיחנו;9146;(6, 22, 34, 1, 9146);ויקראו;1;(6, 22, 34, 1, 36139);ויקראו בני ראובן ובני גד למזבח כי עד הוא בינתינו כי יהוה האלהים
(21990, 42, 6);[6, 50, 8, 10, 300, 40];משיחנו;5609;(6, 14, 4, 9, 5609);ולא;1;(6, 14, 4, 30, 21990);כי היו בני יוסף שני מטות מנשה ואפרים ולא נתנו חלק ללוים בארץ כי אם ערים לשבת ומגרשיהם למקניהם ולקנינם
