(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(17678, -100, 4);[8, 10, 300, 40];משיח;4605;(29, 24, 16, 2, 4605);בחשך;2;(29, 24, 16, 5, 17678);חתר בחשך בתים יומם חתמו למו לא ידעו אור
(4585, -85, 4);[8, 10, 300, 40];משיח;1194;(29, 6, 11, 2, 1194);כחי;2;(29, 6, 11, 4, 4585);מה כחי כי איחל ומה קצי כי אאריך נפשי
(5661, -85, 4);[8, 10, 300, 40];משיח;1479;(29, 7, 20, 1, 1479);חטאתי;1;(29, 7, 20, 1, 5661);חטאתי מה אפעל לך נצר האדם למה שמתני למפגע לך ואהיה עלי למשא
(18864, -85, 4);[8, 10, 300, 40];משיח;4933;(29, 27, 13, 7, 4933);ונחלת;3;(29, 27, 13, 18, 18864);זה חלק אדם רשע עם אל ונחלת עריצים משדי יקחו
(12749, -84, 4);[8, 10, 300, 40];משיח;3351;(29, 17, 16, 5, 3351);יחד;2;(29, 17, 16, 15, 12749);בדי שאל תרדנה אם יחד על עפר נחת
(13669, -83, 4);[8, 10, 300, 40];משיח;3581;(29, 19, 13, 3, 3581);הרחיק;3;(29, 19, 13, 10, 13669);אחי מעלי הרחיק וידעי אך זרו ממני
(2803, -81, 4);[8, 10, 300, 40];משיח;737;(29, 3, 24, 3, 737);לחמי;2;(29, 3, 24, 8, 2803);כי לפני לחמי אנחתי תבא ויתכו כמים שאגתי
(28832, -81, 4);[8, 10, 300, 40];משיח;7567;(29, 39, 10, 8, 7567);אחריך;2;(29, 39, 10, 29, 28832);התקשר רים בתלם עבתו אם ישדד עמקים אחריך
(19921, -78, 4);[8, 10, 300, 40];משיח;5205;(29, 28, 28, 7, 5205);חכמה;1;(29, 28, 28, 23, 19921);ויאמר לאדם הן יראת אדני היא חכמה וסור מרע בינה
(13724, -77, 4);[8, 10, 300, 40];משיח;3594;(29, 19, 15, 5, 3594);תחשבני;2;(29, 19, 15, 18, 13724);גרי ביתי ואמהתי לזר תחשבני נכרי הייתי בעיניהם
(30903, -72, 4);[8, 10, 300, 40];משיח;8092;(29, 41, 25, 7, 8092);חת;1;(29, 41, 25, 21, 30903);אין על עפר משלו העשו לבלי חת
(14962, -62, 4);[8, 10, 300, 40];משיח;3912;(29, 20, 29, 2, 3912);חלק;1;(29, 20, 29, 3, 14962);זה חלק אדם רשע מאלהים ונחלת אמרו מאל
(29875, -62, 4);[8, 10, 300, 40];משיח;7838;(29, 40, 19, 7, 7838);חרבו;1;(29, 40, 19, 22, 29875);הוא ראשית דרכי אל העשו יגש חרבו
(22732, -60, 4);[8, 10, 300, 40];משיח;5932;(29, 32, 2, 7, 5932);ממשפחת;5;(29, 32, 2, 29, 22732);ויחר אף אליהוא בן ברכאל הבוזי ממשפחת רם באיוב חרה אפו על צדקו נפשו מאלהים
(17263, -54, 4);[8, 10, 300, 40];משיח;4504;(29, 24, 3, 4, 4504);יחבלו;2;(29, 24, 3, 17, 17263);חמור יתומים ינהגו יחבלו שור אלמנה
(30871, -54, 4);[8, 10, 300, 40];משיח;8083;(29, 41, 24, 4, 8083);יחשב;2;(29, 41, 24, 15, 30871);אחריו יאיר נתיב יחשב תהום לשיבה
(22706, -47, 4);[8, 10, 300, 40];משיח;5926;(29, 32, 2, 1, 5926);ויחר;3;(29, 32, 2, 3, 22706);ויחר אף אליהוא בן ברכאל הבוזי ממשפחת רם באיוב חרה אפו על צדקו נפשו מאלהים
(13492, -42, 4);[8, 10, 300, 40];משיח;3538;(29, 19, 7, 3, 3538);חמס;1;(29, 19, 7, 7, 13492);הן אצעק חמס ולא אענה אשוע ואין משפט
(20691, -41, 4);[8, 10, 300, 40];משיח;5392;(29, 30, 2, 2, 5392);כח;2;(29, 30, 2, 4, 20691);גם כח ידיהם למה לי עלימו אבד כלח
(5926, -39, 4);[8, 10, 300, 40];משיח;1553;(29, 8, 7, 4, 1553);ואחריתך;3;(29, 8, 7, 17, 5926);והיה ראשיתך מצער ואחריתך ישגה מאד
(11142, -39, 4);[8, 10, 300, 40];משיח;2931;(29, 15, 18, 2, 2931);חכמים;1;(29, 15, 18, 4, 11142);אשר חכמים יגידו ולא כחדו מאבותם
(2111, -37, 4);[8, 10, 300, 40];משיח;557;(29, 3, 1, 3, 557);פתח;3;(29, 3, 1, 9, 2111);אחרי כן פתח איוב את פיהו ויקלל את יומו
(4561, -36, 4);[8, 10, 300, 40];משיח;1187;(29, 6, 10, 7, 1187);יחמול;2;(29, 6, 10, 27, 4561);ותהי עוד נחמתי ואסלדה בחילה לא יחמול כי לא כחדתי אמרי קדוש
(12085, -36, 4);[8, 10, 300, 40];משיח;3175;(29, 16, 13, 7, 3175);יחמול;2;(29, 16, 13, 26, 12085);יסבו עלי רביו יפלח כליותי ולא יחמול ישפך לארץ מררתי
(13609, -33, 4);[8, 10, 300, 40];משיח;3567;(29, 19, 11, 4, 3567);ויחשבני;3;(29, 19, 11, 13, 13609);ויחר עלי אפו ויחשבני לו כצריו
(1712, -27, 4);[8, 10, 300, 40];משיח;456;(29, 2, 8, 1, 456);ויקח;4;(29, 2, 8, 4, 1712);ויקח לו חרש להתגרד בו והוא ישב בתוך האפר
(21028, -27, 4);[8, 10, 300, 40];משיח;5479;(29, 30, 14, 2, 5479);רחב;2;(29, 30, 14, 6, 21028);כפרץ רחב יאתיו תחת שאה התגלגלו
(23058, -26, 4);[8, 10, 300, 40];משיח;6015;(29, 32, 10, 5, 6015);אחוה;2;(29, 32, 10, 16, 23058);לכן אמרתי שמעה לי אחוה דעי אף אני
(23101, -25, 4);[8, 10, 300, 40];משיח;6026;(29, 32, 11, 8, 6026);תחקרון;2;(29, 32, 11, 33, 23101);הן הוחלתי לדבריכם אזין עד תבונתיכם עד תחקרון מלין
(28587, -25, 4);[8, 10, 300, 40];משיח;7507;(29, 39, 2, 2, 7507);ירחים;3;(29, 39, 2, 7, 28587);תספר ירחים תמלאנה וידעת עת לדתנה
(16466, -22, 4);[8, 10, 300, 40];משיח;4294;(29, 22, 20, 3, 4294);נכחד;3;(29, 22, 20, 7, 16466);אם לא נכחד קימנו ויתרם אכלה אש
(28380, -22, 4);[8, 10, 300, 40];משיח;7453;(29, 38, 36, 3, 7453);בטחות;3;(29, 38, 36, 7, 28380);מי שת בטחות חכמה או מי נתן לשכוי בינה
(1295, -21, 4);[8, 10, 300, 40];משיח;340;(29, 1, 22, 4, 340);חטא;1;(29, 1, 22, 9, 1295);בכל זאת לא חטא איוב ולא נתן תפלה לאלהים
(5507, -20, 4);[8, 10, 300, 40];משיח;1441;(29, 7, 14, 2, 1441);בחלמות;2;(29, 7, 14, 8, 5507);וחתתני בחלמות ומחזינות תבעתני
(6696, -10, 4);[8, 10, 300, 40];משיח;1764;(29, 9, 13, 6, 1764);שחחו;2;(29, 9, 13, 19, 6696);אלוה לא ישיב אפו תחתו שחחו עזרי רהב
(28415, -10, 4);[8, 10, 300, 40];משיח;7463;(29, 38, 37, 4, 7463);בחכמה;2;(29, 38, 37, 13, 28415);מי יספר שחקים בחכמה ונבלי שמים מי ישכיב
(12328, -8, 4);[8, 10, 300, 40];משיח;3239;(29, 16, 22, 5, 3239);וארח;4;(29, 16, 22, 19, 12328);כי שנות מספר יאתיו וארח לא אשוב אהלך
(4825, -3, 4);[8, 10, 300, 40];משיח;1256;(29, 6, 20, 3, 1256);בטח;3;(29, 6, 20, 8, 4825);בשו כי בטח באו עדיה ויחפרו
