(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(24817, -100, 4);[40, 300, 10, 8];משיח;6322;(6, 15, 55, 1, 6322);מעון;1;(6, 15, 55, 1, 24817);מעון כרמל וזיף ויוטה
(35842, -100, 4);[40, 300, 10, 8];משיח;9067;(6, 22, 31, 1, 9067);ויאמר;4;(6, 22, 31, 4, 35842);ויאמר פינחס בן אלעזר הכהן אל בני ראובן ואל בני גד ואל בני מנשה היום ידענו כי בתוכנו יהוה אשר לא מעלתם ביהוה המעל הזה אז הצלתם את בני ישראל מיד יהוה
(92068, -100, 4);[40, 300, 10, 8];משיח;23319;(8, 10, 5, 7, 23319);שם;2;(8, 10, 5, 24, 92068);אחר כן תבוא גבעת האלהים אשר שם נצבי פלשתים ויהי כבאך שם העיר ופגעת חבל נבאים ירדים מהבמה ולפניהם נבל ותף וחליל וכנור והמה מתנבאים
(130004, -100, 4);[40, 300, 10, 8];משיח;33170;(8, 31, 13, 3, 33170);עצמתיהם;3;(8, 31, 13, 10, 130004);ויקחו את עצמתיהם ויקברו תחת האשל ביבשה ויצמו שבעת ימים
(222619, -100, 4);[40, 300, 10, 8];משיח;57294;(10, 22, 51, 6, 57294);עם;2;(10, 22, 51, 25, 222619);וישכב יהושפט עם אבתיו ויקבר עם אבתיו בעיר דוד אביו וימלך יהורם בנו תחתיו
(225728, -100, 4);[40, 300, 10, 8];משיח;58087;(11, 2, 22, 4, 58087);היום;4;(11, 2, 22, 15, 225728);וירפו המים עד היום הזה כדבר אלישע אשר דבר
(234847, -100, 4);[40, 300, 10, 8];משיח;60443;(11, 7, 9, 11, 60443);יום;3;(11, 7, 9, 38, 234847);ויאמרו איש אל רעהו לא כן אנחנו עשים היום הזה יום בשרה הוא ואנחנו מחשים וחכינו עד אור הבקר ומצאנו עוון ועתה לכו ונבאה ונגידה בית המלך
(276771, -100, 4);[40, 300, 10, 8];משיח;71127;(12, 6, 12, 4, 71127);האדם;4;(12, 6, 12, 14, 276771);ורחק יהוה את האדם ורבה העזובה בקרב הארץ
(332986, -100, 4);[40, 300, 10, 8];משיח;85402;(12, 62, 10, 12, 85402);הרימו;4;(12, 62, 10, 46, 332986);עברו עברו בשערים פנו דרך העם סלו סלו המסלה סקלו מאבן הרימו נס על העמים
(337398, -100, 4);[40, 300, 10, 8];משיח;86512;(12, 66, 22, 12, 86512);נאם;3;(12, 66, 22, 48, 337398);כי כאשר השמים החדשים והארץ החדשה אשר אני עשה עמדים לפני נאם יהוה כן יעמד זרעכם ושמכם
(497142, -100, 4);[40, 300, 10, 8];משיח;127162;(15, 1, 4, 1, 127162);ויאמר;4;(15, 1, 4, 4, 497142);ויאמר יהוה אליו קרא שמו יזרעאל כי עוד מעט ופקדתי את דמי יזרעאל על בית יהוא והשבתי ממלכות בית ישראל
(194420, -99, 4);[40, 300, 10, 8];משיח;49950;(10, 10, 2, 16, 49950);שלמה;3;(10, 10, 2, 62, 194420);ותבא ירושלמה בחיל כבד מאד גמלים נשאים בשמים וזהב רב מאד ואבן יקרה ותבא אל שלמה ותדבר אליו את כל אשר היה עם לבבה
(198153, -99, 4);[40, 300, 10, 8];משיח;50922;(10, 11, 34, 5, 50922);הממלכה;2;(10, 11, 34, 12, 198153);ולא אקח את כל הממלכה מידו כי נשיא אשתנו כל ימי חייו למען דוד עבדי אשר בחרתי אתו אשר שמר מצותי וחקתי
(224741, -99, 4);[40, 300, 10, 8];משיח;57837;(11, 2, 7, 6, 57837);ויעמדו;4;(11, 2, 7, 28, 224741);וחמשים איש מבני הנביאים הלכו ויעמדו מנגד מרחוק ושניהם עמדו על הירדן
