(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(12006, -100, 4);[40, 300, 10, 8];משיח;3092;(11, 7, 9, 11, 3092);יום;3;(11, 7, 9, 38, 12006);ויאמרו איש אל רעהו לא כן אנחנו עשים היום הזה יום בשרה הוא ואנחנו מחשים וחכינו עד אור הבקר ומצאנו עוון ועתה לכו ונבאה ונגידה בית המלך
(1898, -99, 4);[40, 300, 10, 8];משיח;487;(11, 2, 7, 6, 487);ויעמדו;4;(11, 2, 7, 28, 1898);וחמשים איש מבני הנביאים הלכו ויעמדו מנגד מרחוק ושניהם עמדו על הירדן
(1788, -98, 4);[40, 300, 10, 8];משיח;459;(11, 2, 5, 20, 459);גם;2;(11, 2, 5, 80, 1788);ויגשו בני הנביאים אשר ביריחו אל אלישע ויאמרו אליו הידעת כי היום יהוה לקח את אדניך מעל ראשך ויאמר גם אני ידעתי החשו
(14396, -98, 4);[40, 300, 10, 8];משיח;3720;(11, 8, 23, 9, 3720);כתובים;6;(11, 8, 23, 33, 14396);ויתר דברי יורם וכל אשר עשה הלוא הם כתובים על ספר דברי הימים למלכי יהודה
(25759, -98, 4);[40, 300, 10, 8];משיח;6622;(11, 14, 26, 8, 6622);מאד;1;(11, 14, 26, 23, 25759);כי ראה יהוה את עני ישראל מרה מאד ואפס עצור ואפס עזוב ואין עזר לישראל
(42100, -98, 4);[40, 300, 10, 8];משיח;10811;(11, 23, 5, 19, 10811);ולמזלות;3;(11, 23, 5, 86, 42100);והשבית את הכמרים אשר נתנו מלכי יהודה ויקטר בבמות בערי יהודה ומסבי ירושלם ואת המקטרים לבעל לשמש ולירח ולמזלות ולכל צבא השמים
(21246, -94, 4);[40, 300, 10, 8];משיח;5460;(11, 12, 4, 7, 5460);מזבחים;1;(11, 12, 4, 19, 21246);רק הבמות לא סרו עוד העם מזבחים ומקטרים בבמות
(2698, -88, 4);[40, 300, 10, 8];משיח;687;(11, 2, 19, 1, 687);ויאמרו;4;(11, 2, 19, 4, 2698);ויאמרו אנשי העיר אל אלישע הנה נא מושב העיר טוב כאשר אדני ראה והמים רעים והארץ משכלת
(27441, -88, 4);[40, 300, 10, 8];משיח;7059;(11, 15, 25, 19, 7059);מבני;1;(11, 15, 25, 75, 27441);ויקשר עליו פקח בן רמליהו שלישו ויכהו בשמרון בארמון בית מלך את ארגב ואת האריה ועמו חמשים איש מבני גלעדים וימיתהו וימלך תחתיו
(9578, -87, 4);[40, 300, 10, 8];משיח;2468;(11, 6, 8, 4, 2468);נלחם;4;(11, 6, 8, 14, 9578);ומלך ארם היה נלחם בישראל ויועץ אל עבדיו לאמר אל מקום פלני אלמני תחנתי
(4620, -86, 4);[40, 300, 10, 8];משיח;1183;(11, 3, 26, 2, 1183);מלך;1;(11, 3, 26, 5, 4620);וירא מלך מואב כי חזק ממנו המלחמה ויקח אותו שבע מאות איש שלף חרב להבקיע אל מלך אדום ולא יכלו
(39700, -86, 4);[40, 300, 10, 8];משיח;10201;(11, 21, 17, 11, 10201);הם;2;(11, 21, 17, 38, 39700);ויתר דברי מנשה וכל אשר עשה וחטאתו אשר חטא הלא הם כתובים על ספר דברי הימים למלכי יהודה
(16003, -84, 4);[40, 300, 10, 8];משיח;4129;(11, 9, 18, 10, 4129);ויאמר;4;(11, 9, 18, 40, 16003);וילך רכב הסוס לקראתו ויאמר כה אמר המלך השלום ויאמר יהוא מה לך ולשלום סב אל אחרי ויגד הצפה לאמר בא המלאך עד הם ולא שב
(10887, -83, 4);[40, 300, 10, 8];משיח;2803;(11, 6, 28, 19, 2803);מחר;1;(11, 6, 28, 65, 10887);ויאמר לה המלך מה לך ותאמר האשה הזאת אמרה אלי תני את בנך ונאכלנו היום ואת בני נאכל מחר
(24210, -83, 4);[40, 300, 10, 8];משיח;6225;(11, 14, 2, 11, 6225);בירושלם;7;(11, 14, 2, 45, 24210);בן עשרים וחמש שנה היה במלכו ועשרים ותשע שנה מלך בירושלם ושם אמו יהועדין מן ירושלם
(28051, -83, 4);[40, 300, 10, 8];משיח;7218;(11, 15, 35, 8, 7218);ומקטרים;2;(11, 15, 35, 26, 28051);רק הבמות לא סרו עוד העם מזבחים ומקטרים בבמות הוא בנה את שער בית יהוה העליון
(41084, -82, 4);[40, 300, 10, 8];משיח;10561;(11, 22, 14, 17, 10561);שמר;2;(11, 22, 14, 67, 41084);וילך חלקיהו הכהן ואחיקם ועכבור ושפן ועשיה אל חלדה הנביאה אשת שלם בן תקוה בן חרחס שמר הבגדים והיא ישבת בירושלם במשנה וידברו אליה
(26784, -81, 4);[40, 300, 10, 8];משיח;6882;(11, 15, 15, 3, 6882);שלום;4;(11, 15, 15, 12, 26784);ויתר דברי שלום וקשרו אשר קשר הנם כתבים על ספר דברי הימים למלכי ישראל
(13750, -80, 4);[40, 300, 10, 8];משיח;3551;(11, 8, 12, 18, 3551);ובחריהם;7;(11, 8, 12, 74, 13750);ויאמר חזאל מדוע אדני בכה ויאמר כי ידעתי את אשר תעשה לבני ישראל רעה מבצריהם תשלח באש ובחריהם בחרב תהרג ועלליהם תרטש והרתיהם תבקע
(38860, -76, 4);[40, 300, 10, 8];משיח;9983;(11, 21, 5, 2, 9983);מזבחות;1;(11, 21, 5, 5, 38860);ויבן מזבחות לכל צבא השמים בשתי חצרות בית יהוה
(23917, -74, 4);[40, 300, 10, 8];משיח;6149;(11, 13, 23, 4, 6149);וירחמם;5;(11, 13, 23, 16, 23917);ויחן יהוה אתם וירחמם ויפן אליהם למען בריתו את אברהם יצחק ויעקב ולא אבה השחיתם ולא השליכם מעל פניו עד עתה
(22855, -73, 4);[40, 300, 10, 8];משיח;5875;(11, 13, 6, 6, 5875);ירבעם;5;(11, 13, 6, 21, 22855);אך לא סרו מחטאות בית ירבעם אשר החטי את ישראל בה הלך וגם האשרה עמדה בשמרון
(29550, -73, 4);[40, 300, 10, 8];משיח;7610;(11, 16, 19, 7, 7610);הם;2;(11, 16, 19, 22, 29550);ויתר דברי אחז אשר עשה הלא הם כתובים על ספר דברי הימים למלכי יהודה
(27512, -72, 4);[40, 300, 10, 8];משיח;7075;(11, 15, 26, 12, 7075);הימים;5;(11, 15, 26, 45, 27512);ויתר דברי פקחיה וכל אשר עשה הנם כתובים על ספר דברי הימים למלכי ישראל
(8438, -71, 4);[40, 300, 10, 8];משיח;2179;(11, 5, 17, 1, 2179);ויאמר;4;(11, 5, 17, 4, 8438);ויאמר נעמן ולא יתן נא לעבדך משא צמד פרדים אדמה כי לוא יעשה עוד עבדך עלה וזבח לאלהים אחרים כי אם ליהוה
(23659, -71, 4);[40, 300, 10, 8];משיח;6082;(11, 13, 18, 12, 6082);פעמים;3;(11, 13, 18, 45, 23659);ויאמר קח החצים ויקח ויאמר למלך ישראל הך ארצה ויך שלש פעמים ויעמד
(22179, -68, 4);[40, 300, 10, 8];משיח;5702;(11, 12, 18, 10, 5702);וישם;4;(11, 12, 18, 35, 22179);אז יעלה חזאל מלך ארם וילחם על גת וילכדה וישם חזאל פניו לעלות על ירושלם
(34843, -68, 4);[40, 300, 10, 8];משיח;8961;(11, 18, 36, 9, 8961);המלך;2;(11, 18, 36, 30, 34843);והחרישו העם ולא ענו אתו דבר כי מצות המלך היא לאמר לא תענהו
(312, -66, 4);[40, 300, 10, 8];משיח;78;(11, 1, 6, 1, 78);ויאמרו;4;(11, 1, 6, 4, 312);ויאמרו אליו איש עלה לקראתנו ויאמר אלינו לכו שובו אל המלך אשר שלח אתכם ודברתם אליו כה אמר יהוה המבלי אין אלהים בישראל אתה שלח לדרש בבעל זבוב אלהי עקרון לכן המטה אשר עלית שם לא תרד ממנה כי מות תמות
(26071, -64, 4);[40, 300, 10, 8];משיח;6700;(11, 15, 2, 7, 6700);וחמשים;6;(11, 15, 2, 25, 26071);בן שש עשרה שנה היה במלכו וחמשים ושתים שנה מלך בירושלם ושם אמו יכליהו מירושלם
(34347, -63, 4);[40, 300, 10, 8];משיח;8826;(11, 18, 28, 12, 8826);המלך;2;(11, 18, 28, 48, 34347);ויעמד רב שקה ויקרא בקול גדול יהודית וידבר ויאמר שמעו דבר המלך הגדול מלך אשור
(38846, -62, 4);[40, 300, 10, 8];משיח;9978;(11, 21, 4, 8, 9978);בירושלם;7;(11, 21, 4, 34, 38846);ובנה מזבחת בבית יהוה אשר אמר יהוה בירושלם אשים את שמי
(27284, -58, 4);[40, 300, 10, 8];משיח;7019;(11, 15, 23, 7, 7019);מלך;1;(11, 15, 23, 27, 27284);בשנת חמשים שנה לעזריה מלך יהודה מלך פקחיה בן מנחם על ישראל בשמרון שנתים
(11108, -56, 4);[40, 300, 10, 8];משיח;2862;(11, 6, 32, 9, 2862);מלפניו;1;(11, 6, 32, 38, 11108);ואלישע ישב בביתו והזקנים ישבים אתו וישלח איש מלפניו בטרם יבא המלאך אליו והוא אמר אל הזקנים הראיתם כי שלח בן המרצח הזה להסיר את ראשי ראו כבא המלאך סגרו הדלת ולחצתם אתו בדלת הלוא קול רגלי אדניו אחריו
(26658, -56, 4);[40, 300, 10, 8];משיח;6852;(11, 15, 13, 4, 6852);מלך;1;(11, 15, 13, 11, 26658);שלום בן יביש מלך בשנת שלשים ותשע שנה לעזיה מלך יהודה וימלך ירח ימים בשמרון
(898, -54, 4);[40, 300, 10, 8];משיח;231;(11, 1, 12, 25, 231);חמשיו;2;(11, 1, 12, 91, 898);ויען אליה וידבר אליהם אם איש האלהים אני תרד אש מן השמים ותאכל אתך ואת חמשיך ותרד אש אלהים מן השמים ותאכל אתו ואת חמשיו
(27406, -53, 4);[40, 300, 10, 8];משיח;7049;(11, 15, 25, 9, 7049);בארמון;4;(11, 15, 25, 40, 27406);ויקשר עליו פקח בן רמליהו שלישו ויכהו בשמרון בארמון בית מלך את ארגב ואת האריה ועמו חמשים איש מבני גלעדים וימיתהו וימלך תחתיו
(2765, -51, 4);[40, 300, 10, 8];משיח;704;(11, 2, 20, 1, 704);ויאמר;4;(11, 2, 20, 4, 2765);ויאמר קחו לי צלחית חדשה ושימו שם מלח ויקחו אליו
(8638, -48, 4);[40, 300, 10, 8];משיח;2231;(11, 5, 19, 4, 2231);לשלום;5;(11, 5, 19, 14, 8638);ויאמר לו לך לשלום וילך מאתו כברת ארץ
(10529, -48, 4);[40, 300, 10, 8];משיח;2709;(11, 6, 22, 18, 2709);אדניהם;6;(11, 6, 22, 75, 10529);ויאמר לא תכה האשר שבית בחרבך ובקשתך אתה מכה שים לחם ומים לפניהם ויאכלו וישתו וילכו אל אדניהם
(32350, -45, 4);[40, 300, 10, 8];משיח;8307;(11, 17, 41, 10, 8307);עבדים;5;(11, 17, 41, 43, 32350);ויהיו הגוים האלה יראים את יהוה ואת פסיליהם היו עבדים גם בניהם ובני בניהם כאשר עשו אבתם הם עשים עד היום הזה
