(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(3162, -99, 4);[40, 300, 10, 8];משיח;815;(13, 3, 2, 10, 815);דרכים;5;(13, 3, 2, 35, 3162);שאי עיניך על שפים וראי איפה לא שגלת על דרכים ישבת להם כערבי במדבר ותחניפי ארץ בזנותיך וברעתך
(43011, -99, 4);[40, 300, 10, 8];משיח;11079;(13, 29, 25, 12, 11079);בשמכה;3;(13, 29, 25, 43, 43011);כה אמר יהוה צבאות אלהי ישראל לאמר יען אשר אתה שלחת בשמכה ספרים אל כל העם אשר בירושלם ואל צפניה בן מעשיה הכהן ואל כל הכהנים לאמר
(14078, -98, 4);[40, 300, 10, 8];משיח;3627;(13, 9, 20, 9, 3627);מחוץ;1;(13, 9, 20, 39, 14078);כי עלה מות בחלונינו בא בארמנותינו להכרית עולל מחוץ בחורים מרחבות
(28953, -97, 4);[40, 300, 10, 8];משיח;7450;(13, 21, 4, 10, 7450);המלחמה;5;(13, 21, 4, 35, 28953);כה אמר יהוה אלהי ישראל הנני מסב את כלי המלחמה אשר בידכם אשר אתם נלחמים בם את מלך בבל ואת הכשדים הצרים עליכם מחוץ לחומה ואספתי אותם אל תוך העיר הזאת
(2220, -96, 4);[40, 300, 10, 8];משיח;573;(13, 2, 23, 4, 573);נטמאתי;3;(13, 2, 23, 13, 2220);איך תאמרי לא נטמאתי אחרי הבעלים לא הלכתי ראי דרכך בגיא דעי מה עשית בכרה קלה משרכת דרכיה
(64997, -95, 4);[40, 300, 10, 8];משיח;16728;(13, 42, 4, 22, 16728);אמנע;2;(13, 42, 4, 90, 64997);ויאמר אליהם ירמיהו הנביא שמעתי הנני מתפלל אל יהוה אלהיכם כדבריכם והיה כל הדבר אשר יענה יהוה אתכם אגיד לכם לא אמנע מכם דבר
(63903, -91, 4);[40, 300, 10, 8];משיח;16445;(13, 41, 8, 21, 16445);המיתם;2;(13, 41, 8, 83, 63903);ועשרה אנשים נמצאו בם ויאמרו אל ישמעאל אל תמתנו כי יש לנו מטמנים בשדה חטים ושערים ושמן ודבש ויחדל ולא המיתם בתוך אחיהם
(8757, -89, 4);[40, 300, 10, 8];משיח;2259;(13, 6, 16, 2, 2259);אמר;2;(13, 6, 16, 4, 8757);כה אמר יהוה עמדו על דרכים וראו ושאלו לנתבות עולם אי זה דרך הטוב ולכו בה ומצאו מרגוע לנפשכם ויאמרו לא נלך
(67149, -87, 4);[40, 300, 10, 8];משיח;17284;(13, 43, 12, 19, 17284);בשלום;5;(13, 43, 12, 73, 67149);והצתי אש בבתי אלהי מצרים ושרפם ושבם ועטה את ארץ מצרים כאשר יעטה הרעה את בגדו ויצא משם בשלום
(59268, -85, 4);[40, 300, 10, 8];משיח;15266;(13, 38, 10, 2, 15266);המלך;2;(13, 38, 10, 7, 59268);ויצוה המלך את עבד מלך הכושי לאמר קח בידך מזה שלשים אנשים והעלית את ירמיהו הנביא מן הבור בטרם ימות
(54115, -84, 4);[40, 300, 10, 8];משיח;13944;(13, 35, 11, 15, 13944);ומפני;2;(13, 35, 11, 64, 54115);ויהי בעלות נבוכדראצר מלך בבל אל הארץ ונאמר באו ונבוא ירושלם מפני חיל הכשדים ומפני חיל ארם ונשב בירושלם
(65964, -84, 4);[40, 300, 10, 8];משיח;16984;(13, 42, 18, 19, 16984);בבאכם;5;(13, 42, 18, 71, 65964);כי כה אמר יהוה צבאות אלהי ישראל כאשר נתך אפי וחמתי על ישבי ירושלם כן תתך חמתי עליכם בבאכם מצרים והייתם לאלה ולשמה ולקללה ולחרפה ולא תראו עוד את המקום הזה
(20510, -82, 4);[40, 300, 10, 8];משיח;5289;(13, 14, 16, 4, 5289);נבאים;5;(13, 14, 16, 15, 20510);והעם אשר המה נבאים להם יהיו משלכים בחצות ירושלם מפני הרעב והחרב ואין מקבר להמה המה נשיהם ובניהם ובנתיהם ושפכתי עליהם את רעתם
(20597, -78, 4);[40, 300, 10, 8];משיח;5308;(13, 14, 16, 23, 5308);רעתם;4;(13, 14, 16, 102, 20597);והעם אשר המה נבאים להם יהיו משלכים בחצות ירושלם מפני הרעב והחרב ואין מקבר להמה המה נשיהם ובניהם ובנתיהם ושפכתי עליהם את רעתם
(76891, -77, 4);[40, 300, 10, 8];משיח;19777;(13, 50, 6, 7, 19777);הרים;4;(13, 50, 6, 28, 76891);צאן אבדות היה עמי רעיהם התעום הרים שובבים מהר אל גבעה הלכו שכחו רבצם
(75268, -75, 4);[40, 300, 10, 8];משיח;19359;(13, 49, 18, 5, 19359);אמר;2;(13, 49, 18, 22, 75268);כמהפכת סדם ועמרה ושכניה אמר יהוה לא ישב שם איש ולא יגור בה בן אדם
