(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(2778, 1, 4);[40, 300, 10, 8];משיח;727;(3, 4, 3, 3, 727);המשיח;2;(3, 4, 3, 8, 2778);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(2907, 1, 4);[40, 300, 10, 8];משיח;764;(3, 4, 5, 3, 764);המשיח;2;(3, 4, 5, 10, 2907);ולקח הכהן המשיח מדם הפר והביא אתו אל אהל מועד
(3558, 1, 4);[40, 300, 10, 8];משיח;945;(3, 4, 16, 3, 945);המשיח;2;(3, 4, 16, 11, 3558);והביא הכהן המשיח מדם הפר אל אהל מועד
(6997, 1, 4);[40, 300, 10, 8];משיח;1874;(3, 6, 15, 2, 1874);המשיח;2;(3, 6, 15, 7, 6997);והכהן המשיח תחתיו מבניו יעשה אתה חק עולם ליהוה כליל תקטר
(3975, 2, 4);[40, 300, 10, 8];משיח;1060;(3, 4, 24, 8, 1060);במקום;5;(3, 4, 24, 29, 3975);וסמך ידו על ראש השעיר ושחט אתו במקום אשר ישחט את העלה לפני יהוה חטאת הוא
(4497, 2, 4);[40, 300, 10, 8];משיח;1196;(3, 4, 33, 10, 1196);במקום;5;(3, 4, 33, 36, 4497);וסמך את ידו על ראש החטאת ושחט אתה לחטאת במקום אשר ישחט את העלה
(7403, 2, 4);[40, 300, 10, 8];משיח;1983;(3, 7, 2, 1, 1983);במקום;5;(3, 7, 2, 5, 7403);במקום אשר ישחטו את העלה ישחטו את האשם ואת דמו יזרק על המזבח סביב
(20366, 2, 4);[40, 300, 10, 8];משיח;5463;(3, 14, 13, 4, 5463);במקום;5;(3, 14, 13, 15, 20366);ושחט את הכבש במקום אשר ישחט את החטאת ואת העלה במקום הקדש כי כחטאת האשם הוא לכהן קדש קדשים הוא
(36798, 4, 4);[40, 300, 10, 8];משיח;9886;(3, 23, 41, 10, 9886);לדרתיכם;7;(3, 23, 41, 41, 36798);וחגתם אתו חג ליהוה שבעת ימים בשנה חקת עולם לדרתיכם בחדש השביעי תחגו אתו
(26236, 8, 4);[40, 300, 10, 8];משיח;7050;(3, 16, 32, 4, 7050);ימשח;2;(3, 16, 32, 13, 26236);וכפר הכהן אשר ימשח אתו ואשר ימלא את ידו לכהן תחת אביו ולבש את בגדי הבד בגדי הקדש
(42206, 9, 4);[40, 300, 10, 8];משיח;11272;(3, 26, 31, 5, 11272);והשמותי;4;(3, 26, 31, 20, 42206);ונתתי את עריכם חרבה והשמותי את מקדשיכם ולא אריח בריח ניחחכם
(20164, 10, 4);[40, 300, 10, 8];משיח;5412;(3, 14, 10, 1, 5412);וביום;5;(3, 14, 10, 5, 20164);וביום השמיני יקח שני כבשים תמימים וכבשה אחת בת שנתה תמימה ושלשה עשרנים סלת מנחה בלולה בשמן ולג אחד שמן
(7915, 14, 4);[40, 300, 10, 8];משיח;2117;(3, 7, 12, 18, 2117);מרבכת;1;(3, 7, 12, 72, 7915);אם על תודה יקריבנו והקריב על זבח התודה חלות מצות בלולת בשמן ורקיקי מצות משחים בשמן וסלת מרבכת חלת בלולת בשמן
(22473, 16, 4);[40, 300, 10, 8];משיח;6038;(3, 14, 51, 18, 6038);ובמים;5;(3, 14, 51, 67, 22473);ולקח את עץ הארז ואת האזב ואת שני התולעת ואת הצפר החיה וטבל אתם בדם הצפר השחוטה ובמים החיים והזה אל הבית שבע פעמים
(22903, 16, 4);[40, 300, 10, 8];משיח;6149;(3, 15, 5, 8, 6149);במים;2;(3, 15, 5, 31, 22903);ואיש אשר יגע במשכבו יכבס בגדיו ורחץ במים וטמא עד הערב
(36262, 16, 4);[40, 300, 10, 8];משיח;9755;(3, 23, 33, 4, 9755);משה;1;(3, 23, 33, 12, 36262);וידבר יהוה אל משה לאמר
(8117, 30, 4);[40, 300, 10, 8];משיח;2170;(3, 7, 16, 14, 2170);ממנו;1;(3, 7, 16, 53, 8117);ואם נדר או נדבה זבח קרבנו ביום הקריבו את זבחו יאכל וממחרת והנותר ממנו יאכל
(20903, 31, 4);[40, 300, 10, 8];משיח;5606;(3, 14, 21, 19, 5606);למנחה;2;(3, 14, 21, 68, 20903);ואם דל הוא ואין ידו משגת ולקח כבש אחד אשם לתנופה לכפר עליו ועשרון סלת אחד בלול בשמן למנחה ולג שמן
(21916, 33, 4);[40, 300, 10, 8];משיח;5883;(3, 14, 40, 16, 5883);טמא;2;(3, 14, 40, 60, 21916);וצוה הכהן וחלצו את האבנים אשר בהן הנגע והשליכו אתהן אל מחוץ לעיר אל מקום טמא
(39889, 33, 4);[40, 300, 10, 8];משיח;10700;(3, 25, 39, 2, 10700);ימוך;2;(3, 25, 39, 5, 39889);וכי ימוך אחיך עמך ונמכר לך לא תעבד בו עבדת עבד
(1440, 34, 4);[40, 300, 10, 8];משיח;371;(3, 2, 10, 7, 371);קדשים;5;(3, 2, 10, 33, 1440);והנותרת מן המנחה לאהרן ולבניו קדש קדשים מאשי יהוה
(2951, 38, 4);[40, 300, 10, 8];משיח;776;(3, 4, 6, 5, 776);בדם;3;(3, 4, 6, 18, 2951);וטבל הכהן את אצבעו בדם והזה מן הדם שבע פעמים לפני יהוה את פני פרכת הקדש
(25859, 40, 4);[40, 300, 10, 8];משיח;6954;(3, 16, 25, 5, 6954);המזבחה;2;(3, 16, 25, 18, 25859);ואת חלב החטאת יקטיר המזבחה
(36172, 42, 4);[40, 300, 10, 8];משיח;9733;(3, 23, 31, 6, 9733);עולם;4;(3, 23, 31, 20, 36172);כל מלאכה לא תעשו חקת עולם לדרתיכם בכל משבתיכם
(38278, 45, 4);[40, 300, 10, 8];משיח;10276;(3, 25, 6, 12, 10276);עמך;2;(3, 25, 6, 55, 38278);והיתה שבת הארץ לכם לאכלה לך ולעבדך ולאמתך ולשכירך ולתושבך הגרים עמך
(34236, 46, 4);[40, 300, 10, 8];משיח;9246;(3, 22, 25, 12, 9246);משחתם;1;(3, 22, 25, 37, 34236);ומיד בן נכר לא תקריבו את לחם אלהיכם מכל אלה כי משחתם בהם מום בם לא ירצו לכם
(41753, 47, 4);[40, 300, 10, 8];משיח;11164;(3, 26, 22, 2, 11164);בכם;3;(3, 26, 22, 10, 41753);והשלחתי בכם את חית השדה ושכלה אתכם והכריתה את בהמתכם והמעיטה אתכם ונשמו דרכיכם
(32389, 48, 4);[40, 300, 10, 8];משיח;8722;(3, 21, 11, 4, 8722);מת;1;(3, 21, 11, 10, 32389);ועל כל נפשת מת לא יבא לאביו ולאמו לא יטמא
(32258, 57, 4);[40, 300, 10, 8];משיח;8684;(3, 21, 8, 15, 8684);מקדשכם;6;(3, 21, 8, 54, 32258);וקדשתו כי את לחם אלהיך הוא מקריב קדש יהיה לך כי קדוש אני יהוה מקדשכם
(11190, 65, 4);[40, 300, 10, 8];משיח;2992;(3, 8, 34, 3, 2992);ביום;4;(3, 8, 34, 11, 11190);כאשר עשה ביום הזה צוה יהוה לעשת לכפר עליכם
(7716, 68, 4);[40, 300, 10, 8];משיח;2068;(3, 7, 9, 2, 2068);מנחה;1;(3, 7, 9, 4, 7716);וכל מנחה אשר תאפה בתנור וכל נעשה במרחשת ועל מחבת לכהן המקריב אתה לו תהיה
(1441, 77, 4);[40, 300, 10, 8];משיח;372;(3, 2, 10, 8, 372);מאשי;1;(3, 2, 10, 34, 1441);והנותרת מן המנחה לאהרן ולבניו קדש קדשים מאשי יהוה
(26315, 77, 4);[40, 300, 10, 8];משיח;7073;(3, 16, 33, 9, 7073);המזבח;2;(3, 16, 33, 29, 26315);וכפר את מקדש הקדש ואת אהל מועד ואת המזבח יכפר ועל הכהנים ועל כל עם הקהל יכפר
