(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(19552, 4, 4);[8, 10, 300, 40];משיח;5100;(9, 13, 22, 20, 5100);אחתו;2;(9, 13, 22, 65, 19552);ולא דבר אבשלום עם אמנון למרע ועד טוב כי שנא אבשלום את אמנון על דבר אשר ענה את תמר אחתו
(37633, 5, 4);[8, 10, 300, 40];משיח;9859;(9, 22, 12, 5, 9859);חשרת;1;(9, 22, 12, 19, 37633);וישת חשך סביבתיו סכות חשרת מים עבי שחקים
(23559, 8, 4);[8, 10, 300, 40];משיח;6156;(9, 15, 12, 10, 6156);בזבחו;4;(9, 15, 12, 45, 23559);וישלח אבשלום את אחיתפל הגילני יועץ דוד מעירו מגלה בזבחו את הזבחים ויהי הקשר אמץ והעם הולך ורב את אבשלום
(26568, 12, 4);[8, 10, 300, 40];משיח;6952;(9, 16, 23, 2, 6952);אחיתפל;2;(9, 16, 23, 6, 26568);ועצת אחיתפל אשר יעץ בימים ההם כאשר ישאל בדבר האלהים כן כל עצת אחיתפל גם לדוד גם לאבשלם
(26217, 14, 4);[8, 10, 300, 40];משיח;6856;(9, 16, 16, 14, 6856);יחי;2;(9, 16, 16, 51, 26217);ויהי כאשר בא חושי הארכי רעה דוד אל אבשלום ויאמר חושי אל אבשלם יחי המלך יחי המלך
(33020, 14, 4);[8, 10, 300, 40];משיח;8655;(9, 19, 32, 9, 8655);לשלחו;4;(9, 19, 32, 41, 33020);וברזלי הגלעדי ירד מרגלים ויעבר את המלך הירדן לשלחו את בירדן
(38782, 15, 4);[8, 10, 300, 40];משיח;10143;(9, 23, 1, 4, 10143);האחרנים;3;(9, 23, 1, 14, 38782);ואלה דברי דוד האחרנים נאם דוד בן ישי ונאם הגבר הקם על משיח אלהי יעקב ונעים זמרות ישראל
(40263, 19, 4);[8, 10, 300, 40];משיח;10529;(9, 23, 30, 4, 10529);מנחלי;3;(9, 23, 30, 17, 40263);בניהו פרעתני הדי מנחלי געש
(32307, 28, 4);[8, 10, 300, 40];משיח;8461;(9, 19, 21, 6, 8461);חטאתי;1;(9, 19, 21, 15, 32307);כי ידע עבדך כי אני חטאתי והנה באתי היום ראשון לכל בית יוסף לרדת לקראת אדני המלך
(41238, 30, 4);[8, 10, 300, 40];משיח;10789;(9, 24, 12, 14, 10789);אחת;2;(9, 24, 12, 45, 41238);הלוך ודברת אל דוד כה אמר יהוה שלש אנכי נוטל עליך בחר לך אחת מהם ואעשה לך
(16192, 32, 4);[8, 10, 300, 40];משיח;4205;(9, 12, 1, 1, 4205);וישלח;5;(9, 12, 1, 5, 16192);וישלח יהוה את נתן אל דוד ויבא אליו ויאמר לו שני אנשים היו בעיר אחת אחד עשיר ואחד ראש
(13051, 37, 4);[8, 10, 300, 40];משיח;3396;(9, 9, 10, 21, 3396);שלחני;3;(9, 9, 10, 83, 13051);ועבדת לו את האדמה אתה ובניך ועבדיך והבאת והיה לבן אדניך לחם ואכלו ומפיבשת בן אדניך יאכל תמיד לחם על שלחני ולציבא חמשה עשר בנים ועשרים עבדים
(39969, 37, 4);[8, 10, 300, 40];משיח;10457;(9, 23, 21, 10, 10457);חנית;1;(9, 23, 21, 33, 39969);והוא הכה את איש מצרי אשר מראה וביד המצרי חנית וירד אליו בשבט ויגזל את החנית מיד המצרי ויהרגהו בחניתו
(40013, 38, 4);[8, 10, 300, 40];משיח;10467;(9, 23, 21, 20, 10467);בחניתו;2;(9, 23, 21, 77, 40013);והוא הכה את איש מצרי אשר מראה וביד המצרי חנית וירד אליו בשבט ויגזל את החנית מיד המצרי ויהרגהו בחניתו
(20494, 39, 4);[8, 10, 300, 40];משיח;5352;(9, 13, 37, 7, 5352);עמיחור;4;(9, 13, 37, 26, 20494);ואבשלום ברח וילך אל תלמי בן עמיחור מלך גשור ויתאבל על בנו כל הימים
(39196, 43, 4);[8, 10, 300, 40];משיח;10259;(9, 23, 9, 11, 10259);בחרפם;2;(9, 23, 9, 38, 39196);ואחרו אלעזר בן דדי בן אחחי בשלשה גברים עם דוד בחרפם בפלשתים נאספו שם למלחמה ויעלו איש ישראל
(2770, 44, 4);[8, 10, 300, 40];משיח;714;(9, 2, 22, 18, 714);אחיך;2;(9, 2, 22, 61, 2770);ויסף עוד אבנר לאמר אל עשהאל סור לך מאחרי למה אככה ארצה ואיך אשא פני אל יואב אחיך
(13507, 44, 4);[8, 10, 300, 40];משיח;3514;(9, 10, 4, 1, 3514);ויקח;4;(9, 10, 4, 4, 13507);ויקח חנון את עבדי דוד ויגלח את חצי זקנם ויכרת את מדויהם בחצי עד שתותיהם וישלחם
(26966, 50, 4);[8, 10, 300, 40];משיח;7055;(9, 17, 7, 2, 7055);חושי;1;(9, 17, 7, 6, 26966);ויאמר חושי אל אבשלום לא טובה העצה אשר יעץ אחיתפל בפעם הזאת
(16327, 53, 4);[8, 10, 300, 40];משיח;4245;(9, 12, 3, 16, 4245);יחדו;2;(9, 12, 3, 52, 16327);ולרש אין כל כי אם כבשה אחת קטנה אשר קנה ויחיה ותגדל עמו ועם בניו יחדו מפתו תאכל ומכסו תשתה ובחיקו תשכב ותהי לו כבת
(39320, 53, 4);[8, 10, 300, 40];משיח;10290;(9, 23, 11, 1, 10290);ואחריו;3;(9, 23, 11, 3, 39320);ואחריו שמא בן אגא הררי ויאספו פלשתים לחיה ותהי שם חלקת השדה מלאה עדשים והעם נס מפני פלשתים
(24123, 57, 4);[8, 10, 300, 40];משיח;6307;(9, 15, 21, 6, 6307);חי;1;(9, 15, 21, 19, 24123);ויען אתי את המלך ויאמר חי יהוה וחי אדני המלך כי אם במקום אשר יהיה שם אדני המלך אם למות אם לחיים כי שם יהיה עבדך
(14091, 59, 4);[8, 10, 300, 40];משיח;3661;(9, 10, 13, 6, 3661);למלחמה;4;(9, 10, 13, 22, 14091);ויגש יואב והעם אשר עמו למלחמה בארם וינסו מפניו
(38319, 60, 4);[8, 10, 300, 40];משיח;10034;(9, 22, 37, 3, 10034);תחתני;2;(9, 22, 37, 11, 38319);תרחיב צעדי תחתני ולא מעדו קרסלי
(27285, 63, 4);[8, 10, 300, 40];משיח;7144;(9, 17, 11, 12, 7144);כחול;2;(9, 17, 11, 40, 27285);כי יעצתי האסף יאסף עליך כל ישראל מדן ועד באר שבע כחול אשר על הים לרב ופניך הלכים בקרב
(1007, 66, 4);[8, 10, 300, 40];משיח;271;(9, 1, 20, 6, 271);בחוצת;2;(9, 1, 20, 19, 1007);אל תגידו בגת אל תבשרו בחוצת אשקלון פן תשמחנה בנות פלשתים פן תעלזנה בנות הערלים
(39598, 70, 4);[8, 10, 300, 40];משיח;10358;(9, 23, 16, 4, 10358);במחנה;3;(9, 23, 16, 19, 39598);ויבקעו שלשת הגברים במחנה פלשתים וישאבו מים מבאר בית לחם אשר בשער וישאו ויבאו אל דוד ולא אבה לשתותם ויסך אתם ליהוה
(22080, 71, 4);[8, 10, 300, 40];משיח;5776;(9, 14, 22, 17, 5776);חן;1;(9, 14, 22, 63, 22080);ויפל יואב אל פניו ארצה וישתחו ויברך את המלך ויאמר יואב היום ידע עבדך כי מצאתי חן בעיניך אדני המלך אשר עשה המלך את דבר עבדו
(38373, 74, 4);[8, 10, 300, 40];משיח;10046;(9, 22, 39, 2, 10046);ואמחצם;4;(9, 22, 39, 9, 38373);ואכלם ואמחצם ולא יקומון ויפלו תחת רגלי
(2382, 75, 4);[8, 10, 300, 40];משיח;615;(9, 2, 16, 9, 615);יחדו;2;(9, 2, 16, 36, 2382);ויחזקו איש בראש רעהו וחרבו בצד רעהו ויפלו יחדו ויקרא למקום ההוא חלקת הצרים אשר בגבעון
(38751, 75, 4);[8, 10, 300, 40];משיח;10135;(9, 22, 51, 6, 10135);למשיחו;5;(9, 22, 51, 27, 38751);מגדיל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם
(6615, 87, 4);[8, 10, 300, 40];משיח;1725;(9, 4, 10, 12, 1725);ואחזה;3;(9, 4, 10, 43, 6615);כי המגיד לי לאמר הנה מת שאול והוא היה כמבשר בעיניו ואחזה בו ואהרגהו בצקלג אשר לתתי לו בשרה
(31913, 89, 4);[8, 10, 300, 40];משיח;8358;(9, 19, 15, 8, 8358);אחד;2;(9, 19, 15, 24, 31913);ויט את לבב כל איש יהודה כאיש אחד וישלחו אל המלך שוב אתה וכל עבדיך
(27750, 91, 4);[8, 10, 300, 40];משיח;7264;(9, 17, 17, 2, 7264);ואחימעץ;3;(9, 17, 17, 10, 27750);ויהונתן ואחימעץ עמדים בעין רגל והלכה השפחה והגידה להם והם ילכו והגידו למלך דוד כי לא יוכלו להראות לבוא העירה
(37145, 93, 4);[8, 10, 300, 40];משיח;9738;(9, 21, 21, 1, 9738);ויחרף;3;(9, 21, 21, 3, 37145);ויחרף את ישראל ויכהו יהונתן בן שמעי אחי דוד
(1313, 98, 4);[8, 10, 300, 40];משיח;344;(9, 1, 25, 5, 344);המלחמה;4;(9, 1, 25, 20, 1313);איך נפלו גברים בתוך המלחמה יהונתן על במותיך חלל
(32307, 28, 5);[8, 10, 300, 40, 30];למשיח;8461;(9, 19, 21, 6, 8461);חטאתי;1;(9, 19, 21, 15, 32307);כי ידע עבדך כי אני חטאתי והנה באתי היום ראשון לכל בית יוסף לרדת לקראת אדני המלך
(16327, 53, 5);[8, 10, 300, 40, 30];למשיח;4245;(9, 12, 3, 16, 4245);יחדו;2;(9, 12, 3, 52, 16327);ולרש אין כל כי אם כבשה אחת קטנה אשר קנה ויחיה ותגדל עמו ועם בניו יחדו מפתו תאכל ומכסו תשתה ובחיקו תשכב ותהי לו כבת
(19552, 4, 5);[8, 10, 300, 40, 40];ממשיח;5100;(9, 13, 22, 20, 5100);אחתו;2;(9, 13, 22, 65, 19552);ולא דבר אבשלום עם אמנון למרע ועד טוב כי שנא אבשלום את אמנון על דבר אשר ענה את תמר אחתו
(33020, 14, 5);[8, 10, 300, 40, 40];ממשיח;8655;(9, 19, 32, 9, 8655);לשלחו;4;(9, 19, 32, 41, 33020);וברזלי הגלעדי ירד מרגלים ויעבר את המלך הירדן לשלחו את בירדן
(41238, 30, 5);[8, 10, 300, 40, 40];ממשיח;10789;(9, 24, 12, 14, 10789);אחת;2;(9, 24, 12, 45, 41238);הלוך ודברת אל דוד כה אמר יהוה שלש אנכי נוטל עליך בחר לך אחת מהם ואעשה לך
(13051, 37, 5);[8, 10, 300, 40, 40];ממשיח;3396;(9, 9, 10, 21, 3396);שלחני;3;(9, 9, 10, 83, 13051);ועבדת לו את האדמה אתה ובניך ועבדיך והבאת והיה לבן אדניך לחם ואכלו ומפיבשת בן אדניך יאכל תמיד לחם על שלחני ולציבא חמשה עשר בנים ועשרים עבדים
