(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(3811, -100, 4);[8, 10, 300, 40];משיח;948;(37, 3, 25, 14, 948);אחריו;2;(37, 3, 25, 58, 3811);פלל בן אוזי מנגד המקצוע והמגדל היוצא מבית המלך העליון אשר לחצר המטרה אחריו פדיה בן פרעש
(21074, -98, 4);[8, 10, 300, 40];משיח;4979;(37, 13, 10, 7, 4979);ויברחו;5;(37, 13, 10, 28, 21074);ואדעה כי מניות הלוים לא נתנה ויברחו איש לשדהו הלוים והמשררים עשי המלאכה
(15258, -89, 4);[8, 10, 300, 40];משיח;3674;(37, 10, 5, 1, 3674);חטוש;1;(37, 10, 5, 1, 15258);חטוש שבניה מלוך
(8358, -87, 4);[8, 10, 300, 40];משיח;2023;(37, 7, 2, 3, 2023);חנני;1;(37, 7, 2, 8, 8358);ואצוה את חנני אחי ואת חנניה שר הבירה על ירושלם כי הוא כאיש אמת וירא את האלהים מרבים
(9966, -86, 4);[8, 10, 300, 40];משיח;2419;(37, 7, 53, 4, 2419);חקופא;1;(37, 7, 53, 12, 9966);בני בקבוק בני חקופא בני חרחור
(1884, -85, 4);[8, 10, 300, 40];משיח;477;(37, 2, 16, 11, 477);ולחרים;3;(37, 2, 16, 48, 1884);והסגנים לא ידעו אנה הלכתי ומה אני עשה וליהודים ולכהנים ולחרים ולסגנים וליתר עשה המלאכה עד כן לא הגדתי
(9134, -77, 4);[8, 10, 300, 40];משיח;2211;(37, 7, 21, 3, 2211);לחזקיה;2;(37, 7, 21, 8, 9134);בני אטר לחזקיה תשעים ושמנה
(6771, -73, 4);[8, 10, 300, 40];משיח;1640;(37, 5, 16, 3, 1640);החומה;2;(37, 5, 16, 11, 6771);וגם במלאכת החומה הזאת החזקתי ושדה לא קנינו וכל נערי קבוצים שם על המלאכה
(777, -71, 4);[8, 10, 300, 40];משיח;190;(37, 1, 11, 17, 190);והצליחה;6;(37, 1, 11, 64, 777);אנא אדני תהי נא אזנך קשבת אל תפלת עבדך ואל תפלת עבדיך החפצים ליראה את שמך והצליחה נא לעבדך היום ותנהו לרחמים לפני האיש הזה ואני הייתי משקה למלך
(9152, -63, 4);[8, 10, 300, 40];משיח;2215;(37, 7, 22, 2, 2215);חשם;1;(37, 7, 22, 4, 9152);בני חשם שלש מאות עשרים ושמנה
