(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(13386, -100, 4);[40, 300, 10, 8];משיח;3403;(8, 10, 5, 7, 3403);שם;2;(8, 10, 5, 24, 13386);אחר כן תבוא גבעת האלהים אשר שם נצבי פלשתים ויהי כבאך שם העיר ופגעת חבל נבאים ירדים מהבמה ולפניהם נבל ותף וחליל וכנור והמה מתנבאים
(51322, -100, 4);[40, 300, 10, 8];משיח;13254;(8, 31, 13, 3, 13254);עצמתיהם;3;(8, 31, 13, 10, 51322);ויקחו את עצמתיהם ויקברו תחת האשל ביבשה ויצמו שבעת ימים
(52964, -98, 4);[40, 300, 10, 8];משיח;13676;(9, 2, 4, 5, 13676);שם;2;(9, 2, 4, 22, 52964);ויבאו אנשי יהודה וימשחו שם את דוד למלך על בית יהודה ויגדו לדוד לאמר אנשי יביש גלעד אשר קברו את שאול
(28801, -94, 4);[40, 300, 10, 8];משיח;7342;(8, 17, 51, 17, 7342);הפלשתים;7;(8, 17, 51, 73, 28801);וירץ דוד ויעמד אל הפלשתי ויקח את חרבו וישלפה מתערה וימתתהו ויכרת בה את ראשו ויראו הפלשתים כי מת גבורם וינסו
(30886, -94, 4);[40, 300, 10, 8];משיח;7870;(8, 18, 30, 3, 7870);פלשתים;6;(8, 18, 30, 14, 30886);ויצאו שרי פלשתים ויהי מדי צאתם שכל דוד מכל עבדי שאול וייקר שמו מאד
(48825, -94, 4);[40, 300, 10, 8];משיח;12616;(8, 30, 3, 10, 12616);ובניהם;6;(8, 30, 3, 43, 48825);ויבא דוד ואנשיו אל העיר והנה שרופה באש ונשיהם ובניהם ובנתיהם נשבו
(30693, -93, 4);[40, 300, 10, 8];משיח;7820;(8, 18, 27, 1, 7820);ויקם;4;(8, 18, 27, 4, 30693);ויקם דוד וילך הוא ואנשיו ויך בפלשתים מאתים איש ויבא דוד את ערלתיהם וימלאום למלך להתחתן במלך ויתן לו שאול את מיכל בתו לאשה
(88784, -93, 4);[40, 300, 10, 8];משיח;23063;(9, 22, 6, 4, 23063);קדמני;3;(9, 22, 6, 15, 88784);חבלי שאול סבני קדמני מקשי מות
(79384, -91, 4);[40, 300, 10, 8];משיח;20587;(9, 17, 20, 16, 20587);המים;2;(9, 17, 20, 70, 79384);ויבאו עבדי אבשלום אל האשה הביתה ויאמרו איה אחימעץ ויהונתן ותאמר להם האשה עברו מיכל המים ויבקשו ולא מצאו וישבו ירושלם
(83541, -89, 4);[40, 300, 10, 8];משיח;21681;(9, 19, 19, 10, 21681);ושמעי;3;(9, 19, 19, 42, 83541);ועברה העברה לעביר את בית המלך ולעשות הטוב בעינו ושמעי בן גרא נפל לפני המלך בעברו בירדן
(5772, -88, 4);[40, 300, 10, 8];משיח;1503;(8, 4, 14, 6, 1503);ויאמר;4;(8, 4, 14, 22, 5772);וישמע עלי את קול הצעקה ויאמר מה קול ההמון הזה והאיש מהר ויבא ויגד לעלי
(40904, -88, 4);[40, 300, 10, 8];משיח;10539;(8, 25, 3, 15, 10539);מעללים;1;(8, 25, 3, 53, 40904);ושם האיש נבל ושם אשתו אבגיל והאשה טובת שכל ויפת תאר והאיש קשה ורע מעללים והוא כלבו
(26438, -87, 4);[40, 300, 10, 8];משיח;6739;(8, 17, 15, 4, 6739);מעל;1;(8, 17, 15, 11, 26438);ודוד הלך ושב מעל שאול לרעות את צאן אביו בית לחם
(58233, -87, 4);[40, 300, 10, 8];משיח;15049;(9, 5, 2, 1, 15049);גם;2;(9, 5, 2, 2, 58233);גם אתמול גם שלשום בהיות שאול מלך עלינו אתה הייתה מוציא והמבי את ישראל ויאמר יהוה לך אתה תרעה את עמי את ישראל ואתה תהיה לנגיד על ישראל
(39620, -86, 4);[40, 300, 10, 8];משיח;10194;(8, 24, 5, 22, 10194);ויקם;4;(8, 24, 5, 83, 39620);ויאמרו אנשי דוד אליו הנה היום אשר אמר יהוה אליך הנה אנכי נתן את איביך בידך ועשית לו כאשר יטב בעיניך ויקם דוד ויכרת את כנף המעיל אשר לשאול בלט
(3469, -84, 4);[40, 300, 10, 8];משיח;916;(8, 2, 33, 14, 916);מרבית;1;(8, 2, 33, 49, 3469);ואיש לא אכרית לך מעם מזבחי לכלות את עיניך ולאדיב את נפשך וכל מרבית ביתך ימותו אנשים
(35310, -78, 4);[40, 300, 10, 8];משיח;9058;(8, 21, 5, 18, 9058);נשמרו;3;(8, 21, 5, 51, 35310);ויען הכהן את דוד ויאמר אין לחם חל אל תחת ידי כי אם לחם קדש יש אם נשמרו הנערים אך מאשה
(22827, -77, 4);[40, 300, 10, 8];משיח;5819;(8, 15, 12, 7, 5819);לשמואל;3;(8, 15, 12, 30, 22827);וישכם שמואל לקראת שאול בבקר ויגד לשמואל לאמר בא שאול הכרמלה והנה מציב לו יד ויסב ויעבר וירד הגלגל
(42396, -76, 4);[40, 300, 10, 8];משיח;10932;(8, 25, 26, 19, 10932);והמבקשים;3;(8, 25, 26, 71, 42396);ועתה אדני חי יהוה וחי נפשך אשר מנעך יהוה מבוא בדמים והושע ידך לך ועתה יהיו כנבל איביך והמבקשים אל אדני רעה
(51544, -76, 4);[40, 300, 10, 8];משיח;13309;(9, 1, 4, 1, 13309);ויאמר;4;(9, 1, 4, 4, 51544);ויאמר אליו דוד מה היה הדבר הגד נא לי ויאמר אשר נס העם מן המלחמה וגם הרבה נפל מן העם וימתו וגם שאול ויהונתן בנו מתו
(53964, -75, 4);[40, 300, 10, 8];משיח;13929;(9, 2, 20, 4, 13929);ויאמר;4;(9, 2, 20, 17, 53964);ויפן אבנר אחריו ויאמר האתה זה עשהאל ויאמר אנכי
(90334, -75, 4);[40, 300, 10, 8];משיח;23454;(9, 23, 5, 10, 23454);שם;2;(9, 23, 5, 26, 90334);כי לא כן ביתי עם אל כי ברית עולם שם לי ערוכה בכל ושמרה כי כל ישעי וכל חפץ כי לא יצמיח
(89954, -74, 4);[40, 300, 10, 8];משיח;23356;(9, 22, 46, 5, 23356);ממסגרותם;2;(9, 22, 46, 18, 89954);בני נכר יבלו ויחגרו ממסגרותם
(35914, -72, 4);[40, 300, 10, 8];משיח;9225;(8, 21, 14, 3, 9225);טעמו;3;(8, 21, 14, 10, 35914);וישנו את טעמו בעיניהם ויתהלל בידם ויתו על דלתות השער ויורד רירו אל זקנו
(14864, -71, 4);[40, 300, 10, 8];משיח;3776;(8, 11, 2, 7, 3776);לכם;3;(8, 11, 2, 30, 14864);ויאמר אליהם נחש העמוני בזאת אכרת לכם בנקור לכם כל עין ימין ושמתיה חרפה על כל ישראל
(73649, -71, 4);[40, 300, 10, 8];משיח;19092;(9, 14, 26, 7, 19092);לימים;5;(9, 14, 26, 28, 73649);ובגלחו את ראשו והיה מקץ ימים לימים אשר יגלח כי כבד עליו וגלחו ושקל את שער ראשו מאתים שקלים באבן המלך
(91166, -70, 4);[40, 300, 10, 8];משיח;23667;(9, 23, 18, 18, 23667);שם;2;(9, 23, 18, 63, 91166);ואבישי אחי יואב בן צרויה הוא ראש השלשי והוא עורר את חניתו על שלש מאות חלל ולו שם בשלשה
(39119, -69, 4);[40, 300, 10, 8];משיח;10065;(8, 23, 25, 18, 10065);מעון;1;(8, 23, 25, 74, 39119);וילך שאול ואנשיו לבקש ויגדו לדוד וירד הסלע וישב במדבר מעון וישמע שאול וירדף אחרי דוד מדבר מעון
(11097, -67, 4);[40, 300, 10, 8];משיח;2807;(8, 8, 22, 9, 2807);מלך;1;(8, 8, 22, 34, 11097);ויאמר יהוה אל שמואל שמע בקולם והמלכת להם מלך ויאמר שמואל אל אנשי ישראל לכו איש לעירו
(41529, -67, 4);[40, 300, 10, 8];משיח;10702;(8, 25, 13, 23, 10702);ומאתים;6;(8, 25, 13, 88, 41529);ויאמר דוד לאנשיו חגרו איש את חרבו ויחגרו איש את חרבו ויחגר גם דוד את חרבו ויעלו אחרי דוד כארבע מאות איש ומאתים ישבו על הכלים
(52562, -66, 4);[40, 300, 10, 8];משיח;13579;(9, 1, 23, 5, 13579);בחייהם;6;(9, 1, 23, 31, 52562);שאול ויהונתן הנאהבים והנעימם בחייהם ובמותם לא נפרדו מנשרים קלו מאריות גברו
