(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(57118, 2, 4);[8, 10, 300, 40];משיח;14395;(14, 39, 6, 1, 14395);ושלחתי;4;(14, 39, 6, 4, 57118);ושלחתי אש במגוג ובישבי האיים לבטח וידעו כי אני יהוה
(62225, 8, 4);[8, 10, 300, 40];משיח;15680;(14, 41, 12, 16, 15680);רחב;2;(14, 41, 12, 57, 62225);והבנין אשר אל פני הגזרה פאת דרך הים רחב שבעים אמה וקיר הבנין חמש אמות רחב סביב סביב וארכו תשעים אמה
(70061, 11, 4);[8, 10, 300, 40];משיח;17609;(14, 46, 11, 4, 17609);המנחה;4;(14, 46, 11, 22, 70061);ובחגים ובמועדים תהיה המנחה איפה לפר ואיפה לאיל ולכבשים מתת ידו ושמן הין לאיפה
(9855, 16, 4);[8, 10, 300, 40];משיח;2473;(14, 9, 6, 7, 2473);למשחית;4;(14, 9, 6, 30, 9855);זקן בחור ובתולה וטף ונשים תהרגו למשחית ועל כל איש אשר עליו התו אל תגשו וממקדשי תחלו ויחלו באנשים הזקנים אשר לפני הבית
(40784, 17, 4);[8, 10, 300, 40];משיח;10285;(14, 28, 26, 3, 10285);לבטח;4;(14, 28, 26, 13, 40784);וישבו עליה לבטח ובנו בתים ונטעו כרמים וישבו לבטח בעשותי שפטים בכל השאטים אתם מסביבותם וידעו כי אני יהוה אלהיהם
(32117, 20, 4);[8, 10, 300, 40];משיח;8137;(14, 23, 15, 1, 8137);חגורי;1;(14, 23, 15, 1, 32117);חגורי אזור במתניהם סרוחי טבולים בראשיהם מראה שלשים כלם דמות בני בבל כשדים ארץ מולדתם
(1313, 21, 4);[8, 10, 300, 40];משיח;308;(14, 1, 24, 14, 308);מחנה;2;(14, 1, 24, 52, 1313);ואשמע את קול כנפיהם כקול מים רבים כקול שדי בלכתם קול המלה כקול מחנה בעמדם תרפינה כנפיהן
(69279, 21, 4);[8, 10, 300, 40];משיח;17418;(14, 45, 23, 3, 17418);החג;2;(14, 45, 23, 10, 69279);ושבעת ימי החג יעשה עולה ליהוה שבעת פרים ושבעת אילים תמימם ליום שבעת הימים וחטאת שעיר עזים ליום
(6214, 22, 4);[8, 10, 300, 40];משיח;1566;(14, 6, 6, 10, 1566);מזבחותיכם;4;(14, 6, 6, 54, 6214);בכל מושבותיכם הערים תחרבנה והבמות תישמנה למען יחרבו ויאשמו מזבחותיכם ונשברו ונשבתו גלוליכם ונגדעו חמניכם ונמחו מעשיכם
(26810, 22, 4);[8, 10, 300, 40];משיח;6774;(14, 20, 28, 21, 6774);זבחיהם;3;(14, 20, 28, 70, 26810);ואביאם אל הארץ אשר נשאתי את ידי לתת אותה להם ויראו כל גבעה רמה וכל עץ עבת ויזבחו שם את זבחיהם ויתנו שם כעס קרבנם וישימו שם ריח ניחוחיהם ויסיכו שם את נסכיהם
(36313, 22, 4);[8, 10, 300, 40];משיח;9183;(14, 25, 14, 11, 9183);וכחמתי;3;(14, 25, 14, 44, 36313);ונתתי את נקמתי באדום ביד עמי ישראל ועשו באדום כאפי וכחמתי וידעו את נקמתי נאם אדני יהוה
(50698, 22, 4);[8, 10, 300, 40];משיח;12808;(14, 35, 5, 12, 12808);חרב;1;(14, 35, 5, 37, 50698);יען היות לך איבת עולם ותגר את בני ישראל על ידי חרב בעת אידם בעת עון קץ
(47291, 23, 4);[8, 10, 300, 40];משיח;11935;(14, 33, 10, 19, 11935);נחיה;2;(14, 33, 10, 73, 47291);ואתה בן אדם אמר אל בית ישראל כן אמרתם לאמר כי פשעינו וחטאתינו עלינו ובם אנחנו נמקים ואיך נחיה
(58677, 24, 4);[8, 10, 300, 40];משיח;14797;(14, 40, 2, 7, 14797);ויניחני;5;(14, 40, 2, 32, 58677);במראות אלהים הביאני אל ארץ ישראל ויניחני אל הר גבה מאד ועליו כמבנה עיר מנגב
(73436, 24, 4);[8, 10, 300, 40];משיח;18465;(14, 48, 17, 11, 18465);חמשים;1;(14, 48, 17, 51, 73436);והיה מגרש לעיר צפונה חמשים ומאתים ונגבה חמשים ומאתים וקדימה חמשים ומאתים וימה חמשים ומאתים
(36248, 26, 4);[8, 10, 300, 40];משיח;9168;(14, 25, 13, 15, 9168);חרבה;1;(14, 25, 13, 55, 36248);לכן כה אמר אדני יהוה ונטתי ידי על אדום והכרתי ממנה אדם ובהמה ונתתיה חרבה מתימן ודדנה בחרב יפלו
(74332, 26, 4);[8, 10, 300, 40];משיח;18686;(14, 48, 32, 18, 18686);אחד;2;(14, 48, 32, 68, 74332);ואל פאת קדימה חמש מאות וארבעת אלפים ושערים שלשה ושער יוסף אחד שער בנימן אחד שער דן אחד
(69211, 30, 4);[8, 10, 300, 40];משיח;17399;(14, 45, 21, 8, 17399);הפסח;4;(14, 45, 21, 33, 69211);בראשון בארבעה עשר יום לחדש יהיה לכם הפסח חג שבעות ימים מצות יאכל
(24656, 32, 4);[8, 10, 300, 40];משיח;6232;(14, 19, 7, 4, 6232);החריב;2;(14, 19, 7, 20, 24656);וידע אלמנותיו ועריהם החריב ותשם ארץ ומלאה מקול שאגתו
(35630, 32, 4);[8, 10, 300, 40];משיח;9009;(14, 25, 3, 18, 9009);נחל;2;(14, 25, 3, 62, 35630);ואמרת לבני עמון שמעו דבר אדני יהוה כה אמר אדני יהוה יען אמרך האח אל מקדשי כי נחל ואל אדמת ישראל כי נשמה ואל בית יהודה כי הלכו בגולה
(63125, 33, 4);[8, 10, 300, 40];משיח;15891;(14, 42, 3, 4, 15891);לחצר;2;(14, 42, 3, 14, 63125);נגד העשרים אשר לחצר הפנימי ונגד רצפה אשר לחצר החיצונה אתיק אל פני אתיק בשלשים
(62722, 34, 4);[8, 10, 300, 40];משיח;15797;(14, 41, 22, 1, 15797);המזבח;5;(14, 41, 22, 5, 62722);המזבח עץ שלוש אמות גבה וארכו שתים אמות ומקצעותיו לו וארכו וקירתיו עץ וידבר אלי זה השלחן אשר לפני יהוה
(70552, 34, 4);[8, 10, 300, 40];משיח;17734;(14, 46, 18, 9, 17734);ינחל;3;(14, 46, 18, 40, 70552);ולא יקח הנשיא מנחלת העם להונתם מאחזתם מאחזתו ינחל את בניו למען אשר לא יפצו עמי איש מאחזתו
(33562, 37, 4);[8, 10, 300, 40];משיח;8481;(14, 23, 40, 9, 8481);שלוח;4;(14, 23, 40, 37, 33562);ואף כי תשלחנה לאנשים באים ממרחק אשר מלאך שלוח אליהם והנה באו לאשר רחצת כחלת עיניך ועדית עדי
(34366, 38, 4);[8, 10, 300, 40];משיח;8685;(14, 24, 6, 11, 8685);חלאתה;1;(14, 24, 6, 34, 34366);לכן כה אמר אדני יהוה אוי עיר הדמים סיר אשר חלאתה בה וחלאתה לא יצאה ממנה לנתחיה לנתחיה הוציאה לא נפל עליה גורל
(71703, 38, 4);[8, 10, 300, 40];משיח;18027;(14, 47, 12, 17, 18027);לחדשיו;2;(14, 47, 12, 54, 71703);ועל הנחל יעלה על שפתו מזה ומזה כל עץ מאכל לא יבול עלהו ולא יתם פריו לחדשיו יבכר כי מימיו מן המקדש המה יוצאים והיו פריו למאכל ועלהו לתרופה
(33562, 39, 4);[8, 10, 300, 40];משיח;8481;(14, 23, 40, 9, 8481);שלוח;4;(14, 23, 40, 37, 33562);ואף כי תשלחנה לאנשים באים ממרחק אשר מלאך שלוח אליהם והנה באו לאשר רחצת כחלת עיניך ועדית עדי
(17403, 40, 4);[8, 10, 300, 40];משיח;4370;(14, 14, 23, 12, 4370);חנם;1;(14, 14, 23, 42, 17403);ונחמו אתכם כי תראו את דרכם ואת עלילותם וידעתם כי לא חנם עשיתי את כל אשר עשיתי בה נאם אדני יהוה
(63617, 43, 4);[8, 10, 300, 40];משיח;16002;(14, 42, 11, 14, 16002);וכפתחיהן;5;(14, 42, 11, 67, 63617);ודרך לפניהם כמראה הלשכות אשר דרך הצפון כארכן כן רחבן וכל מוצאיהן וכמשפטיהן וכפתחיהן
(65608, 43, 4);[8, 10, 300, 40];משיח;16496;(14, 43, 23, 2, 16496);מחטא;2;(14, 43, 23, 8, 65608);בכלותך מחטא תקריב פר בן בקר תמים ואיל מן הצאן תמים
(4211, 45, 4);[8, 10, 300, 40];משיח;1083;(14, 4, 9, 2, 1083);קח;2;(14, 4, 9, 6, 4211);ואתה קח לך חטין ושערים ופול ועדשים ודחן וכסמים ונתתה אותם בכלי אחד ועשית אותם לך ללחם מספר הימים אשר אתה שוכב על צדך שלש מאות ותשעים יום תאכלנו
(33550, 45, 4);[8, 10, 300, 40];משיח;8478;(14, 23, 40, 6, 8478);ממרחק;4;(14, 23, 40, 25, 33550);ואף כי תשלחנה לאנשים באים ממרחק אשר מלאך שלוח אליהם והנה באו לאשר רחצת כחלת עיניך ועדית עדי
(51171, 45, 4);[8, 10, 300, 40];משיח;12930;(14, 35, 15, 1, 12930);כשמחתך;4;(14, 35, 15, 4, 51171);כשמחתך לנחלת בית ישראל על אשר שממה כן אעשה לך שממה תהיה הר שעיר וכל אדום כלה וידעו כי אני יהוה
