(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(8868, -94, 4);[8, 10, 300, 40];משיח;2252;(15, 13, 15, 8, 2252);רוח;3;(15, 13, 15, 28, 8868);כי הוא בין אחים יפריא יבוא קדים רוח יהוה ממדבר עלה ויבוש מקורו ויחרב מעינו הוא ישסה אוצר כל כלי חמדה
(7475, -86, 4);[8, 10, 300, 40];משיח;1902;(15, 11, 8, 16, 1902);נחומי;2;(15, 11, 8, 65, 7475);איך אתנך אפרים אמגנך ישראל איך אתנך כאדמה אשימך כצבאים נהפך עלי לבי יחד נכמרו נחומי
(5898, -84, 4);[8, 10, 300, 40];משיח;1513;(15, 9, 9, 2, 1513);שחתו;2;(15, 9, 9, 8, 5898);העמיקו שחתו כימי הגבעה יזכור עונם יפקוד חטאותם
(6169, -80, 4);[8, 10, 300, 40];משיח;1576;(15, 9, 14, 8, 1576);רחם;2;(15, 9, 14, 21, 6169);תן להם יהוה מה תתן תן להם רחם משכיל ושדים צמקים
(5430, -68, 4);[8, 10, 300, 40];משיח;1391;(15, 8, 14, 1, 1391);וישכח;5;(15, 8, 14, 5, 5430);וישכח ישראל את עשהו ויבן היכלות ויהודה הרבה ערים בצרות ושלחתי אש בעריו ואכלה ארמנתיה
(8743, -66, 4);[8, 10, 300, 40];משיח;2217;(15, 13, 13, 1, 2217);חבלי;1;(15, 13, 13, 1, 8743);חבלי יולדה יבאו לו הוא בן לא חכם כי עת לא יעמד במשבר בנים
(2956, -42, 4);[8, 10, 300, 40];משיח;761;(15, 4, 17, 1, 761);חבור;1;(15, 4, 17, 1, 2956);חבור עצבים אפרים הנח לו
(2699, -5, 4);[8, 10, 300, 40];משיח;694;(15, 4, 13, 4, 694);יזבחו;4;(15, 4, 13, 15, 2699);על ראשי ההרים יזבחו ועל הגבעות יקטרו תחת אלון ולבנה ואלה כי טוב צלה על כן תזנינה בנותיכם וכלותיכם תנאפנה
(5430, -68, 5);[8, 10, 300, 40, 30];למשיח;1391;(15, 8, 14, 1, 1391);וישכח;5;(15, 8, 14, 5, 5430);וישכח ישראל את עשהו ויבן היכלות ויהודה הרבה ערים בצרות ושלחתי אש בעריו ואכלה ארמנתיה
(6249, -80, 5);[10, 8, 10, 300, 40];משיחי;1596;(15, 9, 15, 17, 1596);סררים;4;(15, 9, 15, 64, 6249);כל רעתם בגלגל כי שם שנאתים על רע מעלליהם מביתי אגרשם לא אוסף אהבתם כל שריהם סררים
(8809, -66, 5);[10, 8, 10, 300, 40];משיחי;2236;(15, 13, 14, 6, 2236);אהי;3;(15, 13, 14, 23, 8809);מיד שאול אפדם ממות אגאלם אהי דבריך מות אהי קטבך שאול נחם יסתר מעיני
(2998, -42, 5);[6, 8, 10, 300, 40];משיחו;772;(15, 4, 18, 7, 772);קלון;3;(15, 4, 18, 24, 2998);סר סבאם הזנה הזנו אהבו הבו קלון מגניה
(8962, -94, 5);[5, 8, 10, 300, 40];משיחה;2275;(15, 14, 1, 10, 2275);והריותיו;2;(15, 14, 1, 42, 8962);תאשם שמרון כי מרתה באלהיה בחרב יפלו עלליהם ירטשו והריותיו יבקעו
(2704, -5, 5);[5, 8, 10, 300, 40];משיחה;696;(15, 4, 13, 6, 696);הגבעות;1;(15, 4, 13, 20, 2704);על ראשי ההרים יזבחו ועל הגבעות יקטרו תחת אלון ולבנה ואלה כי טוב צלה על כן תזנינה בנותיכם וכלותיכם תנאפנה
