(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(24714, 2, 4);[40, 300, 10, 8];משיח;6495;(2, 16, 29, 12, 6495);ביום;4;(2, 16, 29, 36, 24714);ראו כי יהוה נתן לכם השבת על כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל יצא איש ממקמו ביום השביעי
(45855, 4, 4);[40, 300, 10, 8];משיח;12066;(2, 30, 17, 5, 12066);לאמר;3;(2, 30, 17, 17, 45855);וידבר יהוה אל משה לאמר
(21019, 5, 4);[40, 300, 10, 8];משיח;5529;(2, 14, 19, 6, 5529);מחנה;1;(2, 14, 19, 23, 21019);ויסע מלאך האלהים ההלך לפני מחנה ישראל וילך מאחריהם ויסע עמוד הענן מפניהם ויעמד מאחריהם
(42175, 6, 4);[40, 300, 10, 8];משיח;11108;(2, 28, 38, 15, 11108);מתנת;1;(2, 28, 38, 53, 42175);והיה על מצח אהרן ונשא אהרן את עון הקדשים אשר יקדישו בני ישראל לכל מתנת קדשיהם והיה על מצחו תמיד לרצון להם לפני יהוה
(34638, 10, 4);[40, 300, 10, 8];משיח;9225;(2, 24, 4, 13, 9225);ושתים;5;(2, 24, 4, 48, 34638);ויכתב משה את כל דברי יהוה וישכם בבקר ויבן מזבח תחת ההר ושתים עשרה מצבה לשנים עשר שבטי ישראל
(45603, 10, 4);[40, 300, 10, 8];משיח;12003;(2, 30, 13, 7, 12003);מחצית;1;(2, 30, 13, 21, 45603);זה יתנו כל העבר על הפקדים מחצית השקל בשקל הקדש עשרים גרה השקל מחצית השקל תרומה ליהוה
(21210, 12, 4);[40, 300, 10, 8];משיח;5579;(2, 14, 21, 21, 5579);המים;2;(2, 14, 21, 70, 21210);ויט משה את ידו על הים ויולך יהוה את הים ברוח קדים עזה כל הלילה וישם את הים לחרבה ויבקעו המים
(47812, 12, 4);[40, 300, 10, 8];משיח;12587;(2, 32, 3, 3, 12587);העם;3;(2, 32, 3, 12, 47812);ויתפרקו כל העם את נזמי הזהב אשר באזניהם ויביאו אל אהרן
(53968, 12, 4);[40, 300, 10, 8];משיח;14254;(2, 35, 23, 14, 14254);מאדמים;1;(2, 35, 23, 52, 53968);וכל איש אשר נמצא אתו תכלת וארגמן ותולעת שני ושש ועזים וערת אילם מאדמים וערת תחשים הביאו
(19968, 13, 4);[40, 300, 10, 8];משיח;5258;(2, 13, 22, 10, 5258);העם;3;(2, 13, 22, 37, 19968);לא ימיש עמוד הענן יומם ועמוד האש לילה לפני העם
(38324, 13, 4);[40, 300, 10, 8];משיח;10143;(2, 26, 23, 2, 10143);קרשים;5;(2, 26, 23, 9, 38324);ושני קרשים תעשה למקצעת המשכן בירכתים
(49971, 14, 4);[40, 300, 10, 8];משיח;13165;(2, 33, 5, 21, 13165);מעליך;1;(2, 33, 5, 73, 49971);ויאמר יהוה אל משה אמר אל בני ישראל אתם עם קשה ערף רגע אחד אעלה בקרבך וכליתיך ועתה הורד עדיך מעליך ואדעה מה אעשה לך
(18874, 17, 4);[40, 300, 10, 8];משיח;4974;(2, 13, 3, 23, 4974);חמץ;2;(2, 13, 3, 82, 18874);ויאמר משה אל העם זכור את היום הזה אשר יצאתם ממצרים מבית עבדים כי בחזק יד הוציא יהוה אתכם מזה ולא יאכל חמץ
(4817, 18, 4);[40, 300, 10, 8];משיח;1254;(2, 4, 19, 1, 1254);ויאמר;4;(2, 4, 19, 4, 4817);ויאמר יהוה אל משה במדין לך שב מצרים כי מתו כל האנשים המבקשים את נפשך
(11739, 18, 4);[40, 300, 10, 8];משיח;3046;(2, 9, 5, 1, 3046);וישם;4;(2, 9, 5, 4, 11739);וישם יהוה מועד לאמר מחר יעשה יהוה הדבר הזה בארץ
(46142, 18, 4);[40, 300, 10, 8];משיח;12139;(2, 30, 23, 16, 12139);בשם;3;(2, 30, 23, 61, 46142);ואתה קח לך בשמים ראש מר דרור חמש מאות וקנמן בשם מחציתו חמשים ומאתים וקנה בשם חמשים ומאתים
(6535, 19, 4);[40, 300, 10, 8];משיח;1703;(2, 5, 21, 2, 1703);אלהם;4;(2, 5, 21, 10, 6535);ויאמרו אלהם ירא יהוה עליכם וישפט אשר הבאשתם את ריחנו בעיני פרעה ובעיני עבדיו לתת חרב בידם להרגנו
(6529, 21, 4);[40, 300, 10, 8];משיח;1702;(2, 5, 21, 1, 1702);ויאמרו;4;(2, 5, 21, 4, 6529);ויאמרו אלהם ירא יהוה עליכם וישפט אשר הבאשתם את ריחנו בעיני פרעה ובעיני עבדיו לתת חרב בידם להרגנו
(32380, 22, 4);[40, 300, 10, 8];משיח;8620;(2, 22, 16, 1, 8620);אם;2;(2, 22, 16, 2, 32380);אם מאן ימאן אביה לתתה לו כסף ישקל כמהר הבתולת
(31536, 23, 4);[40, 300, 10, 8];משיח;8373;(2, 21, 36, 7, 8373);מתמול;1;(2, 21, 36, 18, 31536);או נודע כי שור נגח הוא מתמול שלשם ולא ישמרנו בעליו שלם ישלם שור תחת השור והמת יהיה לו
(62499, 24, 4);[40, 300, 10, 8];משיח;16433;(2, 40, 15, 12, 16433);משחתם;1;(2, 40, 15, 43, 62499);ומשחת אתם כאשר משחת את אביהם וכהנו לי והיתה להית להם משחתם לכהנת עולם לדרתם
(31538, 25, 4);[40, 300, 10, 8];משיח;8373;(2, 21, 36, 7, 8373);מתמול;3;(2, 21, 36, 20, 31538);או נודע כי שור נגח הוא מתמול שלשם ולא ישמרנו בעליו שלם ישלם שור תחת השור והמת יהיה לו
(22872, 28, 4);[40, 300, 10, 8];משיח;6006;(2, 15, 25, 11, 6006);המים;4;(2, 15, 25, 44, 22872);ויצעק אל יהוה ויורהו יהוה עץ וישלך אל המים וימתקו המים שם שם לו חק ומשפט ושם נסהו
(25717, 28, 4);[40, 300, 10, 8];משיח;6762;(2, 17, 10, 9, 6762);ומשה;2;(2, 17, 10, 33, 25717);ויעש יהושע כאשר אמר לו משה להלחם בעמלק ומשה אהרן וחור עלו ראש הגבעה
(54791, 30, 4);[40, 300, 10, 8];משיח;14464;(2, 36, 3, 2, 14464);מלפני;1;(2, 36, 3, 6, 54791);ויקחו מלפני משה את כל התרומה אשר הביאו בני ישראל למלאכת עבדת הקדש לעשת אתה והם הביאו אליו עוד נדבה בבקר בבקר
(4481, 32, 4);[40, 300, 10, 8];משיח;1161;(2, 4, 13, 1, 1161);ויאמר;4;(2, 4, 13, 4, 4481);ויאמר בי אדני שלח נא ביד תשלח
(711, 33, 4);[40, 300, 10, 8];משיח;181;(2, 1, 17, 14, 181);הילדים;6;(2, 1, 17, 60, 711);ותיראן המילדת את האלהים ולא עשו כאשר דבר אליהן מלך מצרים ותחיין את הילדים
(39985, 33, 4);[40, 300, 10, 8];משיח;10540;(2, 27, 18, 6, 10540);חמשים;5;(2, 27, 18, 23, 39985);ארך החצר מאה באמה ורחב חמשים בחמשים וקמה חמש אמות שש משזר ואדניהם נחשת
(4386, 35, 4);[40, 300, 10, 8];משיח;1132;(2, 4, 11, 1, 1132);ויאמר;4;(2, 4, 11, 4, 4386);ויאמר יהוה אליו מי שם פה לאדם או מי ישום אלם או חרש או פקח או עור הלא אנכי יהוה
(3915, 36, 4);[40, 300, 10, 8];משיח;1008;(2, 4, 3, 10, 1008);מפניו;1;(2, 4, 3, 43, 3915);ויאמר השליכהו ארצה וישלכהו ארצה ויהי לנחש וינס משה מפניו
(41119, 37, 4);[40, 300, 10, 8];משיח;10830;(2, 28, 18, 5, 10830);ויהלם;5;(2, 28, 18, 21, 41119);והטור השני נפך ספיר ויהלם
(27332, 40, 4);[40, 300, 10, 8];משיח;7204;(2, 18, 23, 7, 7204);אלהים;5;(2, 18, 23, 24, 27332);אם את הדבר הזה תעשה וצוך אלהים ויכלת עמד וגם כל העם הזה על מקמו יבא בשלום
