(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(13127, -100, 4);[8, 10, 300, 40];משיח;3337;(8, 10, 2, 9, 3337);רחל;2;(8, 10, 2, 35, 13127);בלכתך היום מעמדי ומצאת שני אנשים עם קברת רחל בגבול בנימן בצלצח ואמרו אליך נמצאו האתנות אשר הלכת לבקש והנה נטש אביך את דברי האתנות ודאג לכם לאמר מה אעשה לבני
(14554, -100, 4);[8, 10, 300, 40];משיח;3696;(8, 10, 24, 8, 3696);בחר;2;(8, 10, 24, 28, 14554);ויאמר שמואל אל כל העם הראיתם אשר בחר בו יהוה כי אין כמהו בכל העם וירעו כל העם ויאמרו יחי המלך
(52483, -96, 4);[8, 10, 300, 40];משיח;13566;(9, 1, 22, 3, 13566);מחלב;2;(9, 1, 22, 10, 52483);מדם חללים מחלב גבורים קשת יהונתן לא נשוג אחור וחרב שאול לא תשוב ריקם
(57654, -96, 4);[8, 10, 300, 40];משיח;14904;(9, 4, 6, 13, 14904);אחיו;2;(9, 4, 6, 46, 57654);והנה באו עד תוך הבית לקחי חטים ויכהו אל החמש ורכב ובענה אחיו נמלטו
(65355, -94, 4);[8, 10, 300, 40];משיח;16904;(9, 10, 11, 12, 16904);יחזקו;2;(9, 10, 11, 43, 65355);ויאמר אם תחזק ארם ממני והיתה לי לישועה ואם בני עמון יחזקו ממך והלכתי להושיע לך
(18722, -93, 4);[8, 10, 300, 40];משיח;4759;(8, 13, 21, 4, 4759);למחרשת;3;(8, 13, 21, 17, 18722);והיתה הפצירה פים למחרשת ולאתים ולשלש קלשון ולהקרדמים ולהציב הדרבן
(65382, -91, 4);[8, 10, 300, 40];משיח;16910;(9, 10, 12, 2, 16910);ונתחזק;4;(9, 10, 12, 7, 65382);חזק ונתחזק בעד עמנו ובעד ערי אלהינו ויהוה יעשה הטוב בעיניו
(23708, -85, 4);[8, 10, 300, 40];משיח;6047;(8, 15, 27, 4, 6047);ויחזק;3;(8, 15, 27, 16, 23708);ויסב שמואל ללכת ויחזק בכנף מעילו ויקרע
(31413, -85, 4);[8, 10, 300, 40];משיח;8011;(8, 19, 8, 2, 8011);המלחמה;4;(8, 19, 8, 9, 31413);ותוסף המלחמה להיות ויצא דוד וילחם בפלשתים ויך בהם מכה גדולה וינסו מפניו
(85435, -84, 4);[8, 10, 300, 40];משיח;22207;(9, 20, 3, 6, 22207);ויקח;4;(9, 20, 3, 23, 85435);ויבא דוד אל ביתו ירושלם ויקח המלך את עשר נשים פלגשים אשר הניח לשמר הבית ויתנם בית משמרת ויכלכלם ואליהם לא בא ותהיינה צררות עד יום מתן אלמנות חיות
