(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(13384, -100, 4);[40, 300, 10, 8];משיח;3404;(8, 10, 5, 7, 3404);שם;2;(8, 10, 5, 24, 13384);אחר כן תבוא גבעת האלהים אשר שם נצבי פלשתים ויהי כבאך שם העיר ופגעת חבל נביאים ירדים מהבמה ולפניהם נבל ותף וחליל וכנור והמה מתנבאים
(30886, -94, 4);[40, 300, 10, 8];משיח;7872;(8, 18, 30, 3, 7872);פלשתים;6;(8, 18, 30, 14, 30886);ויצאו שרי פלשתים ויהי מדי צאתם שכל דוד מכל עבדי שאול וייקר שמו מאד
(48824, -94, 4);[40, 300, 10, 8];משיח;12618;(8, 30, 3, 10, 12618);ובניהם;6;(8, 30, 3, 43, 48824);ויבא דוד ואנשיו אל העיר והנה שרופה באש ונשיהם ובניהם ובנתיהם נשבו
(30693, -93, 4);[40, 300, 10, 8];משיח;7822;(8, 18, 27, 1, 7822);ויקם;4;(8, 18, 27, 4, 30693);ויקם דוד וילך הוא ואנשיו ויך בפלשתים מאתים איש ויבא דוד את ערלתיהם וימלאום למלך להתחתן במלך ויתן לו שאול את מיכל בתו לאשה
(5771, -88, 4);[40, 300, 10, 8];משיח;1503;(8, 4, 14, 6, 1503);ויאמר;4;(8, 4, 14, 22, 5771);וישמע עלי את קול הצעקה ויאמר מה קול ההמון הזה והאיש מהר ויבא ויגד לעלי
(40903, -88, 4);[40, 300, 10, 8];משיח;10541;(8, 25, 3, 15, 10541);מעללים;1;(8, 25, 3, 53, 40903);ושם האיש נבל ושם אשתו אבגיל והאשה טובת שכל ויפת תאר והאיש קשה ורע מעללים והוא כלבו
(2820, -87, 4);[40, 300, 10, 8];משיח;745;(8, 2, 23, 13, 745);מאת;1;(8, 2, 23, 49, 2820);ויאמר להם למה תעשון כדברים האלה אשר אנכי שמע את דבריכם רעים מאת כל העם אלה
(26436, -87, 4);[40, 300, 10, 8];משיח;6741;(8, 17, 15, 4, 6741);מעל;1;(8, 17, 15, 11, 26436);ודוד הלך ושב מעל שאול לרעות את צאן אביו בית לחם
(39619, -86, 4);[40, 300, 10, 8];משיח;10196;(8, 24, 5, 22, 10196);ויקם;4;(8, 24, 5, 83, 39619);ויאמרו אנשי דוד אליו הנה היום אשר אמר יהוה אליך הנה אנכי נתן את איביך בידך ועשית לו כאשר יטב בעיניך ויקם דוד ויכרת את כנף המעיל אשר לשאול בלט
(3469, -84, 4);[40, 300, 10, 8];משיח;916;(8, 2, 33, 14, 916);מרבית;1;(8, 2, 33, 49, 3469);ואיש לא אכרית לך מעם מזבחי לכלות את עיניך ולאדיב את נפשך וכל מרבית ביתך ימותו אנשים
(45786, -80, 4);[40, 300, 10, 8];משיח;11836;(8, 27, 7, 9, 11836);ימים;4;(8, 27, 7, 36, 45786);ויהי מספר הימים אשר ישב דוד בשדה פלשתים ימים וארבעה חדשים
(35310, -78, 4);[40, 300, 10, 8];משיח;9060;(8, 21, 5, 18, 9060);נשמרו;3;(8, 21, 5, 51, 35310);ויען הכהן את דוד ויאמר אין לחם חל אל תחת ידי כי אם לחם קדש יש אם נשמרו הנערים אך מאשה
(22825, -77, 4);[40, 300, 10, 8];משיח;5821;(8, 15, 12, 7, 5821);לשמואל;3;(8, 15, 12, 30, 22825);וישכם שמואל לקראת שאול בבקר ויגד לשמואל לאמר בא שאול הכרמלה והנה מציב לו יד ויסב ויעבר וירד הגלגל
(42395, -76, 4);[40, 300, 10, 8];משיח;10934;(8, 25, 26, 19, 10934);והמבקשים;3;(8, 25, 26, 71, 42395);ועתה אדני חי יהוה וחי נפשך אשר מנעך יהוה מבוא בדמים והושע ידך לך ועתה יהיו כנבל איביך והמבקשים אל אדני רעה
(35914, -72, 4);[40, 300, 10, 8];משיח;9227;(8, 21, 14, 3, 9227);טעמו;3;(8, 21, 14, 10, 35914);וישנו את טעמו בעיניהם ויתהלל בידם ויתו על דלתות השער ויורד רירו אל זקנו
(39118, -69, 4);[40, 300, 10, 8];משיח;10067;(8, 23, 25, 18, 10067);מעון;1;(8, 23, 25, 74, 39118);וילך שאול ואנשיו לבקש ויגדו לדוד וירד הסלע וישב במדבר מעון וישמע שאול וירדף אחרי דוד מדבר מעון
(11094, -67, 4);[40, 300, 10, 8];משיח;2808;(8, 8, 22, 9, 2808);מלך;1;(8, 8, 22, 34, 11094);ויאמר יהוה אל שמואל שמע בקולם והמלכת להם מלך ויאמר שמואל אל אנשי ישראל לכו איש לעירו
(41528, -67, 4);[40, 300, 10, 8];משיח;10704;(8, 25, 13, 23, 10704);ומאתים;6;(8, 25, 13, 88, 41528);ויאמר דוד לאנשיו חגרו איש את חרבו ויחגרו איש את חרבו ויחגר גם דוד את חרבו ויעלו אחרי דוד כארבע מאות איש ומאתים ישבו על הכלים
(31617, -62, 4);[40, 300, 10, 8];משיח;8061;(8, 19, 11, 7, 8061);לשמרו;3;(8, 19, 11, 26, 31617);וישלח שאול מלאכים אל בית דוד לשמרו ולהמיתו בבקר ותגד לדוד מיכל אשתו לאמר אם אינך ממלט את נפשך הלילה מחר אתה מומת
(46369, -62, 4);[40, 300, 10, 8];משיח;11983;(8, 28, 3, 14, 11983);הידענים;7;(8, 28, 3, 64, 46369);ושמואל מת ויספדו לו כל ישראל ויקברהו ברמה ובעירו ושאול הסיר האבות ואת הידענים מהארץ
(11784, -61, 4);[40, 300, 10, 8];משיח;2990;(8, 9, 9, 17, 2990);לפנים;5;(8, 9, 9, 69, 11784);לפנים בישראל כה אמר האיש בלכתו לדרוש אלהים לכו ונלכה עד הראה כי לנביא היום יקרא לפנים הראה
(18360, -60, 4);[40, 300, 10, 8];משיח;4669;(8, 13, 15, 2, 4669);שמואל;2;(8, 13, 15, 6, 18360);ויקם שמואל ויעל מן הגלגל גבעת בנימן ויפקד שאול את העם הנמצאים עמו כשש מאות איש
(18731, -57, 4);[40, 300, 10, 8];משיח;4760;(8, 13, 21, 5, 4760);ולאתים;6;(8, 13, 21, 26, 18731);והיתה הפצירה פים למחרשת ולאתים ולשלש קלשון ולהקרדמים ולהציב הדרבן
(29589, -56, 4);[40, 300, 10, 8];משיח;7537;(8, 18, 7, 2, 7537);הנשים;5;(8, 18, 7, 12, 29589);ותענינה הנשים המשחקות ותאמרן הכה שאול באלפו ודוד ברבבתיו
(25714, -55, 4);[40, 300, 10, 8];משיח;6566;(8, 17, 3, 2, 6566);עמדים;5;(8, 17, 3, 12, 25714);ופלשתים עמדים אל ההר מזה וישראל עמדים אל ההר מזה והגיא ביניהם
(26080, -53, 4);[40, 300, 10, 8];משיח;6654;(8, 17, 9, 8, 6654);לעבדים;6;(8, 17, 9, 34, 26080);אם יוכל להלחם אתי והכני והיינו לכם לעבדים ואם אני אוכל לו והכיתיו והייתם לנו לעבדים ועבדתם אתנו
(22849, -51, 4);[40, 300, 10, 8];משיח;5827;(8, 15, 12, 13, 5827);מציב;1;(8, 15, 12, 54, 22849);וישכם שמואל לקראת שאול בבקר ויגד לשמואל לאמר בא שאול הכרמלה והנה מציב לו יד ויסב ויעבר וירד הגלגל
(13890, -47, 4);[40, 300, 10, 8];משיח;3531;(8, 10, 12, 10, 3531);למשל;2;(8, 10, 12, 33, 13890);ויען איש משם ויאמר ומי אביהם על כן היתה למשל הגם שאול בנבאים
(46303, -44, 4);[40, 300, 10, 8];משיח;11969;(8, 28, 2, 21, 11969);הימים;3;(8, 28, 2, 71, 46303);ויאמר דוד אל אכיש לכן אתה תדע את אשר יעשה עבדך ויאמר אכיש אל דוד לכן שמר לראשי אשימך כל הימים
(13266, -41, 4);[40, 300, 10, 8];משיח;3371;(8, 10, 3, 12, 3371);עלים;4;(8, 10, 3, 48, 13266);וחלפת משם והלאה ובאת עד אלון תבור ומצאוך שם שלשה אנשים עלים אל האלהים בית אל אחד נשא שלשה גדיים ואחד נשא שלשת ככרות לחם ואחד נשא נבל יין
(3283, -40, 4);[40, 300, 10, 8];משיח;865;(8, 2, 30, 14, 865);עולם;4;(8, 2, 30, 56, 3283);לכן נאם יהוה אלהי ישראל אמור אמרתי ביתך ובית אביך יתהלכו לפני עד עולם ועתה נאם יהוה חלילה לי כי מכבדי אכבד ובזי יקלו
(25003, -40, 4);[40, 300, 10, 8];משיח;6386;(8, 16, 13, 17, 6386);ומעלה;2;(8, 16, 13, 62, 25003);ויקח שמואל את קרן השמן וימשח אתו בקרב אחיו ותצלח רוח יהוה אל דוד מהיום ההוא ומעלה ויקם שמואל וילך הרמתה
(44080, -40, 4);[40, 300, 10, 8];משיח;11371;(8, 26, 7, 17, 11371);והעם;4;(8, 26, 7, 71, 44080);ויבא דוד ואבישי אל העם לילה והנה שאול שכב ישן במעגל וחניתו מעוכה בארץ מראשתו ואבנר והעם שכבים סביבתו
(524, -39, 4);[40, 300, 10, 8];משיח;137;(8, 1, 10, 2, 137);מרת;1;(8, 1, 10, 5, 524);והיא מרת נפש ותתפלל על יהוה ובכה תבכה
