(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(49799, 2, 4);[40, 300, 10, 8];משיח;12929;(4, 28, 21, 7, 12929);הכבשים;6;(4, 28, 21, 33, 49799);עשרון עשרון תעשה לכבש האחד לשבעת הכבשים
(51798, 2, 4);[40, 300, 10, 8];משיח;13393;(4, 29, 33, 7, 13393);כמשפטם;6;(4, 29, 33, 41, 51798);ומנחתם ונסכהם לפרים לאילם ולכבשים במספרם כמשפטם
(60520, 2, 4);[40, 300, 10, 8];משיח;15615;(4, 34, 17, 3, 15615);האנשים;6;(4, 34, 17, 13, 60520);אלה שמות האנשים אשר ינחלו לכם את הארץ אלעזר הכהן ויהושע בן נון
(28968, 6, 4);[40, 300, 10, 8];משיח;7487;(4, 16, 2, 3, 7487);משה;1;(4, 16, 2, 10, 28968);ויקמו לפני משה ואנשים מבני ישראל חמשים ומאתים נשיאי עדה קראי מועד אנשי שם
(51788, 7, 4);[40, 300, 10, 8];משיח;13392;(4, 29, 33, 6, 13392);במספרם;2;(4, 29, 33, 31, 51788);ומנחתם ונסכהם לפרים לאילם ולכבשים במספרם כמשפטם
(41155, 8, 4);[40, 300, 10, 8];משיח;10748;(4, 22, 40, 6, 10748);לבלעם;5;(4, 22, 40, 25, 41155);ויזבח בלק בקר וצאן וישלח לבלעם ולשרים אשר אתו
(69, 9, 4);[40, 300, 10, 8];משיח;17;(4, 1, 1, 17, 17);לאמר;3;(4, 1, 1, 69, 69);וידבר יהוה אל משה במדבר סיני באהל מועד באחד לחדש השני בשנה השנית לצאתם מארץ מצרים לאמר
(35054, 9, 4);[40, 300, 10, 8];משיח;9101;(4, 19, 15, 9, 9101);טמא;2;(4, 19, 15, 30, 35054);וכל כלי פתוח אשר אין צמיד פתיל עליו טמא הוא
(46360, 9, 4);[40, 300, 10, 8];משיח;12069;(4, 26, 38, 12, 12069);האחירמי;6;(4, 26, 38, 62, 46360);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(11265, 13, 4);[40, 300, 10, 8];משיח;2844;(4, 6, 14, 8, 2844);תמים;2;(4, 6, 14, 29, 11265);והקריב את קרבנו ליהוה כבש בן שנתו תמים אחד לעלה וכבשה אחת בת שנתה תמימה לחטאת ואיל אחד תמים לשלמים
(19457, 14, 4);[40, 300, 10, 8];משיח;4968;(4, 10, 17, 2, 4968);המשכן;2;(4, 10, 17, 7, 19457);והורד המשכן ונסעו בני גרשון ובני מררי נשאי המשכן
(967, 15, 4);[40, 300, 10, 8];משיח;232;(4, 1, 25, 4, 232);חמשה;2;(4, 1, 25, 14, 967);פקדיהם למטה גד חמשה וארבעים אלף ושש מאות וחמשים
(7934, 15, 4);[40, 300, 10, 8];משיח;1967;(4, 4, 31, 5, 1967);עבדתם;5;(4, 4, 31, 21, 7934);וזאת משמרת משאם לכל עבדתם באהל מועד קרשי המשכן ובריחיו ועמודיו ואדניו
(57854, 15, 4);[40, 300, 10, 8];משיח;14970;(4, 33, 2, 11, 14970);למוצאיהם;8;(4, 33, 2, 50, 57854);ויכתב משה את מוצאיהם למסעיהם על פי יהוה ואלה מסעיהם למוצאיהם
(6608, 17, 4);[40, 300, 10, 8];משיח;1612;(4, 4, 7, 18, 1612);ולחם;4;(4, 4, 7, 71, 6608);ועל שלחן הפנים יפרשו בגד תכלת ונתנו עליו את הקערת ואת הכפת ואת המנקית ואת קשות הנסך ולחם התמיד עליו יהיה
(47121, 19, 4);[40, 300, 10, 8];משיח;12239;(4, 26, 58, 2, 12239);משפחת;1;(4, 26, 58, 4, 47121);אלה משפחת לוי משפחת הלבני משפחת החברני משפחת המחלי משפחת המושי משפחת הקרחי וקהת הולד את עמרם
(58997, 19, 4);[40, 300, 10, 8];משיח;15233;(4, 33, 40, 1, 15233);וישמע;4;(4, 33, 40, 4, 58997);וישמע הכנעני מלך ערד והוא ישב בנגב בארץ כנען בבא בני ישראל
(1501, 21, 4);[40, 300, 10, 8];משיח;355;(4, 1, 36, 3, 355);תולדתם;6;(4, 1, 36, 15, 1501);לבני בנימן תולדתם למשפחתם לבית אבתם במספר שמת מבן עשרים שנה ומעלה כל יצא צבא
(45869, 21, 4);[40, 300, 10, 8];משיח;11962;(4, 26, 28, 3, 11962);למשפחתם;2;(4, 26, 28, 9, 45869);בני יוסף למשפחתם מנשה ואפרים
(10607, 26, 4);[40, 300, 10, 8];משיח;2662;(4, 6, 1, 5, 2662);לאמר;3;(4, 6, 1, 17, 10607);וידבר יהוה אל משה לאמר
(54768, 26, 4);[40, 300, 10, 8];משיח;14179;(4, 31, 36, 15, 14179);וחמש;3;(4, 31, 36, 62, 54768);ותהי המחצה חלק היצאים בצבא מספר הצאן שלש מאות אלף ושלשים אלף ושבעת אלפים וחמש מאות
(27288, 27, 4);[40, 300, 10, 8];משיח;7049;(4, 15, 8, 11, 7049);שלמים;5;(4, 15, 8, 34, 27288);וכי תעשה בן בקר עלה או זבח לפלא נדר או שלמים ליהוה
(40521, 27, 4);[40, 300, 10, 8];משיח;10576;(4, 22, 30, 11, 10576);מעודך;1;(4, 22, 30, 39, 40521);ותאמר האתון אל בלעם הלוא אנכי אתנך אשר רכבת עלי מעודך עד היום הזה ההסכן הסכנתי לעשות לך כה ויאמר לא
(50738, 27, 4);[40, 300, 10, 8];משיח;13157;(4, 29, 11, 7, 13157);הכפרים;6;(4, 29, 11, 29, 50738);שעיר עזים אחד חטאת מלבד חטאת הכפרים ועלת התמיד ומנחתה ונסכיהם
(53140, 30, 4);[40, 300, 10, 8];משיח;13752;(4, 31, 4, 6, 13752);מטות;1;(4, 31, 4, 18, 53140);אלף למטה אלף למטה לכל מטות ישראל תשלחו לצבא
(46552, 31, 4);[40, 300, 10, 8];משיח;12110;(4, 26, 43, 4, 12110);לפקדיהם;7;(4, 26, 43, 20, 46552);כל משפחת השוחמי לפקדיהם ארבעה וששים אלף וארבע מאות
(51711, 31, 4);[40, 300, 10, 8];משיח;13375;(4, 29, 32, 1, 13375);וביום;5;(4, 29, 32, 5, 51711);וביום השביעי פרים שבעה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(42461, 34, 4);[40, 300, 10, 8];משיח;11110;(4, 23, 27, 9, 11110);מקום;1;(4, 23, 27, 26, 42461);ויאמר בלק אל בלעם לכה נא אקחך אל מקום אחר אולי יישר בעיני האלהים וקבתו לי משם
(6985, 35, 4);[40, 300, 10, 8];משיח;1716;(4, 4, 14, 13, 1716);המזלגת;2;(4, 4, 14, 43, 6985);ונתנו עליו את כל כליו אשר ישרתו עליו בהם את המחתת את המזלגת ואת היעים ואת המזרקת כל כלי המזבח ופרשו עליו כסוי עור תחש ושמו בדיו
(10785, 35, 4);[40, 300, 10, 8];משיח;2712;(4, 6, 5, 2, 2712);ימי;2;(4, 6, 5, 4, 10785);כל ימי נדר נזרו תער לא יעבר על ראשו עד מלאת הימם אשר יזיר ליהוה קדש יהיה גדל פרע שער ראשו
(47557, 38, 4);[40, 300, 10, 8];משיח;12352;(4, 26, 65, 6, 12352);ימתו;2;(4, 26, 65, 17, 47557);כי אמר יהוה להם מות ימתו במדבר ולא נותר מהם איש כי אם כלב בן יפנה ויהושע בן נון
(58102, 38, 4);[40, 300, 10, 8];משיח;15031;(4, 33, 8, 2, 15031);מפני;1;(4, 33, 8, 6, 58102);ויסעו מפני החירת ויעברו בתוך הים המדברה וילכו דרך שלשת ימים במדבר אתם ויחנו במרה
(63124, 39, 4);[40, 300, 10, 8];משיח;16306;(4, 36, 6, 14, 16306);למשפחת;2;(4, 36, 6, 56, 63124);זה הדבר אשר צוה יהוה לבנות צלפחד לאמר לטוב בעיניהם תהיינה לנשים אך למשפחת מטה אביהם תהיינה לנשים
(37302, 42, 4);[40, 300, 10, 8];משיח;9705;(4, 21, 5, 5, 9705);למה;2;(4, 21, 5, 21, 37302);וידבר העם באלהים ובמשה למה העליתנו ממצרים למות במדבר כי אין לחם ואין מים ונפשנו קצה בלחם הקלקל
(36227, 44, 4);[40, 300, 10, 8];משיח;9418;(4, 20, 14, 4, 9418);מקדש;1;(4, 20, 14, 15, 36227);וישלח משה מלאכים מקדש אל מלך אדום כה אמר אחיך ישראל אתה ידעת את כל התלאה אשר מצאתנו
(51629, 44, 4);[40, 300, 10, 8];משיח;13359;(4, 29, 29, 12, 13359);תמימם;4;(4, 29, 29, 48, 51629);וביום הששי פרים שמנה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(54472, 48, 4);[40, 300, 10, 8];משיח;14102;(4, 31, 30, 10, 14102);האדם;4;(4, 31, 30, 37, 54472);וממחצת בני ישראל תקח אחד אחז מן החמשים מן האדם מן הבקר מן החמרים ומן הצאן מכל הבהמה ונתתה אתם ללוים שמרי משמרת משכן יהוה
(56307, 50, 4);[40, 300, 10, 8];משיח;14575;(4, 32, 14, 2, 14575);קמתם;2;(4, 32, 14, 6, 56307);והנה קמתם תחת אבתיכם תרבות אנשים חטאים לספות עוד על חרון אף יהוה אל ישראל
(5243, 52, 4);[40, 300, 10, 8];משיח;1268;(4, 3, 31, 10, 1268);בהם;3;(4, 3, 31, 49, 5243);ומשמרתם הארן והשלחן והמנרה והמזבחת וכלי הקדש אשר ישרתו בהם והמסך וכל עבדתו
(50958, 53, 4);[40, 300, 10, 8];משיח;13211;(4, 29, 14, 11, 13211);פרים;4;(4, 29, 14, 47, 50958);ומנחתם סלת בלולה בשמן שלשה עשרנים לפר האחד לשלשה עשר פרים שני עשרנים לאיל האחד לשני האילם
(5583, 56, 4);[40, 300, 10, 8];משיח;1345;(4, 3, 38, 12, 1345);שמרים;5;(4, 3, 38, 53, 5583);והחנים לפני המשכן קדמה לפני אהל מועד מזרחה משה ואהרן ובניו שמרים משמרת המקדש למשמרת בני ישראל והזר הקרב יומת
(62191, 56, 4);[40, 300, 10, 8];משיח;16055;(4, 35, 25, 20, 16055);מות;1;(4, 35, 25, 65, 62191);והצילו העדה את הרצח מיד גאל הדם והשיבו אתו העדה אל עיר מקלטו אשר נס שמה וישב בה עד מות הכהן הגדל אשר משח אתו בשמן הקדש
