(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1129, -96, 4);[8, 10, 300, 40];משיח;302;(9, 1, 22, 3, 302);מחלב;2;(9, 1, 22, 10, 1129);מדם חללים מחלב גבורים קשת יהונתן לא נשוג אחור וחרב שאול לא תשוב ריקם
(6300, -96, 4);[8, 10, 300, 40];משיח;1640;(9, 4, 6, 13, 1640);אחיו;2;(9, 4, 6, 46, 6300);והנה באו עד תוך הבית לקחי חטים ויכהו אל החמש ורכב ובענה אחיו נמלטו
(14001, -94, 4);[8, 10, 300, 40];משיח;3640;(9, 10, 11, 12, 3640);יחזקו;2;(9, 10, 11, 43, 14001);ויאמר אם תחזק ארם ממני והיתה לי לישועה ואם בני עמון יחזקו ממך והלכתי להושיע לך
(14028, -91, 4);[8, 10, 300, 40];משיח;3646;(9, 10, 12, 2, 3646);ונתחזק;4;(9, 10, 12, 7, 14028);חזק ונתחזק בעד עמנו ובעד ערי אלהינו ויהוה יעשה הטוב בעיניו
(34081, -84, 4);[8, 10, 300, 40];משיח;8943;(9, 20, 3, 6, 8943);ויקח;4;(9, 20, 3, 23, 34081);ויבא דוד אל ביתו ירושלם ויקח המלך את עשר נשים פלגשים אשר הניח לשמר הבית ויתנם בית משמרת ויכלכלם ואליהם לא בא ותהיינה צררות עד יום מתן אלמנות חיות
(2668, -82, 4);[8, 10, 300, 40];משיח;686;(9, 2, 21, 13, 686);אחד;2;(9, 2, 21, 40, 2668);ויאמר לו אבנר נטה לך על ימינך או על שמאלך ואחז לך אחד מהנערים וקח לך את חלצתו ולא אבה עשהאל לסור מאחריו
(15923, -82, 4);[8, 10, 300, 40];משיח;4134;(9, 11, 23, 15, 4134);פתח;3;(9, 11, 23, 61, 15923);ויאמר המלאך אל דוד כי גברו עלינו האנשים ויצאו אלינו השדה ונהיה עליהם עד פתח השער
(4066, -73, 4);[8, 10, 300, 40];משיח;1042;(9, 3, 12, 1, 1042);וישלח;5;(9, 3, 12, 5, 4066);וישלח אבנר מלאכים אל דוד תחתו לאמר למי ארץ לאמר כרתה בריתך אתי והנה ידי עמך להסב אליך את כל ישראל
(14827, -70, 4);[8, 10, 300, 40];משיח;3846;(9, 11, 6, 1, 3846);וישלח;5;(9, 11, 6, 5, 14827);וישלח דוד אל יואב שלח אלי את אוריה החתי וישלח יואב את אוריה אל דוד
(34013, -70, 4);[8, 10, 300, 40];משיח;8926;(9, 20, 2, 7, 8926);אחרי;2;(9, 20, 2, 24, 34013);ויעל כל איש ישראל מאחרי דוד אחרי שבע בן בכרי ואיש יהודה דבקו במלכם מן הירדן ועד ירושלם
