(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(17671, -100, 4);[8, 10, 300, 40];משיח;4604;(29, 24, 16, 2, 4604);בחשך;2;(29, 24, 16, 5, 17671);חתר בחשך בתים יומם חתמו למו לא ידעו אור
(28041, -91, 4);[8, 10, 300, 40];משיח;7362;(29, 38, 23, 7, 7362);ומלחמה;4;(29, 38, 23, 24, 28041);אשר חשכתי לעת צר ליום קרב ומלחמה
(16506, -87, 4);[8, 10, 300, 40];משיח;4305;(29, 22, 22, 1, 4305);קח;2;(29, 22, 22, 2, 16506);קח נא מפיו תורה ושים אמריו בלבבך
(4584, -85, 4);[8, 10, 300, 40];משיח;1194;(29, 6, 11, 2, 1194);כחי;2;(29, 6, 11, 4, 4584);מה כחי כי איחל ומה קצי כי אאריך נפשי
(5661, -85, 4);[8, 10, 300, 40];משיח;1479;(29, 7, 20, 1, 1479);חטאתי;1;(29, 7, 20, 1, 5661);חטאתי מה אפעל לך נצר האדם למה שמתני למפגע לך ואהיה עלי למשא
(18855, -85, 4);[8, 10, 300, 40];משיח;4932;(29, 27, 13, 7, 4932);ונחלת;3;(29, 27, 13, 18, 18855);זה חלק אדם רשע עם אל ונחלת עריצים משדי יקחו
(12746, -84, 4);[8, 10, 300, 40];משיח;3351;(29, 17, 16, 5, 3351);יחד;2;(29, 17, 16, 15, 12746);בדי שאל תרדנה אם יחד על עפר נחת
(13666, -83, 4);[8, 10, 300, 40];משיח;3580;(29, 19, 13, 3, 3580);הרחיק;3;(29, 19, 13, 10, 13666);אחי מעלי הרחיק וידעי אך זרו ממני
(2804, -81, 4);[8, 10, 300, 40];משיח;737;(29, 3, 24, 3, 737);לחמי;2;(29, 3, 24, 8, 2804);כי לפני לחמי אנחתי תבא ויתכו כמים שאגתי
(28902, -81, 4);[8, 10, 300, 40];משיח;7586;(29, 39, 13, 6, 7586);חסידה;1;(29, 39, 13, 20, 28902);כנף רננים נעלסה אם אברה חסידה ונצה
(12083, -79, 4);[8, 10, 300, 40];משיח;3175;(29, 16, 13, 7, 3175);יחמל;2;(29, 16, 13, 26, 12083);יסבו עלי רביו יפלח כליותי ולא יחמל ישפך לארץ מררתי
(19913, -78, 4);[8, 10, 300, 40];משיח;5204;(29, 28, 28, 7, 5204);חכמה;1;(29, 28, 28, 23, 19913);ויאמר לאדם הן יראת אדני היא חכמה וסור מרע בינה
(13721, -77, 4);[8, 10, 300, 40];משיח;3593;(29, 19, 15, 5, 3593);תחשבני;2;(29, 19, 15, 18, 13721);גרי ביתי ואמהתי לזר תחשבני נכרי הייתי בעיניהם
(30892, -72, 4);[8, 10, 300, 40];משיח;8089;(29, 41, 25, 7, 8089);חת;1;(29, 41, 25, 21, 30892);אין על עפר משלו העשו לבלי חת
(10505, -68, 4);[8, 10, 300, 40];משיח;2765;(29, 14, 16, 8, 2765);חטאתי;1;(29, 14, 16, 23, 10505);כי עתה צעדי תספור לא תשמר על חטאתי
(26275, -66, 4);[8, 10, 300, 40];משיח;6882;(29, 36, 16, 10, 6882);שלחנך;3;(29, 36, 16, 34, 26275);ואף הסיתך מפי צר רחב לא מוצק תחתיה ונחת שלחנך מלא דשן
(28902, -66, 4);[8, 10, 300, 40];משיח;7586;(29, 39, 13, 6, 7586);חסידה;1;(29, 39, 13, 20, 28902);כנף רננים נעלסה אם אברה חסידה ונצה
