(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(780, 1, 4);[40, 300, 10, 8];משיח;210;(9, 1, 14, 11, 210);משיח;1;(9, 1, 14, 35, 780);ויאמר אליו דוד איך לא יראת לשלח ידך לשחת את משיח יהוה
(874, 1, 4);[40, 300, 10, 8];משיח;236;(9, 1, 16, 15, 236);משיח;1;(9, 1, 16, 47, 874);ויאמר אליו דוד דמיך על ראשך כי פיך ענה בך לאמר אנכי מתתי את משיח יהוה
(1112, 1, 4);[40, 300, 10, 8];משיח;298;(9, 1, 21, 18, 298);משיח;1;(9, 1, 21, 60, 1112);הרי בגלבע אל טל ואל מטר עליכם ושדי תרומת כי שם נגעל מגן גבורים מגן שאול בלי משיח בשמן
(32405, 1, 4);[40, 300, 10, 8];משיח;8482;(9, 19, 22, 14, 8482);משיח;1;(9, 19, 22, 46, 32405);ויען אבישי בן צרויה ויאמר התחת זאת לא יומת שמעי כי קלל את משיח יהוה
(38749, 1, 4);[40, 300, 10, 8];משיח;10130;(9, 22, 51, 6, 10130);למשיחו;2;(9, 22, 51, 24, 38749);מגדיל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם
(38812, 1, 4);[40, 300, 10, 8];משיח;10147;(9, 23, 1, 13, 10147);משיח;1;(9, 23, 1, 43, 38812);ואלה דברי דוד האחרנים נאם דוד בן ישי ונאם הגבר הקם על משיח אלהי יעקב ונעים זמרות ישראל
(18120, 4, 4);[40, 300, 10, 8];משיח;4728;(9, 12, 31, 24, 4728);העם;3;(9, 12, 31, 96, 18120);ואת העם אשר בה הוציא וישם במגרה ובחרצי הברזל ובמגזרת הברזל והעביר אותם במלכן וכן יעשה לכל ערי בני עמון וישב דוד וכל העם ירושלם
(18022, 10, 4);[40, 300, 10, 8];משיח;4704;(9, 12, 30, 20, 4704);מאד;1;(9, 12, 30, 71, 18022);ויקח את עטרת מלכם מעל ראשו ומשקלה ככר זהב ואבן יקרה ותהי על ראש דוד ושלל העיר הוציא הרבה מאד
(21399, 12, 4);[40, 300, 10, 8];משיח;5588;(9, 14, 14, 4, 5588);וכמים;5;(9, 14, 14, 14, 21399);כי מות נמות וכמים הנגרים ארצה אשר לא יאספו ולא ישא אלהים נפש וחשב מחשבות לבלתי ידח ממנו נדח
(24406, 12, 4);[40, 300, 10, 8];משיח;6385;(9, 15, 25, 1, 6385);ויאמר;4;(9, 15, 25, 4, 24406);ויאמר המלך לצדוק השב את ארון האלהים העיר אם אמצא חן בעיני יהוה והשבני והראני אתו ואת נוהו
(38440, 13, 4);[40, 300, 10, 8];משיח;10057;(9, 22, 41, 5, 10057);משנאי;1;(9, 22, 41, 14, 38440);ואיבי תתה לי ערף משנאי ואצמיתם
(25442, 15, 4);[40, 300, 10, 8];משיח;6644;(9, 16, 4, 2, 6644);המלך;2;(9, 16, 4, 7, 25442);ויאמר המלך לצבא הנה לך כל אשר למפיבשת ויאמר ציבא השתחויתי אמצא חן בעיניך אדני המלך
(16272, 18, 4);[40, 300, 10, 8];משיח;4227;(9, 12, 2, 6, 4227);מאד;1;(9, 12, 2, 20, 16272);לעשיר היה צאן ובקר הרבה מאד
